"";"finessGeoDP";"annee";"baria_t";"redo";"n";"TOT_y";"TOT";"AVER"
"9564";"800006124";2023;"REV";1;6;137;706;141
"9565";"800006124";2023;"SLE";0;120;137;706;141
"9566";"800006124";2023;"SLE";1;6;137;706;141
"9567";"800006124";2024;"ABL";1;4;116;706;141
"9568";"800006124";2024;"BPG";0;13;116;706;141
"9569";"800006124";2024;"BPG";1;12;116;706;141
"9570";"800006124";2024;"REV";1;9;116;706;141
"9571";"800006124";2024;"SLE";0;76;116;706;141
"9572";"800006124";2024;"SLE";1;2;116;706;141
"9573";"800009466";2020;"REV";1;1;1;143;29
"9574";"800009466";2021;"SLE";0;6;6;143;29
"9575";"800009466";2022;"REV";1;2;36;143;29
"9576";"800009466";2022;"SLE";0;31;36;143;29
"9577";"800009466";2022;"SLE";1;3;36;143;29
"9578";"800009466";2023;"ABL";1;2;51;143;29
"9579";"800009466";2023;"BPG";0;1;51;143;29
"9580";"800009466";2023;"BPG";1;1;51;143;29
"9581";"800009466";2023;"REV";1;1;51;143;29
"9582";"800009466";2023;"SLE";0;44;51;143;29
"9583";"800009466";2023;"SLE";1;2;51;143;29
"9584";"800009466";2024;"BPG";0;4;49;143;29
"9585";"800009466";2024;"SLE";0;43;49;143;29
"9586";"800009466";2024;"SLE";1;2;49;143;29
"9587";"800009920";2020;"ABL";1;5;77;483;97
"9588";"800009920";2020;"SLE";0;65;77;483;97
"9589";"800009920";2020;"SLE";1;7;77;483;97
"9590";"800009920";2021;"SLE";0;100;104;483;97
"9591";"800009920";2021;"SLE";1;4;104;483;97
"9592";"800009920";2022;"SLE";0;112;117;483;97
"9593";"800009920";2022;"SLE";1;5;117;483;97
"9594";"800009920";2023;"ABL";1;1;94;483;97
"9595";"800009920";2023;"BPG";0;1;94;483;97
"9596";"800009920";2023;"BPG";1;3;94;483;97
"9597";"800009920";2023;"SLE";0;84;94;483;97
"9598";"800009920";2023;"SLE";1;5;94;483;97
"9599";"800009920";2024;"BPG";0;1;91;483;97
"9600";"800009920";2024;"BPG";1;2;91;483;97
"9601";"800009920";2024;"REV";1;1;91;483;97
"9602";"800009920";2024;"SLE";0;83;91;483;97
"9603";"800009920";2024;"SLE";1;4;91;483;97
"9604";"810000224";2021;"ABL";1;1;1;1;1
"9605";"810000505";2021;"ABL";1;1;1;2;1
"9606";"810000505";2022;"ABL";1;1;1;2;1
"9607";"810000521";2022;"ABL";1;2;2;4;2
"9608";"810000521";2024;"REV";1;2;2;4;2
"9609";"810101170";2020;"ABL";1;4;79;523;105
"9610";"810101170";2020;"ANN";1;1;79;523;105
"9611";"810101170";2020;"BPG";1;6;79;523;105
"9612";"810101170";2020;"REV";1;1;79;523;105
"9613";"810101170";2020;"SLE";0;66;79;523;105
"9614";"810101170";2020;"SLE";1;1;79;523;105
"9615";"810101170";2021;"ABL";1;2;122;523;105
"9616";"810101170";2021;"ANN";1;1;122;523;105
"9617";"810101170";2021;"BPG";0;5;122;523;105
"9618";"810101170";2021;"BPG";1;10;122;523;105
"9619";"810101170";2021;"SLE";0;104;122;523;105
"9620";"810101170";2022;"ABL";1;5;108;523;105
"9621";"810101170";2022;"ANN";0;1;108;523;105
"9622";"810101170";2022;"BPG";0;4;108;523;105
"9623";"810101170";2022;"BPG";1;12;108;523;105
"9624";"810101170";2022;"REV";1;2;108;523;105
"9625";"810101170";2022;"SLE";0;81;108;523;105
"9626";"810101170";2022;"SLE";1;3;108;523;105
"9627";"810101170";2023;"ABL";1;3;108;523;105
"9628";"810101170";2023;"BPG";0;6;108;523;105
"9629";"810101170";2023;"BPG";1;10;108;523;105
"9630";"810101170";2023;"SLE";0;87;108;523;105
"9631";"810101170";2023;"SLE";1;2;108;523;105
"9632";"810101170";2024;"ABL";1;2;106;523;105
"9633";"810101170";2024;"BPG";0;13;106;523;105
"9634";"810101170";2024;"BPG";1;11;106;523;105
"9635";"810101170";2024;"SLE";0;78;106;523;105
"9636";"810101170";2024;"SLE";1;2;106;523;105
"9637";"810101444";2020;"ABL";1;2;85;481;96
"9638";"810101444";2020;"BPG";0;2;85;481;96
"9639";"810101444";2020;"BPG";1;5;85;481;96
"9640";"810101444";2020;"SLE";0;75;85;481;96
"9641";"810101444";2020;"SLE";1;1;85;481;96
"9642";"810101444";2021;"ABL";1;2;112;481;96
"9643";"810101444";2021;"BPG";0;1;112;481;96
"9644";"810101444";2021;"BPG";1;9;112;481;96
"9645";"810101444";2021;"SLE";0;98;112;481;96
"9646";"810101444";2021;"SLE";1;2;112;481;96
"9647";"810101444";2022;"BPG";0;6;107;481;96
"9648";"810101444";2022;"BPG";1;7;107;481;96
"9649";"810101444";2022;"SLE";0;91;107;481;96
"9650";"810101444";2022;"SLE";1;3;107;481;96
"9651";"810101444";2023;"BPG";0;1;94;481;96
"9652";"810101444";2023;"BPG";1;4;94;481;96
"9653";"810101444";2023;"REV";1;1;94;481;96
"9654";"810101444";2023;"SLE";0;84;94;481;96
"9655";"810101444";2023;"SLE";1;4;94;481;96
"9656";"810101444";2024;"BPG";0;1;83;481;96
"9657";"810101444";2024;"BPG";1;15;83;481;96
"9658";"810101444";2024;"REV";1;1;83;481;96
"9659";"810101444";2024;"SLE";0;66;83;481;96
"9660";"820000032";2022;"REV";1;1;1;2;1
"9661";"820000032";2024;"REV";1;1;1;2;1
"9662";"820000040";2020;"ABL";1;5;50;271;54
"9663";"820000040";2020;"ANN";0;1;50;271;54
"9664";"820000040";2020;"BPG";0;2;50;271;54
"9665";"820000040";2020;"BPG";1;2;50;271;54
"9666";"820000040";2020;"REV";1;3;50;271;54
"9667";"820000040";2020;"SLE";0;34;50;271;54
"9668";"820000040";2020;"SLE";1;3;50;271;54
"9669";"820000040";2021;"ABL";1;5;75;271;54
"9670";"820000040";2021;"BPG";0;2;75;271;54
"9671";"820000040";2021;"REV";1;5;75;271;54
"9672";"820000040";2021;"SLE";0;60;75;271;54
"9673";"820000040";2021;"SLE";1;3;75;271;54
"9674";"820000040";2022;"ABL";1;2;66;271;54
"9675";"820000040";2022;"ANN";1;1;66;271;54
"9676";"820000040";2022;"BPG";1;1;66;271;54
"9677";"820000040";2022;"REV";1;8;66;271;54
"9678";"820000040";2022;"SLE";0;50;66;271;54
"9679";"820000040";2022;"SLE";1;4;66;271;54
"9680";"820000040";2023;"ABL";1;5;50;271;54
"9681";"820000040";2023;"BPG";0;1;50;271;54
"9682";"820000040";2023;"BPG";1;2;50;271;54
"9683";"820000040";2023;"REV";1;13;50;271;54
"9684";"820000040";2023;"SLE";0;26;50;271;54
"9685";"820000040";2023;"SLE";1;3;50;271;54
"9686";"820000040";2024;"BPG";1;1;30;271;54
"9687";"820000040";2024;"REV";1;3;30;271;54
"9688";"820000040";2024;"SLE";0;24;30;271;54
"9689";"820000040";2024;"SLE";1;2;30;271;54
"9690";"820000057";2020;"REV";1;2;2;4;2
"9691";"820000057";2021;"REV";1;2;2;4;2
"9692";"830000279";2020;"ABL";1;2;20;91;18
"9693";"830000279";2020;"BPG";0;1;20;91;18
"9694";"830000279";2020;"REV";1;1;20;91;18
"9695";"830000279";2020;"SLE";0;14;20;91;18
"9696";"830000279";2020;"SLE";1;2;20;91;18
"9697";"830000279";2021;"ABL";1;2;13;91;18
"9698";"830000279";2021;"BPG";0;1;13;91;18
"9699";"830000279";2021;"BPG";1;3;13;91;18
"9700";"830000279";2021;"SLE";0;6;13;91;18
"9701";"830000279";2021;"SLE";1;1;13;91;18
"9702";"830000279";2022;"ABL";1;3;24;91;18
"9703";"830000279";2022;"BPG";1;3;24;91;18
"9704";"830000279";2022;"DBP";0;1;24;91;18
"9705";"830000279";2022;"REV";1;1;24;91;18
"9706";"830000279";2022;"SLE";0;16;24;91;18
"9707";"830000279";2023;"ABL";1;1;17;91;18
"9708";"830000279";2023;"BPG";0;1;17;91;18
"9709";"830000279";2023;"BPG";1;4;17;91;18
"9710";"830000279";2023;"DBP";1;1;17;91;18
"9711";"830000279";2023;"REV";1;1;17;91;18
"9712";"830000279";2023;"SLE";0;9;17;91;18
"9713";"830000279";2024;"ABL";1;1;17;91;18
"9714";"830000279";2024;"REV";1;3;17;91;18
"9715";"830000279";2024;"SLE";0;11;17;91;18
"9716";"830000279";2024;"SLE";1;2;17;91;18
"9717";"830000287";2020;"BPG";0;2;4;30;6
"9718";"830000287";2020;"SLE";0;2;4;30;6
"9719";"830000287";2021;"ABL";1;1;9;30;6
"9720";"830000287";2021;"BPG";0;4;9;30;6
"9721";"830000287";2021;"BPG";1;1;9;30;6
"9722";"830000287";2021;"REV";0;1;9;30;6
"9723";"830000287";2021;"SLE";0;2;9;30;6
"9724";"830000287";2022;"BPG";0;2;4;30;6
"9725";"830000287";2022;"REV";1;1;4;30;6
"9726";"830000287";2022;"SLE";0;1;4;30;6
"9727";"830000287";2023;"ABL";1;1;10;30;6
"9728";"830000287";2023;"BPG";0;2;10;30;6
"9729";"830000287";2023;"GVC";0;1;10;30;6
"9730";"830000287";2023;"SLE";0;6;10;30;6
"9731";"830000287";2024;"BPG";0;1;3;30;6
"9732";"830000287";2024;"REV";1;1;3;30;6
"9733";"830000287";2024;"SLE";0;1;3;30;6
"9734";"830000295";2020;"ABL";1;1;1;7;1
"9735";"830000295";2021;"ABL";1;1;1;7;1
"9736";"830000295";2022;"ABL";1;1;2;7;1
"9737";"830000295";2022;"REV";1;1;2;7;1
"9738";"830000295";2023;"ABL";1;1;2;7;1
"9739";"830000295";2023;"REV";1;1;2;7;1
"9740";"830000295";2024;"ABL";1;1;1;7;1
"9741";"830000311";2020;"ABL";1;1;44;256;51
"9742";"830000311";2020;"SLE";0;43;44;256;51
"9743";"830000311";2021;"ABL";1;2;89;256;51
"9744";"830000311";2021;"BPG";1;1;89;256;51
"9745";"830000311";2021;"REV";1;1;89;256;51
"9746";"830000311";2021;"SLE";0;82;89;256;51
"9747";"830000311";2021;"SLE";1;3;89;256;51
"9748";"830000311";2022;"ABL";1;3;55;256;51
"9749";"830000311";2022;"SLE";0;49;55;256;51
"9750";"830000311";2022;"SLE";1;3;55;256;51
"9751";"830000311";2023;"ABL";1;2;47;256;51
"9752";"830000311";2023;"SLE";0;45;47;256;51
"9753";"830000311";2024;"ABL";1;1;21;256;51
"9754";"830000311";2024;"REV";1;1;21;256;51
"9755";"830000311";2024;"SLE";0;19;21;256;51
"9756";"830000345";2020;"ABL";1;11;108;529;106
"9757";"830000345";2020;"ANN";0;1;108;529;106
"9758";"830000345";2020;"BPG";0;15;108;529;106
"9759";"830000345";2020;"BPG";1;7;108;529;106
"9760";"830000345";2020;"REV";1;3;108;529;106
"9761";"830000345";2020;"SLE";0;67;108;529;106
"9762";"830000345";2020;"SLE";1;4;108;529;106
"9763";"830000345";2021;"ABL";1;10;122;529;106
"9764";"830000345";2021;"BPG";0;18;122;529;106
"9765";"830000345";2021;"BPG";1;11;122;529;106
"9766";"830000345";2021;"REV";1;5;122;529;106
"9767";"830000345";2021;"SLE";0;69;122;529;106
"9768";"830000345";2021;"SLE";1;9;122;529;106
"9769";"830000345";2022;"ABL";1;5;102;529;106
"9770";"830000345";2022;"BPG";0;17;102;529;106
"9771";"830000345";2022;"BPG";1;12;102;529;106
"9772";"830000345";2022;"REV";1;4;102;529;106
"9773";"830000345";2022;"SLE";0;61;102;529;106
"9774";"830000345";2022;"SLE";1;3;102;529;106
"9775";"830000345";2023;"ABL";1;7;115;529;106
"9776";"830000345";2023;"BPG";0;27;115;529;106
"9777";"830000345";2023;"BPG";1;18;115;529;106
"9778";"830000345";2023;"DBP";0;1;115;529;106
"9779";"830000345";2023;"DBP";1;1;115;529;106
"9780";"830000345";2023;"REV";1;6;115;529;106
"9781";"830000345";2023;"SLE";0;54;115;529;106
"9782";"830000345";2023;"SLE";1;1;115;529;106
"9783";"830000345";2024;"ABL";1;4;82;529;106
"9784";"830000345";2024;"BPG";0;14;82;529;106
"9785";"830000345";2024;"BPG";1;11;82;529;106
"9786";"830000345";2024;"REV";0;1;82;529;106
"9787";"830000345";2024;"REV";1;2;82;529;106
"9788";"830000345";2024;"SLE";0;48;82;529;106
"9789";"830000345";2024;"SLE";1;2;82;529;106
"9790";"830100251";2020;"ABL";1;6;85;510;102
"9791";"830100251";2020;"SLE";0;71;85;510;102
"9792";"830100251";2020;"SLE";1;8;85;510;102
"9793";"830100251";2021;"ABL";1;10;106;510;102
"9794";"830100251";2021;"SLE";0;92;106;510;102
"9795";"830100251";2021;"SLE";1;4;106;510;102
"9796";"830100251";2022;"ABL";1;13;92;510;102
"9797";"830100251";2022;"BPG";1;1;92;510;102
"9798";"830100251";2022;"SLE";0;73;92;510;102
"9799";"830100251";2022;"SLE";1;5;92;510;102
"9800";"830100251";2023;"ABL";1;4;78;510;102
"9801";"830100251";2023;"SLE";0;69;78;510;102
"9802";"830100251";2023;"SLE";1;5;78;510;102
"9803";"830100251";2024;"ABL";1;17;149;510;102
"9804";"830100251";2024;"BPG";0;4;149;510;102
"9805";"830100251";2024;"BPG";1;3;149;510;102
"9806";"830100251";2024;"DBP";1;1;149;510;102
"9807";"830100251";2024;"REV";1;7;149;510;102
"9808";"830100251";2024;"SLE";0;108;149;510;102
"9809";"830100251";2024;"SLE";1;9;149;510;102
"9810";"830100319";2021;"ABL";1;2;2;4;1
"9811";"830100319";2022;"ABL";1;1;1;4;1
"9812";"830100319";2024;"REV";1;1;1;4;1
"9813";"830100392";2022;"ABL";1;1;2;2;2
"9814";"830100392";2022;"REV";1;1;2;2;2
"9815";"830100434";2020;"ABL";1;11;117;635;127
"9816";"830100434";2020;"BPG";0;19;117;635;127
"9817";"830100434";2020;"BPG";1;6;117;635;127
"9818";"830100434";2020;"REV";1;8;117;635;127
"9819";"830100434";2020;"SLE";0;66;117;635;127
"9820";"830100434";2020;"SLE";1;7;117;635;127
"9821";"830100434";2021;"ABL";1;13;176;635;127
"9822";"830100434";2021;"BPG";0;22;176;635;127
"9823";"830100434";2021;"BPG";1;7;176;635;127
"9824";"830100434";2021;"REV";1;8;176;635;127
"9825";"830100434";2021;"SLE";0;122;176;635;127
"9826";"830100434";2021;"SLE";1;4;176;635;127
"9827";"830100434";2022;"ABL";1;6;132;635;127
"9828";"830100434";2022;"BPG";0;14;132;635;127
"9829";"830100434";2022;"BPG";1;6;132;635;127
"9830";"830100434";2022;"REV";1;12;132;635;127
"9831";"830100434";2022;"SLE";0;93;132;635;127
"9832";"830100434";2022;"SLE";1;1;132;635;127
"9833";"830100434";2023;"ABL";1;8;105;635;127
"9834";"830100434";2023;"BPG";0;10;105;635;127
"9835";"830100434";2023;"BPG";1;8;105;635;127
"9836";"830100434";2023;"REV";1;12;105;635;127
"9837";"830100434";2023;"SLE";0;66;105;635;127
"9838";"830100434";2023;"SLE";1;1;105;635;127
"9839";"830100434";2024;"ABL";1;7;105;635;127
"9840";"830100434";2024;"BPG";0;7;105;635;127
"9841";"830100434";2024;"BPG";1;6;105;635;127
"9842";"830100434";2024;"NDD";0;1;105;635;127
"9843";"830100434";2024;"REV";1;16;105;635;127
"9844";"830100434";2024;"SLE";0;67;105;635;127
"9845";"830100434";2024;"SLE";1;1;105;635;127
"9846";"830100459";2020;"ABL";1;35;363;1820;364
"9847";"830100459";2020;"ANN";0;1;363;1820;364
"9848";"830100459";2020;"BPG";0;9;363;1820;364
"9849";"830100459";2020;"BPG";1;19;363;1820;364
"9850";"830100459";2020;"REV";1;24;363;1820;364
"9851";"830100459";2020;"SLE";0;245;363;1820;364
"9852";"830100459";2020;"SLE";1;30;363;1820;364
"9853";"830100459";2021;"ABL";1;40;455;1820;364
"9854";"830100459";2021;"ANN";0;5;455;1820;364
"9855";"830100459";2021;"BPG";0;12;455;1820;364
"9856";"830100459";2021;"BPG";1;29;455;1820;364
"9857";"830100459";2021;"REV";1;21;455;1820;364
"9858";"830100459";2021;"SLE";0;326;455;1820;364
"9859";"830100459";2021;"SLE";1;22;455;1820;364
"9860";"830100459";2022;"ABL";1;38;379;1820;364
"9861";"830100459";2022;"ANN";0;2;379;1820;364
"9862";"830100459";2022;"ANN";1;1;379;1820;364
"9863";"830100459";2022;"BPG";0;12;379;1820;364
"9864";"830100459";2022;"BPG";1;16;379;1820;364
"9865";"830100459";2022;"REV";1;23;379;1820;364
"9866";"830100459";2022;"SLE";0;267;379;1820;364
"9867";"830100459";2022;"SLE";1;20;379;1820;364
"9868";"830100459";2023;"ABL";1;27;368;1820;364
"9869";"830100459";2023;"ANN";0;5;368;1820;364
"9870";"830100459";2023;"BPG";0;18;368;1820;364
"9871";"830100459";2023;"BPG";1;31;368;1820;364
"9872";"830100459";2023;"REV";1;35;368;1820;364
"9873";"830100459";2023;"SLE";0;239;368;1820;364
"9874";"830100459";2023;"SLE";1;13;368;1820;364
"9875";"830100459";2024;"ABL";1;17;255;1820;364
"9876";"830100459";2024;"ANN";0;5;255;1820;364
"9877";"830100459";2024;"BPG";0;12;255;1820;364
"9878";"830100459";2024;"BPG";1;28;255;1820;364
"9879";"830100459";2024;"REV";1;20;255;1820;364
"9880";"830100459";2024;"SLE";0;165;255;1820;364
"9881";"830100459";2024;"SLE";1;8;255;1820;364
"9882";"830100574";2020;"REV";1;1;1;4;1
"9883";"830100574";2021;"REV";1;2;2;4;1
"9884";"830100574";2022;"REV";0;1;1;4;1
"9885";"830200523";2021;"ABL";1;1;1;1;1
"9886";"840000400";2020;"ABL";1;16;143;966;193
"9887";"840000400";2020;"ANN";0;3;143;966;193
"9888";"840000400";2020;"BPG";0;2;143;966;193
"9889";"840000400";2020;"BPG";1;5;143;966;193
"9890";"840000400";2020;"SLE";0;110;143;966;193
"9891";"840000400";2020;"SLE";1;7;143;966;193
"9892";"840000400";2021;"ABL";1;13;264;966;193
"9893";"840000400";2021;"ANN";0;3;264;966;193
"9894";"840000400";2021;"BPG";0;22;264;966;193
"9895";"840000400";2021;"BPG";1;8;264;966;193
"9896";"840000400";2021;"SLE";0;200;264;966;193
"9897";"840000400";2021;"SLE";1;18;264;966;193
"9898";"840000400";2022;"ABL";1;13;215;966;193
"9899";"840000400";2022;"BPG";0;6;215;966;193
"9900";"840000400";2022;"BPG";1;9;215;966;193
"9901";"840000400";2022;"SLE";0;173;215;966;193
"9902";"840000400";2022;"SLE";1;14;215;966;193
"9903";"840000400";2023;"ABL";1;22;236;966;193
"9904";"840000400";2023;"ANN";0;3;236;966;193
"9905";"840000400";2023;"BPG";0;18;236;966;193
"9906";"840000400";2023;"BPG";1;13;236;966;193
"9907";"840000400";2023;"REV";1;8;236;966;193
"9908";"840000400";2023;"SLE";0;161;236;966;193
"9909";"840000400";2023;"SLE";1;11;236;966;193
"9910";"840000400";2024;"ABL";1;12;108;966;193
"9911";"840000400";2024;"BPG";0;5;108;966;193
"9912";"840000400";2024;"BPG";1;7;108;966;193
"9913";"840000400";2024;"REV";1;5;108;966;193
"9914";"840000400";2024;"SLE";0;74;108;966;193
"9915";"840000400";2024;"SLE";1;5;108;966;193
"9916";"840000418";2024;"ABL";1;3;85;85;85
"9917";"840000418";2024;"BPG";0;8;85;85;85
"9918";"840000418";2024;"BPG";1;9;85;85;85
"9919";"840000418";2024;"REV";1;6;85;85;85
"9920";"840000418";2024;"SLE";0;56;85;85;85
"9921";"840000418";2024;"SLE";1;3;85;85;85
"9922";"840000467";2020;"ABL";1;6;51;400;80
"9923";"840000467";2020;"ANN";0;1;51;400;80
"9924";"840000467";2020;"BPG";0;8;51;400;80
"9925";"840000467";2020;"BPG";1;5;51;400;80
"9926";"840000467";2020;"SLE";0;31;51;400;80
"9927";"840000467";2021;"ABL";1;7;98;400;80
"9928";"840000467";2021;"BPG";0;17;98;400;80
"9929";"840000467";2021;"BPG";1;5;98;400;80
"9930";"840000467";2021;"REV";1;2;98;400;80
"9931";"840000467";2021;"SLE";0;67;98;400;80
"9932";"840000467";2022;"ABL";1;7;82;400;80
"9933";"840000467";2022;"BPG";0;8;82;400;80
"9934";"840000467";2022;"BPG";1;6;82;400;80
"9935";"840000467";2022;"SLE";0;60;82;400;80
"9936";"840000467";2022;"SLE";1;1;82;400;80
"9937";"840000467";2023;"ABL";1;12;93;400;80
"9938";"840000467";2023;"ANN";1;1;93;400;80
"9939";"840000467";2023;"BPG";0;4;93;400;80
"9940";"840000467";2023;"BPG";1;7;93;400;80
"9941";"840000467";2023;"SLE";0;69;93;400;80
"9942";"840000467";2024;"ABL";1;6;76;400;80
"9943";"840000467";2024;"BPG";0;2;76;400;80
"9944";"840000467";2024;"BPG";1;12;76;400;80
"9945";"840000467";2024;"SLE";0;56;76;400;80
"9946";"840000483";2020;"ABL";1;2;26;99;20
"9947";"840000483";2020;"BPG";0;1;26;99;20
"9948";"840000483";2020;"BPG";1;1;26;99;20
"9949";"840000483";2020;"SLE";0;19;26;99;20
"9950";"840000483";2020;"SLE";1;3;26;99;20
"9951";"840000483";2021;"ABL";1;1;36;99;20
"9952";"840000483";2021;"REV";1;1;36;99;20
"9953";"840000483";2021;"SLE";0;32;36;99;20
"9954";"840000483";2021;"SLE";1;2;36;99;20
"9955";"840000483";2022;"ABL";1;1;6;99;20
"9956";"840000483";2022;"REV";1;1;6;99;20
"9957";"840000483";2022;"SLE";0;4;6;99;20
"9958";"840000483";2023;"ABL";1;2;17;99;20
"9959";"840000483";2023;"SLE";0;15;17;99;20
"9960";"840000483";2024;"ABL";1;3;14;99;20
"9961";"840000483";2024;"SLE";0;11;14;99;20
"9962";"840001861";2020;"ABL";1;4;17;72;14
"9963";"840001861";2020;"SLE";0;12;17;72;14
"9964";"840001861";2020;"SLE";1;1;17;72;14
"9965";"840001861";2021;"ABL";1;2;12;72;14
"9966";"840001861";2021;"REV";1;3;12;72;14
"9967";"840001861";2021;"SLE";0;7;12;72;14
"9968";"840001861";2022;"ABL";1;2;14;72;14
"9969";"840001861";2022;"SLE";0;12;14;72;14
"9970";"840001861";2023;"ABL";1;1;14;72;14
"9971";"840001861";2023;"REV";1;1;14;72;14
"9972";"840001861";2023;"SLE";0;10;14;72;14
"9973";"840001861";2023;"SLE";1;2;14;72;14
"9974";"840001861";2024;"ABL";1;2;15;72;14
"9975";"840001861";2024;"REV";1;1;15;72;14
"9976";"840001861";2024;"SLE";0;12;15;72;14
"9977";"840017172";2021;"REV";1;2;2;2;2
"9978";"850000118";2020;"ABL";1;2;11;129;26
"9979";"850000118";2020;"BPG";0;8;11;129;26
"9980";"850000118";2020;"SLE";0;1;11;129;26
"9981";"850000118";2021;"ABL";1;2;14;129;26
"9982";"850000118";2021;"BPG";0;11;14;129;26
"9983";"850000118";2021;"BPG";1;1;14;129;26
"9984";"850000118";2022;"BPG";0;20;25;129;26
"9985";"850000118";2022;"BPG";1;4;25;129;26
"9986";"850000118";2022;"SLE";1;1;25;129;26
"9987";"850000118";2023;"ABL";1;1;43;129;26
"9988";"850000118";2023;"BPG";0;27;43;129;26
"9989";"850000118";2023;"BPG";1;6;43;129;26
"9990";"850000118";2023;"SLE";0;8;43;129;26
"9991";"850000118";2023;"SLE";1;1;43;129;26
"9992";"850000118";2024;"ABL";1;1;36;129;26
"9993";"850000118";2024;"BPG";0;28;36;129;26
"9994";"850000118";2024;"BPG";1;2;36;129;26
"9995";"850000118";2024;"SLE";0;5;36;129;26
"9996";"850000126";2020;"GVC";0;1;1;1;1
"9997";"850000142";2020;"ABL";1;4;44;320;64
"9998";"850000142";2020;"ANN";0;1;44;320;64
"9999";"850000142";2020;"BPG";0;16;44;320;64
"10000";"850000142";2020;"BPG";1;3;44;320;64
"10001";"850000142";2020;"SLE";0;19;44;320;64
"10002";"850000142";2020;"SLE";1;1;44;320;64
"10003";"850000142";2021;"ABL";1;5;80;320;64
"10004";"850000142";2021;"ANN";1;1;80;320;64
"10005";"850000142";2021;"BPG";0;33;80;320;64
"10006";"850000142";2021;"BPG";1;5;80;320;64
"10007";"850000142";2021;"REV";1;3;80;320;64
"10008";"850000142";2021;"SLE";0;31;80;320;64
"10009";"850000142";2021;"SLE";1;2;80;320;64
"10010";"850000142";2022;"ABL";1;2;65;320;64
"10011";"850000142";2022;"ANN";0;1;65;320;64
"10012";"850000142";2022;"BPG";0;21;65;320;64
"10013";"850000142";2022;"BPG";1;5;65;320;64
"10014";"850000142";2022;"REV";1;2;65;320;64
"10015";"850000142";2022;"SLE";0;30;65;320;64
"10016";"850000142";2022;"SLE";1;4;65;320;64
"10017";"850000142";2023;"ABL";1;3;56;320;64
"10018";"850000142";2023;"ANN";0;1;56;320;64
"10019";"850000142";2023;"BPG";0;22;56;320;64
"10020";"850000142";2023;"BPG";1;6;56;320;64
"10021";"850000142";2023;"REV";1;2;56;320;64
"10022";"850000142";2023;"SLE";0;22;56;320;64
"10023";"850000142";2024;"ABL";1;6;75;320;64
"10024";"850000142";2024;"ANN";0;1;75;320;64
"10025";"850000142";2024;"BPG";0;22;75;320;64
"10026";"850000142";2024;"BPG";1;10;75;320;64
"10027";"850000142";2024;"REV";1;2;75;320;64
"10028";"850000142";2024;"SLE";0;34;75;320;64
"10029";"860000025";2020;"ABL";1;2;12;125;25
"10030";"860000025";2020;"ANN";0;1;12;125;25
"10031";"860000025";2020;"SLE";0;9;12;125;25
"10032";"860000025";2021;"ABL";1;3;37;125;25
"10033";"860000025";2021;"BPG";0;3;37;125;25
"10034";"860000025";2021;"BPG";1;4;37;125;25
"10035";"860000025";2021;"SLE";0;27;37;125;25
"10036";"860000025";2022;"BPG";0;12;35;125;25
"10037";"860000025";2022;"BPG";1;4;35;125;25
"10038";"860000025";2022;"SLE";0;19;35;125;25
"10039";"860000025";2023;"ABL";1;1;26;125;25
"10040";"860000025";2023;"BPG";0;5;26;125;25
"10041";"860000025";2023;"BPG";1;3;26;125;25
"10042";"860000025";2023;"REV";1;2;26;125;25
"10043";"860000025";2023;"SLE";0;15;26;125;25
"10044";"860000025";2024;"BPG";0;5;15;125;25
"10045";"860000025";2024;"BPG";1;2;15;125;25
"10046";"860000025";2024;"SLE";0;7;15;125;25
"10047";"860000025";2024;"SLE";1;1;15;125;25
"10048";"860000223";2020;"ABL";1;4;141;990;198
"10049";"860000223";2020;"BPG";0;43;141;990;198
"10050";"860000223";2020;"BPG";1;20;141;990;198
"10051";"860000223";2020;"REV";1;12;141;990;198
"10052";"860000223";2020;"SLE";0;60;141;990;198
"10053";"860000223";2020;"SLE";1;2;141;990;198
"10054";"860000223";2021;"ABL";1;3;280;990;198
"10055";"860000223";2021;"BPG";0;89;280;990;198
"10056";"860000223";2021;"BPG";1;47;280;990;198
"10057";"860000223";2021;"DBP";0;1;280;990;198
"10058";"860000223";2021;"REV";1;15;280;990;198
"10059";"860000223";2021;"SLE";0;123;280;990;198
"10060";"860000223";2021;"SLE";1;2;280;990;198
"10061";"860000223";2022;"ABL";1;1;209;990;198
"10062";"860000223";2022;"BPG";0;69;209;990;198
"10063";"860000223";2022;"BPG";1;41;209;990;198
"10064";"860000223";2022;"DBP";1;1;209;990;198
"10065";"860000223";2022;"GVC";0;1;209;990;198
"10066";"860000223";2022;"REV";1;6;209;990;198
"10067";"860000223";2022;"SLE";0;89;209;990;198
"10068";"860000223";2022;"SLE";1;1;209;990;198
"10069";"860000223";2023;"ABL";1;5;196;990;198
"10070";"860000223";2023;"BPG";0;54;196;990;198
"10071";"860000223";2023;"BPG";1;49;196;990;198
"10072";"860000223";2023;"DBP";0;1;196;990;198
"10073";"860000223";2023;"DBP";1;3;196;990;198
"10074";"860000223";2023;"REV";1;4;196;990;198
"10075";"860000223";2023;"SLE";0;78;196;990;198
"10076";"860000223";2023;"SLE";1;2;196;990;198
"10077";"860000223";2024;"ABL";1;3;164;990;198
"10078";"860000223";2024;"BPG";0;63;164;990;198
"10079";"860000223";2024;"BPG";1;37;164;990;198
"10080";"860000223";2024;"DBP";0;1;164;990;198
"10081";"860000223";2024;"DBP";1;2;164;990;198
