"";"finessGeoDP";"trimestre";"n";"comp";"taux";"taux_glissant";"moyenne_nationale";"trimestre_date";"se";"ic_low";"ic_high"
"2628";"340780667";"2021T3";15;0;0;0,02;0,052;2021-07-01;0,036;0;0,09056
"2629";"340780667";"2021T4";21;0;0;0,02;0,053;2021-10-01;0,031;0;0,08076
"2630";"340780667";"2022T1";18;0;0;0;0,053;2022-01-01;0;0;0
"2631";"340780667";"2022T2";25;1;0,04;0,01;0,042;2022-04-01;0,02;0;0,0492
"2632";"340780667";"2022T3";21;2;0,095;0,034;0,046;2022-07-01;0,04;0;0,1124
"2633";"340780667";"2022T4";17;1;0,059;0,048;0,056;2022-10-01;0,052;0;0,14992
"2634";"340780667";"2023T1";25;2;0,08;0,068;0,061;2023-01-01;0,05;0;0,166
"2635";"340780667";"2023T2";20;0;0;0,058;0,048;2023-04-01;0,052;0;0,15992
"2636";"340780667";"2023T3";17;1;0,059;0,05;0,052;2023-07-01;0,053;0;0,15388
"2637";"340780667";"2023T4";12;0;0;0,035;0,054;2023-10-01;0,053;0;0,13888
"2638";"340780667";"2024T1";20;0;0;0,015;0,048;2024-01-01;0,027;0;0,06792
"2639";"340780667";"2024T2";19;0;0;0,015;0,053;2024-04-01;0,028;0;0,06988
"2640";"340780667";"2024T3";17;2;0,118;0,029;0,046;2024-07-01;0,041;0;0,10936
"2641";"340780667";"2024T4";17;0;0;0,029;0,046;2024-10-01;0,041;0;0,10936
"2642";"340780675";"2020T1";18;1;0,056;0,014;0,053;2020-01-01;0,028;0;0,06888
"2643";"340780675";"2020T2";15;1;0,067;0,031;0,078;2020-04-01;0,045;0;0,1192
"2644";"340780675";"2020T3";25;0;0;0,031;0,059;2020-07-01;0,035;0;0,0996
"2645";"340780675";"2020T4";24;0;0;0,031;0,045;2020-10-01;0,035;0;0,0996
"2646";"340780675";"2021T1";33;0;0;0,017;0,061;2021-01-01;0,023;0;0,06208
"2647";"340780675";"2021T2";26;0;0;0;0,055;2021-04-01;0;0;0
"2648";"340780675";"2021T3";23;0;0;0;0,052;2021-07-01;0;0;0
"2649";"340780675";"2021T4";31;0;0;0;0,053;2021-10-01;0;0;0
"2650";"340780675";"2022T1";35;0;0;0;0,053;2022-01-01;0;0;0
"2651";"340780675";"2022T2";27;0;0;0;0,042;2022-04-01;0;0;0
"2652";"340780675";"2022T3";21;0;0;0;0,046;2022-07-01;0;0;0
"2653";"340780675";"2022T4";34;0;0;0;0,056;2022-10-01;0;0;0
"2654";"340780675";"2023T1";38;1;0,026;0,006;0,061;2023-01-01;0,013;0;0,03148
"2655";"340780675";"2023T2";35;0;0;0,006;0,048;2023-04-01;0,013;0;0,03148
"2656";"340780675";"2023T3";29;1;0,034;0,015;0,052;2023-07-01;0,023;0;0,06008
"2657";"340780675";"2023T4";34;2;0,059;0,03;0,054;2023-10-01;0,029;0;0,08684
"2658";"340780675";"2024T1";38;0;0;0,023;0,048;2024-01-01;0,024;0;0,07004
"2659";"340780675";"2024T2";47;1;0,021;0,028;0,053;2024-04-01;0,024;0;0,07504
"2660";"340780675";"2024T3";31;0;0;0,02;0,046;2024-07-01;0,025;0;0,069
"2661";"340780675";"2024T4";30;0;0;0,005;0,046;2024-10-01;0,013;0;0,03048
"2662";"340780717";"2020T1";4;1;0,25;0,09;0,053;2020-01-01;0,143;0;0,37028
"2663";"340780717";"2020T2";1;0;0;0,062;0,078;2020-04-01;0,241;0;0,53436
"2664";"340780717";"2020T3";2;0;0;0,062;0,059;2020-07-01;0,171;0;0,39716
"2665";"340780717";"2020T4";4;0;0;0,062;0,045;2020-10-01;0,121;0;0,29916
"2666";"340780717";"2021T1";3;0;0;0;0,061;2021-01-01;0;0;0
"2667";"340780717";"2021T2";7;1;0,143;0,036;0,055;2021-04-01;0,07;0;0,1732
"2668";"340780717";"2021T3";6;0;0;0,036;0,052;2021-07-01;0,076;0;0,18496
"2669";"340780717";"2021T4";8;0;0;0,036;0,053;2021-10-01;0,066;0;0,16536
"2670";"340780717";"2022T1";4;0;0;0,036;0,053;2022-01-01;0,093;0;0,21828
"2671";"340780717";"2022T2";5;0;0;0;0,042;2022-04-01;0;0;0
"2672";"340780717";"2022T3";4;0;0;0;0,046;2022-07-01;0;0;0
"2673";"340780717";"2022T4";7;0;0;0;0,056;2022-10-01;0;0;0
"2674";"340780717";"2023T1";2;0;0;0;0,061;2023-01-01;0;0;0
"2675";"340780717";"2023T2";2;0;0;0;0,048;2023-04-01;0;0;0
"2676";"340780717";"2023T4";7;0;0;0;0,054;2023-10-01;0;0;0
"2677";"340780717";"2024T1";2;0;0;0;0,048;2024-01-01;0;0;0
"2678";"340780717";"2024T2";5;1;0,2;0,05;0,053;2024-04-01;0,097;0;0,24012
"2679";"340780717";"2024T3";3;2;0,667;0,217;0,046;2024-07-01;0,238;0;0,68348
"2680";"340780717";"2024T4";3;0;0;0,217;0,046;2024-10-01;0,238;0;0,68348
"2681";"340780741";"2020T1";9;2;0,222;0,091;0,053;2020-01-01;0,096;0;0,27916
"2682";"340780741";"2020T3";8;1;0,125;0,122;0,059;2020-07-01;0,116;0;0,34936
"2683";"340780741";"2020T4";9;0;0;0,122;0,045;2020-10-01;0,109;0;0,33564
"2684";"340780741";"2021T1";8;0;0;0,087;0,061;2021-01-01;0,1;0;0,283
"2685";"340780741";"2021T2";8;0;0;0,031;0,055;2021-04-01;0,061;0;0,15056
"2686";"340780741";"2021T3";24;2;0,083;0,021;0,052;2021-07-01;0,029;0;0,07784
"2687";"340780741";"2021T4";18;2;0,111;0,048;0,053;2021-10-01;0,05;0;0,146
"2688";"340780741";"2022T1";8;3;0,375;0,142;0,053;2022-01-01;0,123;0;0,38308
"2689";"340780741";"2022T2";13;2;0,154;0,181;0,042;2022-04-01;0,107;0;0,39072
"2690";"340780741";"2022T3";15;1;0,067;0,177;0,046;2022-07-01;0,099;0;0,37104
"2691";"340780741";"2022T4";10;0;0;0,149;0,056;2022-10-01;0,113;0;0,37048
"2692";"340780741";"2023T1";14;1;0,071;0,073;0,061;2023-01-01;0,07;0;0,2102
"2693";"340780741";"2023T2";13;1;0,077;0,054;0,048;2023-04-01;0,063;0;0,17748
"2694";"340780741";"2023T3";9;0;0;0,037;0,052;2023-07-01;0,063;0;0,16048
"2695";"340780741";"2023T4";12;0;0;0,037;0,054;2023-10-01;0,054;0;0,14284
"2696";"340780741";"2024T1";16;2;0,125;0,051;0,048;2024-01-01;0,055;0;0,1588
"2697";"340780741";"2024T2";15;1;0,067;0,048;0,053;2024-04-01;0,055;0;0,1558
"2698";"340780741";"2024T3";18;3;0,167;0,09;0,046;2024-07-01;0,067;0;0,22132
"2699";"340780741";"2024T4";15;0;0;0,09;0,046;2024-10-01;0,074;0;0,23504
"2700";"340782036";"2020T1";77;7;0,091;0,083;0,053;2020-01-01;0,031;0,02224;0,14376
"2701";"340782036";"2020T2";23;0;0;0,055;0,078;2020-04-01;0,048;0;0,14908
"2702";"340782036";"2020T3";74;5;0,068;0,053;0,059;2020-07-01;0,026;0,00204;0,10396
"2703";"340782036";"2020T4";55;4;0,073;0,058;0,045;2020-10-01;0,032;0;0,12072
"2704";"340782036";"2021T1";76;5;0,066;0,052;0,061;2021-01-01;0,025;0,003;0,101
"2705";"340782036";"2021T2";56;1;0,018;0,056;0,055;2021-04-01;0,031;0;0,11676
"2706";"340782036";"2021T3";72;7;0,097;0,064;0,052;2021-07-01;0,029;0,00716;0,12084
"2707";"340782036";"2021T4";70;4;0,057;0,06;0,053;2021-10-01;0,028;0,00512;0,11488
"2708";"340782036";"2022T1";82;2;0,024;0,049;0,053;2022-01-01;0,024;0,00196;0,09604
"2709";"340782036";"2022T2";92;4;0,043;0,055;0,042;2022-04-01;0,024;0,00796;0,10204
"2710";"340782036";"2022T3";66;5;0,076;0,05;0,046;2022-07-01;0,027;0;0,10292
"2711";"340782036";"2022T4";80;10;0,125;0,067;0,056;2022-10-01;0,028;0,01212;0,12188
"2712";"340782036";"2023T1";84;12;0,143;0,097;0,061;2023-01-01;0,032;0,03428;0,15972
"2713";"340782036";"2023T2";83;7;0,084;0,107;0,048;2023-04-01;0,034;0,04036;0,17364
"2714";"340782036";"2023T3";66;6;0,091;0,111;0,052;2023-07-01;0,039;0,03456;0,18744
"2715";"340782036";"2023T4";72;8;0,111;0,107;0,054;2023-10-01;0,036;0,03644;0,17756
"2716";"340782036";"2024T1";75;8;0,107;0,098;0,048;2024-01-01;0,034;0,03136;0,16464
"2717";"340782036";"2024T2";66;7;0,106;0,104;0,053;2024-04-01;0,038;0,02952;0,17848
"2718";"340782036";"2024T3";56;3;0,054;0,095;0,046;2024-07-01;0,039;0,01856;0,17144
"2719";"340782036";"2024T4";64;9;0,141;0,102;0,046;2024-10-01;0,038;0,02752;0,17648
"2720";"340782085";"2021T1";1;0;0;NA;0,061;2021-01-01;NA;NA;NA
"2721";"350000121";"2020T1";90;3;0,033;0,036;0,053;2020-01-01;0,02;0;0,0752
"2722";"350000121";"2020T2";22;0;0;0,023;0,078;2020-04-01;0,032;0;0,08572
"2723";"350000121";"2020T3";108;4;0,037;0,028;0,059;2020-07-01;0,016;0;0,05936
"2724";"350000121";"2020T4";96;2;0,021;0,023;0,045;2020-10-01;0,015;0;0,0524
"2725";"350000121";"2021T1";118;6;0,051;0,027;0,061;2021-01-01;0,015;0;0,0564
"2726";"350000121";"2021T2";98;2;0,02;0,032;0,055;2021-04-01;0,018;0;0,06728
"2727";"350000121";"2021T3";107;2;0,019;0,028;0,052;2021-07-01;0,016;0;0,05936
"2728";"350000121";"2021T4";114;0;0;0,022;0,053;2021-10-01;0,014;0;0,04944
"2729";"350000121";"2022T1";85;4;0,047;0,022;0,053;2022-01-01;0,016;0;0,05336
"2730";"350000121";"2022T2";98;3;0,031;0,024;0,042;2022-04-01;0,015;0;0,0534
"2731";"350000121";"2022T3";80;9;0,112;0,048;0,046;2022-07-01;0,024;0,000960000000000003;0,09504
"2732";"350000121";"2022T4";98;3;0,031;0,055;0,056;2022-10-01;0,023;0,00992000000000001;0,10008
"2733";"350000121";"2023T1";119;10;0,084;0,064;0,061;2023-01-01;0,022;0,02088;0,10712
"2734";"350000121";"2023T2";89;2;0,022;0,062;0,048;2023-04-01;0,026;0,01104;0,11296
"2735";"350000121";"2023T3";76;3;0,039;0,044;0,052;2023-07-01;0,024;0;0,09104
"2736";"350000121";"2023T4";94;3;0,032;0,044;0,054;2023-10-01;0,021;0,00284;0,08516
"2737";"350000121";"2024T1";110;9;0,082;0,044;0,048;2024-01-01;0,02;0,0048;0,0832
"2738";"350000121";"2024T2";87;5;0,057;0,052;0,053;2024-04-01;0,024;0,00496;0,09904
"2739";"350000121";"2024T3";75;4;0,053;0,056;0,046;2024-07-01;0,027;0,00308;0,10892
"2740";"350000121";"2024T4";96;6;0,062;0,064;0,046;2024-10-01;0,025;0,015;0,113
"2741";"350000139";"2020T1";10;1;0,1;0,156;0,053;2020-01-01;0,115;0;0,3814
"2742";"350000139";"2020T2";2;0;0;0,156;0,078;2020-04-01;0,257;0;0,65972
"2743";"350000139";"2020T3";10;1;0,1;0,15;0,059;2020-07-01;0,113;0;0,37148
"2744";"350000139";"2020T4";7;0;0;0,05;0,045;2020-10-01;0,082;0;0,21072
"2745";"350000139";"2021T1";9;1;0,111;0,053;0,061;2021-01-01;0,075;0;0,2
"2746";"350000139";"2021T2";7;0;0;0,053;0,055;2021-04-01;0,085;0;0,2196
"2747";"350000139";"2021T4";3;1;0,333;0,111;0,053;2021-10-01;0,181;0;0,46576
"2748";"350000139";"2022T1";7;0;0;0,111;0,053;2022-01-01;0,119;0;0,34424
"2749";"350000139";"2022T2";11;1;0,091;0,106;0,042;2022-04-01;0,093;0;0,28828
"2750";"350000139";"2022T3";6;2;0,333;0,189;0,046;2022-07-01;0,16;0;0,5026
"2751";"350000139";"2022T4";9;0;0;0,106;0,056;2022-10-01;0,103;0;0,30788
"2752";"350000139";"2023T1";8;0;0;0,106;0,061;2023-01-01;0,109;0;0,31964
"2753";"350000139";"2023T2";14;1;0,071;0,101;0,048;2023-04-01;0,081;0;0,25976
"2754";"350000139";"2023T3";5;0;0;0,018;0,052;2023-07-01;0,059;0;0,13364
"2755";"350000139";"2023T4";9;1;0,111;0,046;0,054;2023-10-01;0,07;0;0,1832
"2756";"350000139";"2024T1";11;0;0;0,046;0,048;2024-01-01;0,063;0;0,16948
"2757";"350000139";"2024T2";24;3;0,125;0,059;0,053;2024-04-01;0,048;0;0,15308
"2758";"350000139";"2024T3";17;0;0;0,059;0,046;2024-07-01;0,057;0;0,17072
"2759";"350000139";"2024T4";23;1;0,043;0,042;0,046;2024-10-01;0,042;0;0,12432
"2760";"350000147";"2020T1";12;0;0;0,017;0,053;2020-01-01;0,037;0;0,08952
"2761";"350000147";"2020T2";3;0;0;0;0,078;2020-04-01;0;0;0
"2762";"350000147";"2020T3";13;0;0;0;0,059;2020-07-01;0;0;0
"2763";"350000147";"2020T4";8;1;0,125;0,031;0,045;2020-10-01;0,061;0;0,15056
"2764";"350000147";"2021T1";20;0;0;0,031;0,061;2021-01-01;0,039;0;0,10744
"2765";"350000147";"2021T2";14;0;0;0,031;0,055;2021-04-01;0,046;0;0,12116
"2766";"350000147";"2021T3";10;1;0,1;0,056;0,052;2021-07-01;0,073;0;0,19908
"2767";"350000147";"2021T4";8;2;0,25;0,088;0,053;2021-10-01;0,1;0;0,284
"2768";"350000147";"2022T1";17;0;0;0,088;0,053;2022-01-01;0,069;0;0,22324
"2769";"350000147";"2022T2";14;0;0;0,088;0,042;2022-04-01;0,076;0;0,23696
"2770";"350000147";"2022T3";10;0;0;0,062;0,046;2022-07-01;0,076;0;0,21096
"2771";"350000147";"2022T4";13;0;0;0;0,056;2022-10-01;0;0;0
"2772";"350000147";"2023T1";11;0;0;0;0,061;2023-01-01;0;0;0
"2773";"350000147";"2023T2";6;1;0,167;0,042;0,048;2023-04-01;0,082;0;0,20272
"2774";"350000147";"2023T3";15;1;0,067;0,059;0,052;2023-07-01;0,061;0;0,17856
"2775";"350000147";"2023T4";16;0;0;0,059;0,054;2023-10-01;0,059;0;0,17464
"2776";"350000147";"2024T1";7;0;0;0,059;0,048;2024-01-01;0,089;0;0,23344
"2777";"350000147";"2024T2";16;0;0;0,017;0,053;2024-04-01;0,032;0;0,07972
"2778";"350000147";"2024T3";15;2;0,133;0,033;0,046;2024-07-01;0,046;0;0,12316
"2779";"350000147";"2024T4";18;2;0,111;0,061;0,046;2024-10-01;0,056;0;0,17076
"2780";"350000154";"2021T4";1;0;0;NA;0,053;2021-10-01;NA;NA;NA
"2781";"350000154";"2023T1";1;0;0;NA;0,061;2023-01-01;NA;NA;NA
"2782";"350000741";"2020T1";7;0;0;0;0,053;2020-01-01;0;0;0
"2783";"350000741";"2020T3";7;0;0;0;0,059;2020-07-01;0;0;0
"2784";"350000741";"2020T4";5;1;0,2;0,05;0,045;2020-10-01;0,097;0;0,24012
"2785";"350000741";"2021T1";14;1;0,071;0,068;0,061;2021-01-01;0,067;0;0,19932
"2786";"350000741";"2021T2";9;1;0,111;0,096;0,055;2021-04-01;0,098;0;0,28808
"2787";"350000741";"2021T3";14;0;0;0,096;0,052;2021-07-01;0,079;0;0,25084
"2788";"350000741";"2021T4";13;0;0;0,046;0,053;2021-10-01;0,058;0;0,15968
"2789";"350000741";"2022T1";12;0;0;0,028;0,053;2022-01-01;0,048;0;0,12208
