"";"finessGeoDP";"codeGeo";"nb";"TOT";"PCT";"PCT_CUM"
"3466";"910300144";"91250";21;952;2,2;48,2
"3467";"910300144";"91700";20;952;2,1;50,3
"3468";"910300144";"91090";16;952;1,7;52
"3469";"910300144";"91310";14;952;1,5;53,5
"3470";"910300144";"91350";14;952;1,5;55
"3471";"910300144";"91450";14;952;1,5;56,5
"3472";"910300144";"91610";14;952;1,5;58
"3473";"910300144";"91150";13;952;1,4;59,4
"3474";"910300144";"91600";13;952;1,4;60,8
"3475";"910300144";"91210";12;952;1,3;62,1
"3476";"910300144";"91260";12;952;1,3;63,4
"3477";"910300144";"91280";12;952;1,3;64,7
"3478";"910300144";"77176";11;952;1,2;65,9
"3479";"910300177";"91700";74;1247;5,9;5,9
"3480";"910300177";"91310";67;1247;5,4;11,3
"3481";"910300177";"91160";49;1247;3,9;15,2
"3482";"910300177";"91390";45;1247;3,6;18,8
"3483";"910300177";"91220";35;1247;2,8;21,6
"3484";"910300177";"91300";35;1247;2,8;24,4
"3485";"910300177";"91170";31;1247;2,5;26,9
"3486";"910300177";"91620";31;1247;2,5;29,4
"3487";"910300177";"91C06";29;1247;2,3;31,7
"3488";"910300177";"91240";27;1247;2,2;33,9
"3489";"910300177";"91380";26;1247;2,1;36
"3490";"910300177";"91600";25;1247;2;38
"3491";"910300177";"91150";23;1247;1,8;39,8
"3492";"910300177";"91100";21;1247;1,7;41,5
"3493";"910300177";"91290";21;1247;1,7;43,2
"3494";"910300177";"91650";20;1247;1,6;44,8
"3495";"910300177";"91410";18;1247;1,4;46,2
"3496";"910300177";"91120";17;1247;1,4;47,6
"3497";"910300177";"91200";16;1247;1,3;48,9
"3498";"910300177";"91940";16;1247;1,3;50,2
"3499";"910300177";"91130";15;1247;1,2;51,4
"3500";"910300177";"45300";13;1247;1;52,4
"3501";"910300177";"91090";13;1247;1;53,4
"3502";"910300177";"91350";13;1247;1;54,4
"3503";"910300177";"91360";13;1247;1;55,4
"3504";"910300177";"91420";13;1247;1;56,4
"3505";"910300177";"91790";13;1247;1;57,4
"3506";"910300177";"91180";12;1247;1;58,4
"3507";"910300177";"91530";11;1247;0,9;59,3
"3508";"910803543";"77176";61;878;6,9;6,9
"3509";"910803543";"77170";49;878;5,6;12,5
"3510";"910803543";"77380";44;878;5;17,5
"3511";"910803543";"77550";42;878;4,8;22,3
"3512";"910803543";"77127";33;878;3,8;26,1
"3513";"910803543";"91800";33;878;3,8;29,9
"3514";"910803543";"91480";27;878;3,1;33
"3515";"910803543";"91860";26;878;3;36
"3516";"910803543";"91100";23;878;2,6;38,6
"3517";"910803543";"77000";20;878;2,3;40,9
"3518";"910803543";"77240";19;878;2,2;43,1
"3519";"910803543";"91230";17;878;1,9;45
"3520";"910803543";"77390";14;878;1,6;46,6
"3521";"910803543";"91270";14;878;1,6;48,2
"3522";"910803543";"91330";14;878;1,6;49,8
"3523";"910803543";"77166";13;878;1,5;51,3
"3524";"910803543";"77340";13;878;1,5;52,8
"3525";"910803543";"77350";12;878;1,4;54,2
"3526";"910803543";"91250";11;878;1,3;55,5
"3527";"910803543";"94440";11;878;1,3;56,8
"3528";"920000585";"92400";14;68;20,6;20,6
"3529";"920000643";"92000";22;187;11,8;11,8
"3530";"920000643";"92600";11;187;5,9;17,7
"3531";"920000650";"92500";29;188;15,4;15,4
"3532";"920000650";"92150";22;188;11,7;27,1
"3533";"920000650";"92000";19;188;10,1;37,2
"3534";"920000650";"92800";17;188;9;46,2
"3535";"920029550";"75016";11;510;2,2;2,2
"3536";"920029550";"77100";11;510;2,2;4,4
"3537";"920029550";"92200";11;510;2,2;6,6
"3538";"920029550";"92300";11;510;2,2;8,8
"3539";"920100013";"92100";58;416;13,9;13,9
"3540";"920100013";"92000";22;416;5,3;19,2
"3541";"920100013";"75016";13;416;3,1;22,3
"3542";"920100013";"92150";11;416;2,6;24,9
"3543";"920100013";"92500";11;416;2,6;27,5
"3544";"920100021";"92140";78;1687;4,6;4,6
"3545";"920100021";"92220";69;1687;4,1;8,7
"3546";"920100021";"92350";58;1687;3,4;12,1
"3547";"920100021";"92190";54;1687;3,2;15,3
"3548";"920100021";"92290";47;1687;2,8;18,1
"3549";"920100021";"92260";42;1687;2,5;20,6
"3550";"920100021";"92320";39;1687;2,3;22,9
"3551";"920100021";"92160";35;1687;2,1;25
"3552";"920100021";"91300";30;1687;1,8;26,8
"3553";"920100021";"78140";28;1687;1,7;28,5
"3554";"920100021";"92130";27;1687;1,6;30,1
"3555";"920100021";"75015";23;1687;1,4;31,5
"3556";"920100021";"94260";22;1687;1,3;32,8
"3557";"920100021";"91120";21;1687;1,2;34
"3558";"920100021";"91940";21;1687;1,2;35,2
"3559";"920100021";"94240";20;1687;1,2;36,4
"3560";"920100021";"94400";20;1687;1,2;37,6
"3561";"920100021";"91160";18;1687;1,1;38,7
"3562";"920100021";"91430";17;1687;1;39,7
"3563";"920100021";"94000";17;1687;1;40,7
"3564";"920100021";"94800";17;1687;1;41,7
"3565";"920100021";"94110";16;1687;0,9;42,6
"3566";"920100021";"91600";15;1687;0,9;43,5
"3567";"920100021";"92120";15;1687;0,9;44,4
"3568";"920100021";"92240";15;1687;0,9;45,3
"3569";"920100021";"94550";15;1687;0,9;46,2
"3570";"920100021";"91170";14;1687;0,8;47
"3571";"920100021";"91400";14;1687;0,8;47,8
"3572";"920100021";"92330";14;1687;0,8;48,6
"3573";"920100021";"94320";14;1687;0,8;49,4
"3574";"920100021";"93110";13;1687;0,8;50,2
"3575";"920100021";"91200";12;1687;0,7;50,9
"3576";"920100021";"91C06";12;1687;0,7;51,6
"3577";"920100021";"92340";12;1687;0,7;52,3
"3578";"920100021";"75014";11;1687;0,7;53
"3579";"920100021";"92170";11;1687;0,7;53,7
"3580";"920100047";"92700";39;329;11,9;11,9
"3581";"920100047";"92230";30;329;9,1;21
"3582";"920100047";"92000";27;329;8,2;29,2
"3583";"920100047";"92600";18;329;5,5;34,7
"3584";"920100047";"95100";16;329;4,9;39,6
"3585";"920300043";"92160";18;115;15,7;15,7
"3586";"920300597";"78140";19;99;19,2;19,2
"3587";"920300597";"92190";16;99;16,2;35,4
"3588";"920300753";"77100";11;321;3,4;3,4
"3589";"920300837";"92000";16;54;29,6;29,6
"3590";"930000286";"93370";35;277;12,6;12,6
"3591";"930000286";"77500";31;277;11,2;23,8
"3592";"930000286";"93220";23;277;8,3;32,1
"3593";"930000286";"93390";21;277;7,6;39,7
"3594";"930000286";"93190";16;277;5,8;45,5
"3595";"930000286";"93330";12;277;4,3;49,8
"3596";"930000328";"93200";83;595;13,9;13,9
"3597";"930000328";"93240";35;595;5,9;19,8
"3598";"930000328";"93300";34;595;5,7;25,5
"3599";"930000328";"93120";32;595;5,4;30,9
"3600";"930000328";"93700";21;595;3,5;34,4
"3601";"930000328";"93150";19;595;3,2;37,6
"3602";"930000328";"93380";19;595;3,2;40,8
"3603";"930000328";"93000";16;595;2,7;43,5
"3604";"930000328";"93500";14;595;2,4;45,9
"3605";"930000328";"93800";14;595;2,4;48,3
"3606";"930000328";"93130";11;595;1,8;50,1
"3607";"930000328";"93400";11;595;1,8;51,9
"3608";"930000336";"93420";19;105;18,1;18,1
"3609";"930000336";"93270";17;105;16,2;34,3
"3610";"930000336";"93600";14;105;13,3;47,6
"3611";"930100037";"93140";36;587;6,1;6,1
"3612";"930100037";"93700";29;587;4,9;11
"3613";"930100037";"93000";25;587;4,3;15,3
"3614";"930100037";"93600";25;587;4,3;19,6
"3615";"930100037";"93110";22;587;3,7;23,3
"3616";"930100037";"93130";17;587;2,9;26,2
"3617";"930100037";"93150";17;587;2,9;29,1
"3618";"930100037";"93190";17;587;2,9;32
"3619";"930100037";"93270";16;587;2,7;34,7
"3620";"930100037";"93320";16;587;2,7;37,4
"3621";"930100037";"93390";15;587;2,6;40
"3622";"930100037";"93100";14;587;2,4;42,4
"3623";"930100037";"93250";14;587;2,4;44,8
"3624";"930100037";"75019";12;587;2;46,8
"3625";"930100037";"93500";12;587;2;48,8
"3626";"930300025";"93300";65;661;9,8;9,8
"3627";"930300025";"93500";28;661;4,2;14
"3628";"930300025";"75019";25;661;3,8;17,8
"3629";"930300025";"93200";18;661;2,7;20,5
"3630";"930300025";"75018";16;661;2,4;22,9
"3631";"930300025";"94500";16;661;2,4;25,3
"3632";"930300025";"93100";14;661;2,1;27,4
"3633";"930300025";"95100";13;661;2;29,4
"3634";"930300025";"93110";12;661;1,8;31,2
"3635";"930300025";"93150";12;661;1,8;33
"3636";"930300025";"95200";12;661;1,8;34,8
"3637";"930300025";"93600";11;661;1,7;36,5
"3638";"930300025";"93700";11;661;1,7;38,2
"3639";"930300082";"93170";33;318;10,4;10,4
"3640";"930300082";"93100";29;318;9,1;19,5
"3641";"930300082";"93230";29;318;9,1;28,6
"3642";"930300082";"93130";21;318;6,6;35,2
"3643";"930300082";"93260";17;318;5,3;40,5
"3644";"930300082";"75019";13;318;4,1;44,6
"3645";"930300082";"93110";12;318;3,8;48,4
"3646";"930300116";"93150";56;458;12,2;12,2
"3647";"930300116";"93700";52;458;11,4;23,6
"3648";"930300116";"93600";36;458;7,9;31,5
"3649";"930300116";"93190";24;458;5,2;36,7
"3650";"930300116";"93270";24;458;5,2;41,9
"3651";"930300116";"93000";22;458;4,8;46,7
"3652";"930300116";"93420";13;458;2,8;49,5
"3653";"930300116";"93140";12;458;2,6;52,1
"3654";"930300116";"93320";12;458;2,6;54,7
"3655";"930300298";"93190";48;300;16;16
"3656";"930300298";"93390";31;300;10,3;26,3
"3657";"930300298";"93320";20;300;6,7;33
"3658";"930300298";"93270";18;300;6;39
"3659";"930300298";"93140";15;300;5;44
"3660";"930300298";"93370";12;300;4;48
"3661";"930300553";"93200";48;621;7,7;7,7
"3662";"930300553";"95200";42;621;6,8;14,5
"3663";"930300553";"93380";35;621;5,6;20,1
"3664";"930300553";"93240";31;621;5;25,1
"3665";"930300553";"95140";30;621;4,8;29,9
"3666";"930300553";"93800";28;621;4,5;34,4
"3667";"930300553";"95400";28;621;4,5;38,9
"3668";"930300553";"95500";16;621;2,6;41,5
"3669";"930300553";"93700";14;621;2,3;43,8
"3670";"930300553";"95190";14;621;2,3;46,1
"3671";"930300553";"93300";12;621;1,9;48
"3672";"930300553";"93120";11;621;1,8;49,8
"3673";"930300587";"93400";24;198;12,1;12,1
"3674";"930300587";"95400";14;198;7,1;19,2
"3675";"930300595";"93600";60;625;9,6;9,6
"3676";"930300595";"93290";54;625;8,6;18,2
"3677";"930300595";"93420";42;625;6,7;24,9
"3678";"930300595";"77270";40;625;6,4;31,3
"3679";"930300595";"93270";31;625;5;36,3
"3680";"930300595";"77C01";26;625;4,2;40,5
"3681";"930300595";"93190";25;625;4;44,5
"3682";"930300595";"77410";23;625;3,7;48,2
"3683";"930300595";"93150";20;625;3,2;51,4
"3684";"930300595";"77230";19;625;3;54,4
"3685";"930300595";"95400";17;625;2,7;57,1
"3686";"930300595";"93140";13;625;2,1;59,2
"3687";"930300595";"95190";11;625;1,8;61
"3688";"940000573";"94000";104;949;11;11
"3689";"940000573";"94500";71;949;7,5;18,5
"3690";"940000573";"94140";53;949;5,6;24,1
"3691";"940000573";"94380";41;949;4,3;28,4
"3692";"940000573";"94400";41;949;4,3;32,7
"3693";"940000573";"94100";34;949;3,6;36,3
"3694";"940000573";"94600";32;949;3,4;39,7
"3695";"940000573";"94700";29;949;3,1;42,8
"3696";"940000573";"94310";24;949;2,5;45,3
"3697";"940000573";"94470";20;949;2,1;47,4
"3698";"940000573";"94320";18;949;1,9;49,3
"3699";"940000573";"94450";18;949;1,9;51,2
"3700";"940000573";"94510";16;949;1,7;52,9
"3701";"940000573";"94120";14;949;1,5;54,4
"3702";"940000573";"94370";14;949;1,5;55,9
"3703";"940000573";"77340";13;949;1,4;57,3
"3704";"940000573";"94350";13;949;1,4;58,7
"3705";"940000573";"94430";13;949;1,4;60,1
"3706";"940000573";"94460";13;949;1,4;61,5
"3707";"940000573";"94420";12;949;1,3;62,8
"3708";"940000573";"94190";11;949;1,2;64
"3709";"940006679";"93160";83;745;11,1;11,1
"3710";"940006679";"93330";25;745;3,4;14,5
"3711";"940006679";"94350";25;745;3,4;17,9
"3712";"940006679";"94500";24;745;3,2;21,1
"3713";"940006679";"93220";20;745;2,7;23,8
"3714";"940006679";"77340";19;745;2,6;26,4
"3715";"940006679";"77420";19;745;2,6;29
"3716";"940006679";"77500";18;745;2,4;31,4
"3717";"940006679";"77200";17;745;2,3;33,7
"3718";"940006679";"77600";17;745;2,3;36
"3719";"940006679";"77700";15;745;2;38
"3720";"940006679";"94360";13;745;1,7;39,7
"3721";"940006679";"77185";12;745;1,6;41,3
"3722";"940006679";"77400";12;745;1,6;42,9
"3723";"940006679";"93110";12;745;1,6;44,5
"3724";"940006679";"77680";11;745;1,5;46
"3725";"940006679";"93700";11;745;1,5;47,5
"3726";"940120017";"99999";22;74;29,7;29,7
"3727";"940300379";"94000";15;88;17;17
"3728";"940300379";"94100";12;88;13,6;30,6
"3729";"940300494";"94190";46;414;11,1;11,1
"3730";"940300494";"91270";33;414;8;19,1
"3731";"940300494";"94450";20;414;4,8;23,9
"3732";"940300494";"94290";18;414;4,3;28,2
"3733";"940300494";"94460";16;414;3,9;32,1
"3734";"940300494";"91230";14;414;3,4;35,5
"3735";"940300494";"91210";13;414;3,1;38,6
"3736";"940300494";"91330";13;414;3,1;41,7
"3737";"940300494";"94000";13;414;3,1;44,8
"3738";"940300569";"94400";35;140;25;25
"3739";"940300569";"94310";14;140;10;35
"3740";"940300569";"94600";14;140;10;45
"3741";"940813033";"94000";57;1018;5,6;5,6
"3742";"940813033";"94700";46;1018;4,5;10,1
"3743";"940813033";"94400";38;1018;3,7;13,8
"3744";"940813033";"94140";31;1018;3;16,8
"3745";"940813033";"94200";23;1018;2,3;19,1
"3746";"940813033";"94220";21;1018;2,1;21,2
"3747";"940813033";"94500";21;1018;2,1;23,3
"3748";"940813033";"93100";18;1018;1,8;25,1
"3749";"940813033";"75012";17;1018;1,7;26,8
"3750";"940813033";"75020";17;1018;1,7;28,5
"3751";"940813033";"94460";16;1018;1,6;30,1
"3752";"940813033";"75013";15;1018;1,5;31,6
"3753";"940813033";"94450";15;1018;1,5;33,1
"3754";"940813033";"94190";13;1018;1,3;34,4
"3755";"940813033";"94380";13;1018;1,3;35,7
"3756";"940813033";"94410";13;1018;1,3;37
"3757";"940813033";"94600";13;1018;1,3;38,3
"3758";"940813033";"94800";12;1018;1,2;39,5
"3759";"940813033";"94350";11;1018;1,1;40,6
"3760";"950000307";"95100";89;285;31,2;31,2
"3761";"950000307";"95870";19;285;6,7;37,9
"3762";"950000307";"78500";16;285;5,6;43,5
"3763";"950000323";"95130";24;254;9,4;9,4
"3764";"950000323";"95100";16;254;6,3;15,7
"3765";"950000323";"95170";12;254;4,7;20,4
"3766";"950000323";"95600";12;254;4,7;25,1
"3767";"950000323";"95120";11;254;4,3;29,4
"3768";"950000331";"95190";54;326;16,6;16,6
"3769";"950000331";"95400";47;326;14,4;31
"3770";"950000331";"95200";37;326;11,3;42,3
"3771";"950000331";"95500";35;326;10,7;53
"3772";"950000331";"95140";20;326;6,1;59,1
"3773";"950000331";"95470";12;326;3,7;62,8
"3774";"950000364";"95C03";85;516;16,5;16,5
"3775";"950000364";"95310";18;516;3,5;20
"3776";"950000364";"95C04";18;516;3,5;23,5
"3777";"950000364";"95340";17;516;3,3;26,8
"3778";"950000364";"95610";17;516;3,3;30,1
"3779";"950000364";"60230";13;516;2,5;32,6
"3780";"950000364";"78700";13;516;2,5;35,1
"3781";"950000364";"95270";13;516;2,5;37,6
"3782";"950000364";"95150";12;516;2,3;39,9
"3783";"950000364";"95260";11;516;2,1;42
"3784";"950000364";"95280";11;516;2,1;44,1
"3785";"950000364";"95370";11;516;2,1;46,2
"3786";"950300202";"95340";29;410;7,1;7,1
"3787";"950300202";"60230";24;410;5,9;13
"3788";"950300202";"60540";20;410;4,9;17,9
"3789";"950300202";"60110";17;410;4,1;22
"3790";"950300202";"95270";15;410;3,7;25,7
"3791";"950300202";"95260";14;410;3,4;29,1
"3792";"950300202";"95290";13;410;3,2;32,3
"3793";"950300202";"95590";13;410;3,2;35,5
"3794";"950300202";"95660";13;410;3,2;38,7
"3795";"950300202";"95820";13;410;3,2;41,9
"3796";"950300202";"60530";12;410;2,9;44,8
"3797";"950300202";"60570";11;410;2,7;47,5
"3798";"950300244";"95C03";186;1099;16,9;16,9
"3799";"950300244";"95C04";49;1099;4,5;21,4
"3800";"950300244";"95310";43;1099;3,9;25,3
"3801";"950300244";"78700";38;1099;3,5;28,8
"3802";"950300244";"95280";36;1099;3,3;32,1
"3803";"950300244";"95520";34;1099;3,1;35,2
"3804";"950300244";"95490";28;1099;2,5;37,7
"3805";"950300244";"95610";26;1099;2,4;40,1
"3806";"950300244";"60240";25;1099;2,3;42,4
"3807";"950300244";"60110";24;1099;2,2;44,6
"3808";"950300244";"95100";19;1099;1,7;46,3
"3809";"950300244";"95180";19;1099;1,7;48
"3810";"950300244";"95540";17;1099;1,5;49,5
"3811";"950300244";"27140";15;1099;1,4;50,9
"3812";"950300244";"60590";15;1099;1,4;52,3
"3813";"950300244";"95130";13;1099;1,2;53,5
"3814";"950300244";"95450";13;1099;1,2;54,7
"3815";"950300244";"95110";12;1099;1,1;55,8
"3816";"950300244";"95640";12;1099;1,1;56,9
"3817";"950300244";"95420";11;1099;1;57,9
"3818";"950300244";"95430";11;1099;1;58,9
"3819";"950300244";"95650";11;1099;1;59,9
"3820";"950300277";"95200";70;352;19,9;19,9
"3821";"950300277";"95400";31;352;8,8;28,7
"3822";"950300277";"95140";29;352;8,2;36,9
"3823";"950300277";"95350";23;352;6,5;43,4
"3824";"950300277";"95500";23;352;6,5;49,9
"3825";"950300277";"93240";11;352;3,1;53
"3826";"950300277";"95190";11;352;3,1;56,1
"3827";"950807982";"95100";73;920;7,9;7,9
"3828";"950807982";"95130";49;920;5,3;13,2
"3829";"950807982";"95120";42;920;4,6;17,8
"3830";"950807982";"95370";40;920;4,3;22,1
"3831";"950807982";"95110";33;920;3,6;25,7
"3832";"950807982";"95150";30;920;3,3;29
"3833";"950807982";"95C04";27;920;2,9;31,9
"3834";"950807982";"95210";26;920;2,8;34,7
"3835";"950807982";"95600";26;920;2,8;37,5
"3836";"950807982";"95C03";26;920;2,8;40,3
"3837";"950807982";"95170";21;920;2,3;42,6
"3838";"950807982";"93800";18;920;2;44,6
"3839";"950807982";"95230";18;920;2;46,6
"3840";"950807982";"95330";18;920;2;48,6
"3841";"950807982";"95320";17;920;1,8;50,4
"3842";"950807982";"95160";16;920;1,7;52,1
"3843";"950807982";"95570";16;920;1,7;53,8
"3844";"950807982";"95350";15;920;1,6;55,4
"3845";"950807982";"95240";13;920;1,4;56,8
"3846";"950807982";"95200";12;920;1,3;58,1
"3847";"950807982";"95360";12;920;1,3;59,4
"3848";"950807982";"95390";11;920;1,2;60,6
"3849";"970100392";"9A030";15;140;10,7;10,7
"3850";"970100392";"9A020";11;140;7,9;18,6
"3851";"970100392";"9A029";11;140;7,9;26,5
"3852";"970100442";"9A039";15;62;24,2;24,2
"3853";"970107249";"9A039";169;915;18,5;18,5
"3854";"970107249";"9A010";69;915;7,5;26
"3855";"970107249";"9A022";65;915;7,1;33,1
"3856";"970107249";"9A011";57;915;6,2;39,3
"3857";"970107249";"9A090";57;915;6,2;45,5
"3858";"970107249";"9A060";55;915;6;51,5
"3859";"970107249";"9A080";53;915;5,8;57,3
"3860";"970107249";"9A050";52;915;5,7;63
"3861";"970107249";"9A070";46;915;5;68
"3862";"970107249";"9A018";45;915;4,9;72,9
"3863";"970107249";"9A029";43;915;4,7;77,6
"3864";"970202313";"9B000";134;522;25,7;25,7
"3865";"970202313";"9B032";63;522;12,1;37,8
"3866";"970202313";"9B012";28;522;5,4;43,2
"3867";"970202313";"9B024";27;522;5,2;48,4
"3868";"970202313";"9B031";27;522;5,2;53,6
"3869";"970202313";"9B033";24;522;4,6;58,2
"3870";"970202313";"9B020";23;522;4,4;62,6
"3871";"970202313";"9B030";20;522;3,8;66,4
"3872";"970202313";"9B040";20;522;3,8;70,2
"3873";"970202313";"9B015";19;522;3,6;73,8
"3874";"970202313";"9B011";15;522;2,9;76,7
"3875";"970202313";"9B090";13;522;2,5;79,2
"3876";"970211215";"9B000";52;146;35,6;35,6
"3877";"970211215";"9B031";16;146;11;46,6
"3878";"970400024";"9D000";87;415;21;21
"3879";"970400024";"9D010";55;415;13,3;34,3
"3880";"970400024";"9D030";50;415;12;46,3
"3881";"970400024";"9D038";33;415;8;54,3
"3882";"970400024";"9D050";30;415;7,2;61,5
"3883";"970400024";"9D040";25;415;6;67,5
"3884";"970400024";"9D080";25;415;6;73,5
"3885";"970400024";"9D041";22;415;5,3;78,8
"3886";"970400057";"9D030";30;85;35,3;35,3
"3887";"970400057";"9D010";20;85;23,5;58,8
"3888";"970400065";"9D060";92;234;39,3;39,3
"3889";"970400065";"9D019";24;234;10,3;49,6
"3890";"970400065";"9D020";23;234;9,8;59,4
"3891";"970400065";"9D036";16;234;6,8;66,2
"3892";"970400065";"9D000";15;234;6,4;72,6
"3893";"970400065";"9D030";13;234;5,6;78,2
"3894";"970462081";"9D060";150;742;20,2;20,2
"3895";"970462081";"9D010";79;742;10,6;30,8
"3896";"970462081";"9D019";72;742;9,7;40,5
"3897";"970462081";"9D020";72;742;9,7;50,2
"3898";"970462081";"9D030";70;742;9,4;59,6
"3899";"970462081";"9D050";70;742;9,4;69
"3900";"970462081";"9D036";53;742;7,1;76,1
"3901";"970462107";"9D000";203;719;28,2;28,2
"3902";"970462107";"9D040";95;719;13,2;41,4
"3903";"970462107";"9D070";84;719;11,7;53,1
"3904";"970462107";"9D038";70;719;9,7;62,8
"3905";"970462107";"9D041";47;719;6,5;69,3
"3906";"970462107";"9D060";32;719;4,5;73,8
"3907";"970462107";"9D030";28;719;3,9;77,7
