"";"finessGeoDP";"annee";"vda";"baria_t";"redo";"n";"TOT";"PCT"
"188";"020010047";2022;"COE";"SLE";0;68;70;97,1
"189";"020010047";2022;"COE";"SLE";1;2;70;2,9
"190";"020010047";2022;"LAP";"BPG";1;1;1;100
"191";"020010047";2023;"COE";"ABL";1;4;4;100
"192";"020010047";2023;"COE";"BPG";0;2;9;22,2
"193";"020010047";2023;"COE";"BPG";1;7;9;77,8
"194";"020010047";2023;"COE";"SLE";0;47;47;100
"195";"020010047";2024;"COE";"ABL";1;3;3;100
"196";"020010047";2024;"COE";"ANN";0;1;1;100
"197";"020010047";2024;"COE";"BPG";0;10;15;66,7
"198";"020010047";2024;"COE";"BPG";1;5;15;33,3
"199";"020010047";2024;"COE";"SLE";0;51;51;100
"200";"020010047";2024;"LAP";"REV";1;1;1;100
"201";"030781116";2020;"COE";"ABL";1;2;2;100
"202";"030781116";2020;"COE";"BPG";0;2;2;100
"203";"030781116";2020;"COE";"SLE";0;17;18;94,4
"204";"030781116";2020;"COE";"SLE";1;1;18;5,6
"205";"030781116";2021;"COE";"ABL";1;3;3;100
"206";"030781116";2021;"COE";"BPG";0;2;5;40
"207";"030781116";2021;"COE";"BPG";1;3;5;60
"208";"030781116";2021;"COE";"SLE";0;52;57;91,2
"209";"030781116";2021;"COE";"SLE";1;5;57;8,8
"210";"030781116";2021;"LAP";"SLE";0;1;1;100
"211";"030781116";2022;"COE";"BPG";0;1;4;25
"212";"030781116";2022;"COE";"BPG";1;3;4;75
"213";"030781116";2022;"COE";"SLE";0;40;40;100
"214";"030781116";2023;"COE";"ABL";1;4;4;100
"215";"030781116";2023;"COE";"BPG";0;3;7;42,9
"216";"030781116";2023;"COE";"BPG";1;4;7;57,1
"217";"030781116";2023;"COE";"REV";1;1;1;100
"218";"030781116";2023;"COE";"SLE";0;52;52;100
"219";"030781116";2023;"LAP";"ABL";1;1;1;100
"220";"030781116";2024;"COE";"ABL";1;6;6;100
"221";"030781116";2024;"COE";"BPG";0;3;5;60
"222";"030781116";2024;"COE";"BPG";1;2;5;40
"223";"030781116";2024;"COE";"REV";1;2;2;100
"224";"030781116";2024;"COE";"SLE";0;54;54;100
"225";"040000093";2020;"COE";"ABL";1;2;2;100
"226";"040000093";2020;"COE";"BPG";0;6;13;46,2
"227";"040000093";2020;"COE";"BPG";1;7;13;53,8
"228";"040000093";2020;"COE";"SLE";0;9;10;90
"229";"040000093";2020;"COE";"SLE";1;1;10;10
"230";"040000093";2020;"LAP";"REV";1;4;4;100
"231";"040000093";2021;"COE";"BPG";0;5;8;62,5
"232";"040000093";2021;"COE";"BPG";1;3;8;37,5
"233";"040000093";2021;"COE";"SLE";0;7;7;100
"234";"040000093";2022;"COE";"BPG";0;10;17;58,8
"235";"040000093";2022;"COE";"BPG";1;7;17;41,2
"236";"040000093";2022;"COE";"SLE";0;16;17;94,1
"237";"040000093";2022;"COE";"SLE";1;1;17;5,9
"238";"040000093";2022;"LAP";"REV";1;2;2;100
"239";"040000093";2023;"COE";"ABL";1;1;1;100
"240";"040000093";2023;"COE";"BPG";0;6;18;33,3
"241";"040000093";2023;"COE";"BPG";1;12;18;66,7
"242";"040000093";2023;"COE";"REV";1;1;1;100
"243";"040000093";2023;"COE";"SLE";0;19;19;100
"244";"040000093";2023;"LAP";"REV";1;2;2;100
"245";"040000093";2024;"COE";"ABL";1;1;1;100
"246";"040000093";2024;"COE";"BPG";0;7;10;70
"247";"040000093";2024;"COE";"BPG";1;3;10;30
"248";"040000093";2024;"COE";"DBP";1;1;1;100
"249";"040000093";2024;"COE";"REV";1;3;3;100
"250";"040000093";2024;"COE";"SLE";0;12;14;85,7
"251";"040000093";2024;"COE";"SLE";1;2;14;14,3
"252";"040000093";2024;"LAP";"REV";1;2;2;100
"253";"050000348";2020;"COE";"ABL";1;2;2;100
"254";"050000348";2020;"COE";"BPG";1;1;1;100
"255";"050000348";2020;"COE";"SLE";0;39;41;95,1
"256";"050000348";2020;"COE";"SLE";1;2;41;4,9
"257";"050000348";2020;"ROB";"BPG";0;2;5;40
"258";"050000348";2020;"ROB";"BPG";1;3;5;60
"259";"050000348";2021;"COE";"ABL";1;2;2;100
"260";"050000348";2021;"COE";"BPG";0;1;2;50
"261";"050000348";2021;"COE";"BPG";1;1;2;50
"262";"050000348";2021;"COE";"SLE";0;42;44;95,5
"263";"050000348";2021;"COE";"SLE";1;2;44;4,5
"264";"050000348";2021;"ROB";"BPG";0;1;6;16,7
"265";"050000348";2021;"ROB";"BPG";1;5;6;83,3
"266";"050000348";2022;"COE";"ABL";1;1;1;100
"267";"050000348";2022;"COE";"ANN";0;1;1;100
"268";"050000348";2022;"COE";"BPG";0;1;3;33,3
"269";"050000348";2022;"COE";"BPG";1;2;3;66,7
"270";"050000348";2022;"COE";"SLE";0;38;39;97,4
"271";"050000348";2022;"COE";"SLE";1;1;39;2,6
"272";"050000348";2022;"ROB";"BPG";0;3;5;60
"273";"050000348";2022;"ROB";"BPG";1;2;5;40
"274";"050000348";2023;"COE";"ABL";1;2;2;100
"275";"050000348";2023;"COE";"BPG";0;1;1;100
"276";"050000348";2023;"COE";"SLE";0;24;24;100
"277";"050000348";2023;"ROB";"BPG";0;3;4;75
"278";"050000348";2023;"ROB";"BPG";1;1;4;25
"279";"050000348";2023;"ROB";"SLE";0;1;2;50
"280";"050000348";2023;"ROB";"SLE";1;1;2;50
"281";"050000348";2024;"COE";"ABL";1;2;2;100
"282";"050000348";2024;"COE";"BPG";0;1;2;50
"283";"050000348";2024;"COE";"BPG";1;1;2;50
"284";"050000348";2024;"COE";"SLE";0;6;6;100
"285";"050000348";2024;"ROB";"BPG";0;8;13;61,5
"286";"050000348";2024;"ROB";"BPG";1;5;13;38,5
"287";"050000348";2024;"ROB";"SLE";0;29;30;96,7
"288";"050000348";2024;"ROB";"SLE";1;1;30;3,3
"289";"060000478";2020;"COE";"ABL";1;1;1;100
"290";"060000478";2020;"COE";"BPG";0;3;4;75
"291";"060000478";2020;"COE";"BPG";1;1;4;25
"292";"060000478";2020;"COE";"SLE";0;6;6;100
"293";"060000478";2020;"LAP";"REV";1;1;1;100
"294";"060000478";2021;"COE";"BPG";0;5;6;83,3
"295";"060000478";2021;"COE";"BPG";1;1;6;16,7
"296";"060000478";2021;"COE";"SLE";0;29;31;93,5
"297";"060000478";2021;"COE";"SLE";1;2;31;6,5
"298";"060000478";2022;"COE";"ABL";1;1;1;100
"299";"060000478";2022;"COE";"BPG";0;9;10;90
"300";"060000478";2022;"COE";"BPG";1;1;10;10
"301";"060000478";2022;"COE";"SLE";0;18;18;100
"302";"060000478";2023;"COE";"ABL";1;1;1;100
"303";"060000478";2023;"COE";"BPG";0;10;14;71,4
"304";"060000478";2023;"COE";"BPG";1;4;14;28,6
"305";"060000478";2023;"COE";"SLE";0;19;20;95
"306";"060000478";2023;"COE";"SLE";1;1;20;5
"307";"060000478";2024;"COE";"BPG";0;4;5;80
"308";"060000478";2024;"COE";"BPG";1;1;5;20
"309";"060000478";2024;"COE";"REV";1;2;2;100
"310";"060000478";2024;"COE";"SLE";0;20;20;100
"311";"060000510";2020;"COE";"ABL";1;1;1;100
"312";"060000510";2020;"COE";"BPG";0;48;50;96
"313";"060000510";2020;"COE";"BPG";1;2;50;4
"314";"060000510";2020;"COE";"REV";1;1;1;100
"315";"060000510";2020;"COE";"SLE";0;3;6;50
"316";"060000510";2020;"COE";"SLE";1;3;6;50
"317";"060000510";2021;"COE";"ABL";1;1;1;100
"318";"060000510";2021;"COE";"BPG";0;92;96;95,8
"319";"060000510";2021;"COE";"BPG";1;4;96;4,2
"320";"060000510";2021;"COE";"SLE";0;17;22;77,3
"321";"060000510";2021;"COE";"SLE";1;5;22;22,7
"322";"060000510";2021;"LAP";"REV";1;4;4;100
"323";"060000510";2021;"ROB";"BPG";1;1;1;100
"324";"060000510";2022;"COE";"ABL";1;1;1;100
"325";"060000510";2022;"COE";"BPG";0;81;84;96,4
"326";"060000510";2022;"COE";"BPG";1;3;84;3,6
"327";"060000510";2022;"COE";"REV";1;1;1;100
"328";"060000510";2022;"COE";"SLE";0;19;22;86,4
"329";"060000510";2022;"COE";"SLE";1;3;22;13,6
"330";"060000510";2022;"LAP";"BPG";0;1;1;100
"331";"060000510";2022;"LAP";"SLE";0;1;1;100
"332";"060000510";2023;"COE";"BPG";0;55;56;98,2
"333";"060000510";2023;"COE";"BPG";1;1;56;1,8
"334";"060000510";2023;"COE";"REV";1;2;2;100
"335";"060000510";2023;"COE";"SLE";0;19;23;82,6
"336";"060000510";2023;"COE";"SLE";1;4;23;17,4
"337";"060000510";2024;"COE";"BPG";0;69;74;93,2
"338";"060000510";2024;"COE";"BPG";1;5;74;6,8
"339";"060000510";2024;"COE";"SLE";0;12;14;85,7
"340";"060000510";2024;"COE";"SLE";1;2;14;14,3
"341";"060021417";2020;"COE";"BPG";0;27;28;96,4
"342";"060021417";2020;"COE";"BPG";1;1;28;3,6
"343";"060021417";2020;"COE";"SLE";0;19;19;100
"344";"060021417";2020;"LAP";"REV";1;1;1;100
"345";"060021417";2021;"COE";"ABL";1;1;1;100
"346";"060021417";2021;"COE";"ANN";1;1;1;100
"347";"060021417";2021;"COE";"BPG";0;39;40;97,5
"348";"060021417";2021;"COE";"BPG";1;1;40;2,5
"349";"060021417";2021;"COE";"SLE";0;33;34;97,1
"350";"060021417";2021;"COE";"SLE";1;1;34;2,9
"351";"060021417";2021;"LAP";"REV";1;2;2;100
"352";"060021417";2021;"ROB";"BPG";0;1;1;100
"353";"060021417";2021;"ROB";"SLE";0;1;1;100
"354";"060021417";2022;"COE";"ABL";1;1;1;100
"355";"060021417";2022;"COE";"BPG";0;36;39;92,3
"356";"060021417";2022;"COE";"BPG";1;3;39;7,7
"357";"060021417";2022;"COE";"REV";1;1;1;100
"358";"060021417";2022;"COE";"SLE";0;30;30;100
"359";"060021417";2022;"LAP";"REV";1;3;3;100
"360";"060021417";2022;"ROB";"BPG";0;1;1;100
"361";"060021417";2022;"ROB";"SLE";0;5;5;100
"362";"060021417";2023;"COE";"ABL";1;2;2;100
"363";"060021417";2023;"COE";"BPG";0;42;44;95,5
"364";"060021417";2023;"COE";"BPG";1;2;44;4,5
"365";"060021417";2023;"COE";"SLE";0;45;48;93,8
"366";"060021417";2023;"COE";"SLE";1;3;48;6,2
"367";"060021417";2023;"LAP";"REV";1;1;1;100
"368";"060021417";2023;"ROB";"SLE";0;1;1;100
"369";"060021417";2024;"COE";"ANN";0;1;2;50
"370";"060021417";2024;"COE";"ANN";1;1;2;50
"371";"060021417";2024;"COE";"BPG";0;33;35;94,3
"372";"060021417";2024;"COE";"BPG";1;2;35;5,7
"373";"060021417";2024;"COE";"REV";1;2;2;100
"374";"060021417";2024;"COE";"SLE";0;41;42;97,6
"375";"060021417";2024;"COE";"SLE";1;1;42;2,4
"376";"060021417";2024;"LAP";"REV";1;1;1;100
"377";"060021417";2024;"ROB";"BPG";0;2;3;66,7
"378";"060021417";2024;"ROB";"BPG";1;1;3;33,3
"379";"060021417";2024;"ROB";"SLE";0;2;2;100
"380";"060780491";2020;"COE";"ABL";1;5;5;100
"381";"060780491";2020;"COE";"ANN";0;1;1;100
"382";"060780491";2020;"COE";"BPG";0;13;14;92,9
"383";"060780491";2020;"COE";"BPG";1;1;14;7,1
"384";"060780491";2020;"COE";"DBP";1;2;2;100
"385";"060780491";2020;"COE";"REV";1;5;5;100
"386";"060780491";2020;"COE";"SLE";0;52;56;92,9
"387";"060780491";2020;"COE";"SLE";1;4;56;7,1
"388";"060780491";2020;"LAP";"REV";1;4;4;100
"389";"060780491";2020;"ROB";"SLE";0;11;11;100
"390";"060780491";2021;"COE";"ABL";1;4;4;100
"391";"060780491";2021;"COE";"ANN";0;1;1;100
"392";"060780491";2021;"COE";"BPG";0;16;18;88,9
"393";"060780491";2021;"COE";"BPG";1;2;18;11,1
"394";"060780491";2021;"COE";"DBP";1;2;2;100
"395";"060780491";2021;"COE";"SLE";0;52;52;100
"396";"060780491";2021;"LAP";"REV";1;4;4;100
"397";"060780491";2021;"ROB";"SLE";0;19;20;95
"398";"060780491";2021;"ROB";"SLE";1;1;20;5
"399";"060780491";2022;"COE";"ABL";1;5;5;100
"400";"060780491";2022;"COE";"BPG";0;38;44;86,4
"401";"060780491";2022;"COE";"BPG";1;6;44;13,6
"402";"060780491";2022;"COE";"REV";1;4;4;100
"403";"060780491";2022;"COE";"SLE";0;39;41;95,1
"404";"060780491";2022;"COE";"SLE";1;2;41;4,9
"405";"060780491";2022;"LAP";"REV";1;3;3;100
"406";"060780491";2022;"ROB";"BPG";0;1;1;100
"407";"060780491";2022;"ROB";"SLE";0;1;1;100
"408";"060780491";2023;"COE";"ABL";1;2;2;100
"409";"060780491";2023;"COE";"BPG";0;35;38;92,1
"410";"060780491";2023;"COE";"BPG";1;3;38;7,9
"411";"060780491";2023;"COE";"REV";1;3;3;100
"412";"060780491";2023;"COE";"SLE";0;17;18;94,4
"413";"060780491";2023;"COE";"SLE";1;1;18;5,6
"414";"060780491";2023;"LAP";"BPG";0;1;1;100
"415";"060780491";2023;"LAP";"REV";1;10;10;100
"416";"060780491";2023;"ROB";"BPG";0;5;5;100
"417";"060780491";2023;"ROB";"SLE";0;1;1;100
"418";"060780491";2024;"COE";"ANN";1;1;1;100
"419";"060780491";2024;"COE";"BPG";0;23;28;82,1
"420";"060780491";2024;"COE";"BPG";1;5;28;17,9
"421";"060780491";2024;"COE";"DBP";0;1;1;100
"422";"060780491";2024;"COE";"REV";1;2;2;100
"423";"060780491";2024;"COE";"SLE";0;29;30;96,7
"424";"060780491";2024;"COE";"SLE";1;1;30;3,3
"425";"060780491";2024;"LAP";"REV";0;1;4;25
"426";"060780491";2024;"LAP";"REV";1;3;4;75
"427";"060780491";2024;"ROB";"BPG";0;25;27;92,6
"428";"060780491";2024;"ROB";"BPG";1;2;27;7,4
"429";"060780491";2024;"ROB";"SLE";0;9;9;100
"430";"060780590";2020;"COE";"ABL";1;7;7;100
"431";"060780590";2020;"COE";"BPG";0;20;20;100
"432";"060780590";2020;"COE";"REV";1;2;2;100
"433";"060780590";2020;"COE";"SLE";0;59;66;89,4
"434";"060780590";2020;"COE";"SLE";1;7;66;10,6
"435";"060780590";2021;"COE";"ABL";1;2;2;100
"436";"060780590";2021;"COE";"ANN";1;1;1;100
"437";"060780590";2021;"COE";"BPG";0;31;31;100
"438";"060780590";2021;"COE";"REV";1;1;1;100
"439";"060780590";2021;"COE";"SLE";0;44;46;95,7
"440";"060780590";2021;"COE";"SLE";1;2;46;4,3
"441";"060780590";2021;"ROB";"BPG";0;2;2;100
"442";"060780590";2021;"ROB";"SLE";0;1;1;100
"443";"060780590";2022;"COE";"BPG";0;21;25;84
"444";"060780590";2022;"COE";"BPG";1;4;25;16
"445";"060780590";2022;"COE";"REV";1;1;1;100
"446";"060780590";2022;"COE";"SLE";0;31;35;88,6
"447";"060780590";2022;"COE";"SLE";1;4;35;11,4
"448";"060780590";2022;"ROB";"BPG";0;2;2;100
"449";"060780590";2023;"COE";"ABL";1;2;2;100
"450";"060780590";2023;"COE";"BPG";0;22;25;88
"451";"060780590";2023;"COE";"BPG";1;3;25;12
"452";"060780590";2023;"COE";"REV";1;1;1;100
"453";"060780590";2023;"COE";"SLE";0;7;8;87,5
"454";"060780590";2023;"COE";"SLE";1;1;8;12,5
"455";"060780590";2023;"LAP";"ABL";1;1;1;100
"456";"060780590";2024;"COE";"ABL";1;2;2;100
"457";"060780590";2024;"COE";"BPG";0;24;31;77,4
"458";"060780590";2024;"COE";"BPG";1;7;31;22,6
"459";"060780590";2024;"COE";"REV";1;4;4;100
"460";"060780590";2024;"COE";"SLE";0;14;17;82,4
"461";"060780590";2024;"COE";"SLE";1;3;17;17,6
"462";"060780590";2024;"ROB";"BPG";0;3;3;100
"463";"060780715";2020;"COE";"ABL";1;1;1;100
"464";"060780715";2020;"COE";"BPG";0;4;7;57,1
"465";"060780715";2020;"COE";"BPG";1;3;7;42,9
"466";"060780715";2020;"COE";"SLE";0;51;51;100
"467";"060780715";2020;"LAP";"REV";1;4;4;100
"468";"060780715";2021;"COE";"ABL";1;3;3;100
"469";"060780715";2021;"COE";"BPG";0;4;5;80
"470";"060780715";2021;"COE";"BPG";1;1;5;20
"471";"060780715";2021;"COE";"SLE";0;78;79;98,7
"472";"060780715";2021;"COE";"SLE";1;1;79;1,3
"473";"060780715";2021;"LAP";"REV";1;2;2;100
"474";"060780715";2022;"COE";"ABL";1;2;2;100
"475";"060780715";2022;"COE";"BPG";0;3;3;100
"476";"060780715";2022;"COE";"REV";1;3;3;100
"477";"060780715";2022;"COE";"SLE";0;66;66;100
"478";"060780715";2022;"LAP";"REV";1;1;1;100
"479";"060780715";2023;"COE";"BPG";0;2;3;66,7
"480";"060780715";2023;"COE";"BPG";1;1;3;33,3
"481";"060780715";2023;"COE";"REV";1;4;4;100
"482";"060780715";2023;"COE";"SLE";0;14;14;100
"483";"060780715";2023;"LAP";"REV";1;2;2;100
"484";"060780715";2023;"ROB";"BPG";0;5;9;55,6
"485";"060780715";2023;"ROB";"BPG";1;4;9;44,4
"486";"060780715";2023;"ROB";"SLE";0;45;45;100
"487";"060780715";2024;"COE";"ABL";1;1;1;100
"488";"060780715";2024;"COE";"BPG";1;1;1;100
"489";"060780715";2024;"COE";"DBP";0;1;2;50
"490";"060780715";2024;"COE";"DBP";1;1;2;50
"491";"060780715";2024;"COE";"SLE";0;2;2;100
"492";"060780715";2024;"LAP";"REV";1;4;4;100
"493";"060780715";2024;"LAP";"SLE";0;1;1;100
"494";"060780715";2024;"ROB";"BPG";0;6;6;100
"495";"060780715";2024;"ROB";"SLE";0;30;30;100
"496";"060789195";2020;"COE";"ABL";1;7;7;100
"497";"060789195";2020;"COE";"BPG";0;50;70;71,4
"498";"060789195";2020;"COE";"BPG";1;20;70;28,6
"499";"060789195";2020;"COE";"REV";1;1;1;100
"500";"060789195";2020;"COE";"SLE";0;126;129;97,7
"501";"060789195";2020;"COE";"SLE";1;3;129;2,3
"502";"060789195";2020;"LAP";"ABL";1;1;1;100
"503";"060789195";2020;"LAP";"BPG";0;1;2;50
"504";"060789195";2020;"LAP";"BPG";1;1;2;50
"505";"060789195";2020;"LAP";"REV";1;2;2;100
"506";"060789195";2020;"LAP";"SLE";0;1;1;100
"507";"060789195";2021;"COE";"ABL";1;5;5;100
"508";"060789195";2021;"COE";"BPG";0;39;64;60,9
"509";"060789195";2021;"COE";"BPG";1;25;64;39,1
"510";"060789195";2021;"COE";"REV";1;4;4;100
"511";"060789195";2021;"COE";"SLE";0;129;131;98,5
"512";"060789195";2021;"COE";"SLE";1;2;131;1,5
"513";"060789195";2021;"LAP";"SLE";1;1;1;100
"514";"060789195";2022;"COE";"ABL";1;5;5;100
"515";"060789195";2022;"COE";"BPG";0;55;92;59,8
"516";"060789195";2022;"COE";"BPG";1;37;92;40,2
"517";"060789195";2022;"COE";"REV";1;2;2;100
"518";"060789195";2022;"COE";"SLE";0;126;129;97,7
"519";"060789195";2022;"COE";"SLE";1;3;129;2,3
"520";"060789195";2023;"COE";"ABL";1;5;5;100
"521";"060789195";2023;"COE";"BPG";0;55;88;62,5
"522";"060789195";2023;"COE";"BPG";1;33;88;37,5
"523";"060789195";2023;"COE";"REV";1;2;2;100
"524";"060789195";2023;"COE";"SLE";0;95;97;97,9
"525";"060789195";2023;"COE";"SLE";1;2;97;2,1
"526";"060789195";2023;"LAP";"BPG";0;1;2;50
"527";"060789195";2023;"LAP";"BPG";1;1;2;50
"528";"060789195";2023;"LAP";"REV";1;1;1;100
"529";"060789195";2023;"ROB";"SLE";0;1;1;100
"530";"060789195";2024;"COE";"ABL";1;5;5;100
"531";"060789195";2024;"COE";"BPG";0;18;31;58,1
"532";"060789195";2024;"COE";"BPG";1;13;31;41,9
"533";"060789195";2024;"COE";"REV";1;7;7;100
"534";"060789195";2024;"COE";"SLE";0;39;40;97,5
"535";"060789195";2024;"COE";"SLE";1;1;40;2,5
"536";"060789195";2024;"LAP";"REV";1;13;13;100
"537";"060789195";2024;"ROB";"BPG";0;6;7;85,7
"538";"060789195";2024;"ROB";"BPG";1;1;7;14,3
"539";"060789195";2024;"ROB";"SLE";0;32;32;100
"540";"060800166";2020;"COE";"ABL";1;2;2;100
"541";"060800166";2020;"COE";"BPG";0;1;3;33,3
"542";"060800166";2020;"COE";"BPG";1;2;3;66,7
"543";"060800166";2020;"COE";"SLE";0;15;17;88,2
"544";"060800166";2020;"COE";"SLE";1;2;17;11,8
"545";"060800166";2020;"LAP";"REV";0;1;1;100
"546";"060800166";2021;"COE";"ABL";1;1;1;100
"547";"060800166";2021;"COE";"BPG";0;11;11;100
"548";"060800166";2021;"COE";"SLE";0;23;23;100
"549";"060800166";2022;"COE";"ABL";1;1;1;100
"550";"060800166";2022;"COE";"BPG";0;16;18;88,9
"551";"060800166";2022;"COE";"BPG";1;2;18;11,1
"552";"060800166";2022;"COE";"SLE";0;14;14;100
"553";"060800166";2022;"LAP";"BPG";1;1;1;100
"554";"060800166";2023;"COE";"BPG";0;6;6;100
"555";"060800166";2023;"COE";"REV";1;1;1;100
"556";"060800166";2023;"COE";"SLE";0;23;23;100
"557";"060800166";2023;"LAP";"BPG";0;1;1;100
"558";"060800166";2023;"ROB";"BPG";0;2;2;100
"559";"060800166";2024;"COE";"BPG";0;6;6;100
"560";"060800166";2024;"COE";"REV";1;2;2;100
"561";"060800166";2024;"COE";"SLE";0;4;4;100
"562";"070780424";2020;"COE";"ABL";1;10;10;100
"563";"070780424";2020;"COE";"ANN";0;6;11;54,5
"564";"070780424";2020;"COE";"ANN";1;5;11;45,5
"565";"070780424";2020;"COE";"BPG";0;25;32;78,1
"566";"070780424";2020;"COE";"BPG";1;7;32;21,9
"567";"070780424";2020;"COE";"SLE";0;61;65;93,8
"568";"070780424";2020;"COE";"SLE";1;4;65;6,2
"569";"070780424";2020;"LAP";"ABL";1;1;1;100
"570";"070780424";2020;"LAP";"BPG";0;2;2;100
"571";"070780424";2020;"LAP";"REV";1;3;3;100
"572";"070780424";2021;"COE";"ABL";1;26;26;100
"573";"070780424";2021;"COE";"ANN";0;10;12;83,3
"574";"070780424";2021;"COE";"ANN";1;2;12;16,7
"575";"070780424";2021;"COE";"BPG";0;14;20;70
"576";"070780424";2021;"COE";"BPG";1;6;20;30
"577";"070780424";2021;"COE";"REV";1;1;1;100
"578";"070780424";2021;"COE";"SLE";0;74;82;90,2
"579";"070780424";2021;"COE";"SLE";1;8;82;9,8
