"finessGeoDP","annee","mois","n"
"780300414",2024,10,21
"780300414",2024,11,26
"780300414",2024,12,13
"780300414",2025,1,21
"780300414",2025,2,14
"780300414",2025,3,26
"780300414",2025,4,23
"780300414",2025,5,22
"780300414",2025,6,22
"780300422",2021,1,9
"780300422",2021,2,5
"780300422",2021,3,5
"780300422",2021,5,3
"780300422",2021,6,8
"780300422",2021,7,10
"780300422",2021,8,3
"780300422",2021,9,3
"780300422",2021,10,4
"780300422",2021,11,8
"780300422",2021,12,3
"780300422",2022,1,7
"780300422",2022,2,6
"780300422",2022,3,2
"780300422",2022,4,1
"780300422",2022,5,4
"780300422",2022,6,4
"780300422",2022,7,5
"780300422",2022,8,1
"780300422",2022,9,3
"780300422",2022,10,5
"780300422",2022,11,8
"780300422",2022,12,2
"780300422",2023,1,6
"780300422",2023,3,4
"780300422",2023,4,5
"780300422",2023,5,4
"780300422",2023,6,1
"780300422",2023,7,4
"780300422",2023,8,2
"780300422",2023,9,5
"780300422",2023,10,3
"780300422",2023,11,5
"780300422",2023,12,3
"780300422",2024,1,3
"780300422",2024,2,2
"780300422",2024,3,5
"780300422",2024,4,2
"780300422",2024,5,8
"780300422",2024,6,6
"780300422",2024,7,4
"780300422",2024,8,2
"780300422",2024,9,3
"780300422",2024,10,3
"780300422",2024,11,3
"780300422",2024,12,4
"780300422",2025,1,2
"780300422",2025,2,5
"780300422",2025,3,5
"780300422",2025,4,6
"780300422",2025,5,3
"780300422",2025,6,3
"790009948",2021,1,6
"790009948",2021,2,6
"790009948",2021,3,6
"790009948",2021,4,3
"790009948",2021,5,5
"790009948",2021,6,7
"790009948",2021,7,4
"790009948",2021,8,6
"790009948",2021,9,2
"790009948",2021,10,7
"790009948",2021,11,5
"790009948",2021,12,4
"790009948",2022,1,13
"790009948",2022,2,8
"790009948",2022,3,7
"790009948",2022,4,2
"790009948",2022,5,5
"790009948",2022,6,8
"790009948",2022,7,2
"790009948",2022,8,4
"790009948",2022,9,4
"790009948",2022,10,6
"790009948",2022,11,8
"790009948",2022,12,7
"790009948",2023,1,4
"790009948",2023,2,5
"790009948",2023,3,11
"790009948",2023,4,3
"790009948",2023,5,4
"790009948",2023,6,12
"790009948",2023,7,2
"790009948",2023,8,4
"790009948",2023,9,4
"790009948",2023,10,9
"790009948",2023,11,7
"790009948",2023,12,5
"790009948",2024,1,4
"790009948",2024,2,6
"790009948",2024,3,14
"790009948",2024,4,5
"790009948",2024,5,8
"790009948",2024,6,7
"790009948",2024,7,5
"790009948",2024,8,6
"790009948",2024,9,9
"790009948",2024,10,5
"790009948",2024,11,4
"790009948",2024,12,3
"790009948",2025,1,7
"790009948",2025,2,11
"790009948",2025,3,7
"790009948",2025,4,10
"790009948",2025,5,5
"790009948",2025,6,8
"800002503",2021,1,4
"800002503",2021,2,1
"800002503",2021,3,3
"800002503",2021,4,5
"800002503",2021,5,3
"800002503",2021,6,2
"800002503",2021,7,3
"800002503",2021,8,1
"800002503",2021,9,9
"800002503",2021,10,3
"800002503",2021,11,9
"800002503",2021,12,2
"800002503",2022,1,4
"800002503",2022,2,2
"800002503",2022,3,1
"800002503",2022,4,2
"800002503",2022,5,6
"800002503",2022,6,4
"800002503",2022,7,1
"800002503",2022,8,2
"800002503",2022,9,1
"800002503",2022,10,2
"800002503",2022,11,4
"800002503",2023,1,2
"800002503",2023,2,6
"800002503",2023,3,7
"800002503",2023,4,2
"800002503",2023,5,3
"800002503",2023,6,7
"800002503",2023,7,5
"800002503",2023,8,1
"800002503",2023,9,1
"800002503",2023,10,4
"800002503",2023,12,2
"800002503",2024,1,5
"800002503",2024,2,7
"800002503",2024,3,7
"800002503",2024,4,3
"800002503",2024,5,4
"800002503",2024,6,1
"800002503",2024,7,4
"800002503",2024,8,6
"800002503",2024,9,1
"800002503",2024,10,4
"800002503",2024,11,5
"800002503",2024,12,5
"800002503",2025,1,8
"800002503",2025,2,2
"800002503",2025,3,5
"800002503",2025,4,11
"800002503",2025,5,6
"800002503",2025,6,2
"800006124",2021,1,14
"800006124",2021,2,22
"800006124",2021,3,16
"800006124",2021,4,1
"800006124",2021,5,7
"800006124",2021,6,16
"800006124",2021,7,13
"800006124",2021,8,11
"800006124",2021,9,11
"800006124",2021,10,7
"800006124",2021,11,17
"800006124",2021,12,6
"800006124",2022,1,15
"800006124",2022,2,11
"800006124",2022,3,15
"800006124",2022,4,11
"800006124",2022,5,11
"800006124",2022,6,11
"800006124",2022,7,16
"800006124",2022,8,2
"800006124",2022,9,6
"800006124",2022,10,10
"800006124",2022,11,15
"800006124",2022,12,14
"800006124",2023,1,18
"800006124",2023,2,20
"800006124",2023,3,13
"800006124",2023,4,14
"800006124",2023,5,12
"800006124",2023,6,8
"800006124",2023,7,13
"800006124",2023,9,7
"800006124",2023,10,4
"800006124",2023,11,4
"800006124",2023,12,17
"800006124",2024,1,11
"800006124",2024,2,8
"800006124",2024,3,5
"800006124",2024,4,9
"800006124",2024,5,10
"800006124",2024,6,5
"800006124",2024,7,14
"800006124",2024,9,5
"800006124",2024,10,13
"800006124",2024,11,13
"800006124",2024,12,10
"800006124",2025,1,10
"800006124",2025,2,7
"800006124",2025,3,9
"800006124",2025,4,2
"800006124",2025,5,13
"800006124",2025,6,7
"800009466",2021,6,1
"800009466",2021,10,4
"800009466",2021,11,1
"800009466",2022,1,1
"800009466",2022,3,1
"800009466",2022,4,2
"800009466",2022,5,4
"800009466",2022,6,5
"800009466",2022,7,3
"800009466",2022,8,2
"800009466",2022,9,5
"800009466",2022,10,6
"800009466",2022,11,3
"800009466",2022,12,2
"800009466",2023,1,6
"800009466",2023,2,5
"800009466",2023,3,4
"800009466",2023,4,3
"800009466",2023,5,1
"800009466",2023,6,3
"800009466",2023,7,6
"800009466",2023,8,3
"800009466",2023,9,2
"800009466",2023,10,3
"800009466",2023,11,6
"800009466",2023,12,6
"800009466",2024,1,2
"800009466",2024,2,7
"800009466",2024,3,3
"800009466",2024,4,4
"800009466",2024,5,5
"800009466",2024,6,5
"800009466",2024,7,4
"800009466",2024,9,5
"800009466",2024,10,5
"800009466",2024,11,5
"800009466",2024,12,4
"800009920",2021,1,8
"800009920",2021,2,7
"800009920",2021,3,11
"800009920",2021,4,4
"800009920",2021,5,9
"800009920",2021,6,9
"800009920",2021,7,5
"800009920",2021,8,9
"800009920",2021,9,10
"800009920",2021,10,6
"800009920",2021,11,14
"800009920",2021,12,12
"800009920",2022,1,8
"800009920",2022,2,12
"800009920",2022,3,11
"800009920",2022,4,15
"800009920",2022,5,10
"800009920",2022,6,16
"800009920",2022,7,2
"800009920",2022,8,4
"800009920",2022,9,10
"800009920",2022,10,11
"800009920",2022,11,13
"800009920",2022,12,5
"800009920",2023,1,6
"800009920",2023,2,10
"800009920",2023,3,10
"800009920",2023,4,7
"800009920",2023,5,7
"800009920",2023,6,9
"800009920",2023,7,8
"800009920",2023,8,2
"800009920",2023,9,5
"800009920",2023,10,12
"800009920",2023,11,13
"800009920",2023,12,4
"800009920",2024,1,7
"800009920",2024,2,5
"800009920",2024,3,5
"800009920",2024,4,12
"800009920",2024,5,5
"800009920",2024,6,11
"800009920",2024,7,5
"800009920",2024,8,4
"800009920",2024,9,10
"800009920",2024,10,8
"800009920",2024,11,12
"800009920",2024,12,6
"800009920",2025,1,13
"800009920",2025,2,8
"800009920",2025,3,6
"800009920",2025,4,10
"800009920",2025,5,4
"800009920",2025,6,10
"810101170",2021,1,13
"810101170",2021,2,1
"810101170",2021,3,15
"810101170",2021,4,10
"810101170",2021,5,9
"810101170",2021,6,17
"810101170",2021,7,14
"810101170",2021,8,4
"810101170",2021,9,18
"810101170",2021,10,8
"810101170",2021,11,7
"810101170",2021,12,4
"810101170",2022,1,16
"810101170",2022,2,6
"810101170",2022,3,16
"810101170",2022,4,5
"810101170",2022,5,11
"810101170",2022,6,13
"810101170",2022,7,6
"810101170",2022,8,2
"810101170",2022,9,13
"810101170",2022,10,6
"810101170",2022,11,3
"810101170",2022,12,4
"810101170",2023,1,17
"810101170",2023,2,11
"810101170",2023,3,4
"810101170",2023,4,12
"810101170",2023,5,2
"810101170",2023,6,15
"810101170",2023,7,7
"810101170",2023,8,2
"810101170",2023,9,11
"810101170",2023,10,8
"810101170",2023,11,11
"810101170",2023,12,5
"810101170",2024,1,8
"810101170",2024,2,8
"810101170",2024,3,9
"810101170",2024,4,7
"810101170",2024,5,7
"810101170",2024,6,8
"810101170",2024,7,13
"810101170",2024,8,3
"810101170",2024,9,16
"810101170",2024,10,10
"810101170",2024,11,11
"810101170",2024,12,4
"810101170",2025,1,12
"810101170",2025,2,7
"810101170",2025,3,9
"810101170",2025,4,6
"810101170",2025,5,10
"810101170",2025,6,10
"810101444",2021,1,4
"810101444",2021,2,8
"810101444",2021,3,11
"810101444",2021,4,14
"810101444",2021,5,10
"810101444",2021,6,11
"810101444",2021,7,4
"810101444",2021,8,9
"810101444",2021,9,15
"810101444",2021,10,11
"810101444",2021,11,6
"810101444",2021,12,7
"810101444",2022,1,9
"810101444",2022,2,16
"810101444",2022,3,18
"810101444",2022,4,7
"810101444",2022,5,8
"810101444",2022,6,4
"810101444",2022,7,2
"810101444",2022,8,10
"810101444",2022,9,9
"810101444",2022,10,10
"810101444",2022,11,11
"810101444",2022,12,3
"810101444",2023,1,5
"810101444",2023,2,7
"810101444",2023,3,7
"810101444",2023,4,9
"810101444",2023,5,4
"810101444",2023,6,6
"810101444",2023,7,8
"810101444",2023,8,12
"810101444",2023,9,9
"810101444",2023,10,12
"810101444",2023,11,11
"810101444",2023,12,3
"810101444",2024,1,6
"810101444",2024,2,10
"810101444",2024,3,4
"810101444",2024,4,11
"810101444",2024,5,2
"810101444",2024,6,12
"810101444",2024,7,11
"810101444",2024,8,5
"810101444",2024,10,13
"810101444",2024,11,3
"810101444",2024,12,3
"820000040",2021,1,6
"820000040",2021,2,5
"820000040",2021,3,2
"820000040",2021,4,3
"820000040",2021,5,6
"820000040",2021,6,10
"820000040",2021,7,6
"820000040",2021,8,2
"820000040",2021,9,4
"820000040",2021,10,10
"820000040",2021,11,5
"820000040",2021,12,6
"820000040",2022,1,6
"820000040",2022,2,1
"820000040",2022,3,9
"820000040",2022,4,3
"820000040",2022,5,5
"820000040",2022,6,6
"820000040",2022,7,7
"820000040",2022,8,2
"820000040",2022,9,7
"820000040",2022,10,5
"820000040",2022,11,4
"820000040",2023,1,4
"820000040",2023,2,1
"820000040",2023,3,5
"820000040",2023,4,5
"820000040",2023,5,7
"820000040",2023,6,1
"820000040",2023,7,3
"820000040",2023,9,2
"820000040",2023,10,2
"820000040",2023,12,2
"820000040",2024,1,4
"820000040",2024,3,2
"820000040",2024,4,1
"820000040",2024,5,1
"820000040",2024,6,2
"820000040",2024,7,11
"820000040",2024,10,1
"820000040",2024,11,1
"820000040",2024,12,4
"820000040",2025,1,3
"820000040",2025,2,8
"820000040",2025,4,1
"820000040",2025,5,1
"820000040",2025,6,1
"830000311",2021,1,12
"830000311",2021,2,8
"830000311",2021,3,6
"830000311",2021,5,6
"830000311",2021,6,19
"830000311",2021,7,5
"830000311",2021,8,3
"830000311",2021,9,9
"830000311",2021,10,10
"830000311",2021,11,6
"830000311",2021,12,2
"830000311",2022,1,5
"830000311",2022,2,6
"830000311",2022,3,5
"830000311",2022,4,3
"830000311",2022,5,1
"830000311",2022,6,5
"830000311",2022,7,2
"830000311",2022,8,1
"830000311",2022,9,11
"830000311",2022,10,4
"830000311",2022,11,6
"830000311",2022,12,3
"830000311",2023,1,9
"830000311",2023,2,4
"830000311",2023,3,5
"830000311",2023,4,4
"830000311",2023,5,4
"830000311",2023,6,5
"830000311",2023,7,2
"830000311",2023,8,1
"830000311",2023,10,4
"830000311",2023,11,7
"830000311",2024,1,1
"830000311",2024,2,2
"830000311",2024,3,1
"830000311",2024,4,2
"830000311",2024,5,2
"830000311",2024,6,1
"830000311",2024,7,3
"830000311",2024,8,1
"830000311",2024,9,3
"830000311",2024,11,1
"830000311",2024,12,2
"830000311",2025,1,1
"830000311",2025,2,4
"830000311",2025,3,1
"830000311",2025,4,1
"830000311",2025,5,1
"830000311",2025,6,3
"830000345",2021,1,14
"830000345",2021,2,11
"830000345",2021,3,11
"830000345",2021,4,4
"830000345",2021,5,7
"830000345",2021,6,19
"830000345",2021,7,8
"830000345",2021,8,6
"830000345",2021,9,6
"830000345",2021,10,6
"830000345",2021,11,9
"830000345",2021,12,5
"830000345",2022,1,8
"830000345",2022,2,5
"830000345",2022,3,14
"830000345",2022,4,5
"830000345",2022,5,13
"830000345",2022,6,6
"830000345",2022,7,2
"830000345",2022,8,6
"830000345",2022,9,8
"830000345",2022,10,10
"830000345",2022,11,6
"830000345",2022,12,10
"830000345",2023,1,9
"830000345",2023,2,8
"830000345",2023,3,9
"830000345",2023,4,5
"830000345",2023,5,14
"830000345",2023,6,16
"830000345",2023,7,5
"830000345",2023,8,7
"830000345",2023,9,6
"830000345",2023,10,8
"830000345",2023,11,4
"830000345",2023,12,9
"830000345",2024,1,5
"830000345",2024,2,8
"830000345",2024,3,7
"830000345",2024,4,8
"830000345",2024,5,5
"830000345",2024,6,5
"830000345",2024,7,7
"830000345",2024,8,6
"830000345",2024,9,4
"830000345",2024,10,8
"830000345",2024,11,5
"830000345",2024,12,6
"830000345",2025,1,12
"830000345",2025,2,7
"830000345",2025,3,9
"830000345",2025,4,3
"830000345",2025,5,5
"830000345",2025,6,10
"830100251",2021,1,6
"830100251",2021,2,6
"830100251",2021,3,10
"830100251",2021,4,4
"830100251",2021,5,10
"830100251",2021,6,11
"830100251",2021,7,6
"830100251",2021,8,6
"830100251",2021,9,10
"830100251",2021,10,12
"830100251",2021,11,9
"830100251",2021,12,6
"830100251",2022,1,7
"830100251",2022,2,7
"830100251",2022,3,9
"830100251",2022,4,4
"830100251",2022,5,5
"830100251",2022,6,7
"830100251",2022,7,3
"830100251",2022,8,3
"830100251",2022,9,12
"830100251",2022,10,8
"830100251",2022,11,8
"830100251",2022,12,5
"830100251",2023,1,9
"830100251",2023,2,7
"830100251",2023,3,7
"830100251",2023,4,5
"830100251",2023,6,8
"830100251",2023,7,5
"830100251",2023,8,1
"830100251",2023,9,9
"830100251",2023,10,10
"830100251",2023,11,9
"830100251",2023,12,3
"830100251",2024,1,6
"830100251",2024,2,12
"830100251",2024,3,9
"830100251",2024,4,14
"830100251",2024,5,14
"830100251",2024,6,18
"830100251",2024,7,7
"830100251",2024,8,1
"830100251",2024,9,13
"830100251",2024,10,12
"830100251",2024,11,6
"830100251",2024,12,12
"830100251",2025,1,13
"830100251",2025,2,12
"830100251",2025,3,21
"830100251",2025,4,9
"830100251",2025,5,16
"830100251",2025,6,9
"830100434",2021,1,32
"830100434",2021,2,18
"830100434",2021,3,9
"830100434",2021,5,10
"830100434",2021,6,24
"830100434",2021,7,11
"830100434",2021,8,15
"830100434",2021,9,11
"830100434",2021,10,8
"830100434",2021,11,12
"830100434",2021,12,5
"830100434",2022,2,20
"830100434",2022,3,13
"830100434",2022,4,10
"830100434",2022,5,12
"830100434",2022,6,9
"830100434",2022,7,4
"830100434",2022,8,2
"830100434",2022,9,16
"830100434",2022,10,10
"830100434",2022,11,11
"830100434",2022,12,7
"830100434",2023,1,12
"830100434",2023,2,8
"830100434",2023,3,14
"830100434",2023,4,9
"830100434",2023,5,3
"830100434",2023,6,6
"830100434",2023,7,7
"830100434",2023,8,4
"830100434",2023,9,2
"830100434",2023,10,8
"830100434",2023,11,9
"830100434",2023,12,3
"830100434",2024,1,14
"830100434",2024,2,13
"830100434",2024,3,7
"830100434",2024,4,8
"830100434",2024,5,7
"830100434",2024,6,8
"830100434",2024,7,10
"830100434",2024,8,3
"830100434",2024,9,1
"830100434",2024,10,2
"830100434",2024,11,6
"830100434",2024,12,2
"830100434",2025,1,12
"830100434",2025,2,6
"830100434",2025,3,10
"830100434",2025,4,5
"830100434",2025,5,5
"830100434",2025,6,3
"830100459",2021,1,31
"830100459",2021,2,27
"830100459",2021,3,54
"830100459",2021,4,27
"830100459",2021,5,36
"830100459",2021,6,42
"830100459",2021,7,28
"830100459",2021,8,23
"830100459",2021,9,31
"830100459",2021,10,36
"830100459",2021,11,38
"830100459",2021,12,21
"830100459",2022,1,10
"830100459",2022,2,34
"830100459",2022,3,33
"830100459",2022,4,26
"830100459",2022,5,31
"830100459",2022,6,28
"830100459",2022,7,27
"830100459",2022,8,10
"830100459",2022,9,36
"830100459",2022,10,32
"830100459",2022,11,28
"830100459",2022,12,17
"830100459",2023,1,39
"830100459",2023,2,25
"830100459",2023,3,34
"830100459",2023,4,34
"830100459",2023,5,24
"830100459",2023,6,22
"830100459",2023,7,34
"830100459",2023,8,5
"830100459",2023,9,24
"830100459",2023,10,20
"830100459",2023,11,22
"830100459",2023,12,22
"830100459",2024,1,30
"830100459",2024,2,22
"830100459",2024,3,18
"830100459",2024,4,19
"830100459",2024,5,20
"830100459",2024,6,26
"830100459",2024,7,16
"830100459",2024,8,1
"830100459",2024,9,13
"830100459",2024,10,15
"830100459",2024,11,21
"830100459",2024,12,17
"830100459",2025,1,19
"830100459",2025,2,19
"830100459",2025,3,25
"830100459",2025,4,23
"830100459",2025,5,23
"830100459",2025,6,14
"840000400",2021,1,26
"840000400",2021,2,17
"840000400",2021,3,17
"840000400",2021,4,12
"840000400",2021,5,18
"840000400",2021,6,32
"840000400",2021,7,15
"840000400",2021,8,21
"840000400",2021,9,26
"840000400",2021,10,29
"840000400",2021,11,24
"840000400",2021,12,14
"840000400",2022,1,10
"840000400",2022,2,21
"840000400",2022,3,21
"840000400",2022,4,20
"840000400",2022,5,23
"840000400",2022,6,20
"840000400",2022,7,5
"840000400",2022,8,16
"840000400",2022,9,20
"840000400",2022,10,21
"840000400",2022,11,14
"840000400",2022,12,11
"840000400",2023,1,18
"840000400",2023,2,15
"840000400",2023,3,31
"840000400",2023,4,15
"840000400",2023,5,17
"840000400",2023,6,23
"840000400",2023,7,12
"840000400",2023,8,14
"840000400",2023,9,22
"840000400",2023,10,18
"840000400",2023,11,16
"840000400",2023,12,3
"840000400",2024,1,15
"840000400",2024,2,23
"840000400",2024,3,13
"840000400",2024,4,28
"840000400",2024,5,12
"840000418",2024,7,15
"840000418",2024,8,2
"840000418",2024,9,16
"840000418",2024,10,19
"840000418",2024,11,13
"840000418",2024,12,11
"840000418",2025,1,18
"840000418",2025,2,15
"840000418",2025,3,13
"840000418",2025,4,21
"840000418",2025,5,14
"840000418",2025,6,13
"840000467",2021,1,10
"840000467",2021,2,9
"840000467",2021,3,12
"840000467",2021,5,1
"840000467",2021,6,11
"840000467",2021,7,13
"840000467",2021,8,8
"840000467",2021,9,9
"840000467",2021,10,5
"840000467",2021,11,7
"840000467",2021,12,4
"840000467",2022,2,1
"840000467",2022,3,8
"840000467",2022,4,15
"840000467",2022,5,17
"840000467",2022,6,8
"840000467",2022,7,2
"840000467",2022,8,4
"840000467",2022,9,6
"840000467",2022,10,3
"840000467",2022,11,10
"840000467",2022,12,1
"840000467",2023,1,12
"840000467",2023,2,8
"840000467",2023,3,12
"840000467",2023,4,5
"840000467",2023,5,5
"840000467",2023,6,6
"840000467",2023,7,2
"840000467",2023,8,1
"840000467",2023,9,8
"840000467",2023,10,8
"840000467",2023,11,11
"840000467",2023,12,3
"840000467",2024,1,6
"840000467",2024,2,11
"840000467",2024,3,9
"840000467",2024,4,5
"840000467",2024,5,9
"840000467",2024,6,8
"840000467",2024,7,3
"840000467",2024,8,2
"840000467",2024,9,2
"840000467",2024,10,4
"840000467",2024,11,9
"840000467",2024,12,2
"840000467",2025,1,13
"840000467",2025,2,7
"840000467",2025,3,8
"840000467",2025,4,6
"840000467",2025,5,4
"840000467",2025,6,8
"850000118",2021,1,1
"850000118",2021,2,1
"850000118",2021,7,4
"850000118",2021,8,2
"850000118",2021,9,3
"850000118",2021,12,1
"850000118",2022,2,1
"850000118",2022,3,3
"850000118",2022,4,3
"850000118",2022,5,4
"850000118",2022,6,4
"850000118",2022,7,4
"850000118",2022,10,1
"850000118",2022,11,3
"850000118",2022,12,2
"850000118",2023,1,2
"850000118",2023,2,4
"850000118",2023,3,6
"850000118",2023,4,2
"850000118",2023,5,3
"850000118",2023,6,4
"850000118",2023,7,3
"850000118",2023,9,7
"850000118",2023,10,2
"850000118",2023,11,2
"850000118",2023,12,7
"850000118",2024,2,6
"850000118",2024,3,5
"850000118",2024,4,6
"850000118",2024,5,4
"850000118",2024,6,4
"850000118",2024,7,3
"850000118",2024,8,3
"850000118",2024,9,2
"850000118",2024,10,1
"850000118",2024,11,1
"850000118",2025,1,11
"850000118",2025,2,6
"850000118",2025,3,3
"850000118",2025,4,5
"850000118",2025,5,4
"850000118",2025,6,6
"850000142",2021,1,9
"850000142",2021,2,4
"850000142",2021,3,7
"850000142",2021,4,9
"850000142",2021,5,5
"850000142",2021,6,3
"850000142",2021,7,10
"850000142",2021,8,3
"850000142",2021,9,4
"850000142",2021,10,3
"850000142",2021,11,8
"850000142",2021,12,7
"850000142",2022,1,8
"850000142",2022,3,6
"850000142",2022,4,3
"850000142",2022,5,7
"850000142",2022,6,6
"850000142",2022,7,5
"850000142",2022,8,4
"850000142",2022,9,9
"850000142",2022,10,5
"850000142",2022,11,5
"850000142",2022,12,3
"850000142",2023,1,12
"850000142",2023,2,7
"850000142",2023,3,4
"850000142",2023,4,2
"850000142",2023,5,1
"850000142",2023,6,4
"850000142",2023,7,3
"850000142",2023,8,1
"850000142",2023,9,4
"850000142",2023,10,1
"850000142",2023,11,7
"850000142",2023,12,5
"850000142",2024,1,7
"850000142",2024,2,8
"850000142",2024,3,5
"850000142",2024,4,10
"850000142",2024,5,4
"850000142",2024,6,5
"850000142",2024,7,7
"850000142",2024,8,3
"850000142",2024,9,5
"850000142",2024,10,4
"850000142",2024,11,5
"850000142",2024,12,4
"850000142",2025,1,5
"850000142",2025,2,7
"850000142",2025,3,5
"850000142",2025,4,4
"850000142",2025,5,5
"850000142",2025,6,8
"860000223",2021,1,22
"860000223",2021,2,16
"860000223",2021,3,31
"860000223",2021,4,18
"860000223",2021,5,18
"860000223",2021,6,30
"860000223",2021,7,13
"860000223",2021,8,30
"860000223",2021,9,28
"860000223",2021,10,17
"860000223",2021,11,22
"860000223",2021,12,16
"860000223",2022,1,17
"860000223",2022,2,16
"860000223",2022,3,28
"860000223",2022,4,15
"860000223",2022,5,14
"860000223",2022,6,17
"860000223",2022,7,14
"860000223",2022,8,14
"860000223",2022,9,20
"860000223",2022,10,10
"860000223",2022,11,22
"860000223",2022,12,14
"860000223",2023,1,25
"860000223",2023,2,14
"860000223",2023,3,26
"860000223",2023,4,7
"860000223",2023,5,5
"860000223",2023,6,21
"860000223",2023,7,12
"860000223",2023,8,4
"860000223",2023,9,19
"860000223",2023,10,24
"860000223",2023,11,12
"860000223",2023,12,18
"860000223",2024,1,21
"860000223",2024,2,23
"860000223",2024,3,14
"860000223",2024,4,14
"860000223",2024,5,16
"860000223",2024,6,10
"860000223",2024,7,15
"860000223",2024,8,12
"860000223",2024,9,5
"860000223",2024,10,8
"860000223",2024,11,8
"860000223",2024,12,13
"860000223",2025,1,17
"860000223",2025,2,13
"860000223",2025,3,16
"860000223",2025,4,14
"860000223",2025,5,15
"860000223",2025,6,12
"860010321",2021,1,3
"860010321",2021,2,2
"860010321",2021,3,3
"860010321",2021,4,4
"860010321",2021,5,2
"860010321",2021,6,2
"860010321",2021,7,4
"860010321",2021,9,2
"860010321",2021,10,1
"860010321",2021,11,6
"860010321",2021,12,1
"860010321",2022,1,1
"860010321",2022,2,2
"860010321",2022,3,2
"860010321",2022,4,4
"860010321",2022,5,4
"860010321",2022,6,3
"860010321",2022,8,1
"860010321",2022,9,5
"860010321",2022,11,4
"860010321",2022,12,2
"860010321",2023,1,4
"860010321",2023,2,5
"860010321",2023,3,3
"860010321",2023,4,2
"860010321",2023,5,2
"860010321",2023,6,2
"860010321",2023,7,2
"860010321",2023,8,1
"860010321",2023,9,4
"860010321",2023,10,3
"860010321",2023,11,1
"860010321",2023,12,1
"860010321",2024,2,3
"860010321",2024,3,1
"860010321",2024,4,4
"860010321",2024,5,2
"860010321",2024,6,3
"860010321",2024,7,8
"860010321",2024,8,3
"860010321",2024,9,1
"860010321",2024,10,1
"860010321",2024,11,2
"860010321",2025,1,2
"860010321",2025,4,6
"860010321",2025,5,3
"860010321",2025,6,6
"870000064",2021,1,3
"870000064",2021,2,2
"870000064",2021,3,1
"870000064",2021,4,3
"870000064",2021,5,5
"870000064",2021,6,6
"870000064",2021,7,5
"870000064",2021,8,6
"870000064",2021,9,6
"870000064",2021,10,9
"870000064",2021,11,3
"870000064",2021,12,1
"870000064",2022,1,7
"870000064",2022,2,4
"870000064",2022,3,2
"870000064",2022,4,4
"870000064",2022,5,5
"870000064",2022,6,3
"870000064",2022,7,2
"870000064",2022,8,2
"870000064",2022,9,5
"870000064",2022,10,6
"870000064",2022,11,4
"870000064",2022,12,5
"870000064",2023,2,7
"870000064",2023,3,5
"870000064",2023,4,7
"870000064",2023,5,7
"870000064",2023,6,5
"870000064",2023,7,3
"870000064",2023,8,3
"870000064",2023,9,7
"870000064",2023,10,1
"870000064",2023,11,4
"870000064",2023,12,2
"870000064",2024,1,2
"870000064",2024,2,6
"870000064",2024,3,3
"870000064",2024,4,6
"870000064",2024,5,4
"870000064",2024,6,3
"870000064",2024,7,1
"870000064",2024,8,3
"870000064",2024,9,4
"870000064",2024,10,4
"870000064",2024,11,3
"870000064",2024,12,3
"870000064",2025,1,6
"870000064",2025,2,4
"870000064",2025,3,3
"870000064",2025,4,3
"870000064",2025,5,2
"870000064",2025,6,7
"870000288",2021,1,20
"870000288",2021,2,19
"870000288",2021,3,36
"870000288",2021,4,23
"870000288",2021,5,16
"870000288",2021,6,24
"870000288",2021,7,13
"870000288",2021,8,30
"870000288",2021,9,18
"870000288",2021,10,13
"870000288",2021,11,24
"870000288",2021,12,12
"870000288",2022,1,22
"870000288",2022,2,22
"870000288",2022,3,23
"870000288",2022,4,25
"870000288",2022,5,28
"870000288",2022,6,19
"870000288",2022,7,9
"870000288",2022,8,21
"870000288",2022,9,18
"870000288",2022,10,22
"870000288",2022,11,20
"870000288",2022,12,14
"870000288",2023,1,21
"870000288",2023,2,22
"870000288",2023,3,20
"870000288",2023,4,19
"870000288",2023,5,21
"870000288",2023,6,24
"870000288",2023,7,13
"870000288",2023,8,13
"870000288",2023,9,16
"870000288",2023,10,19
"870000288",2023,11,16
"870000288",2023,12,12
"870000288",2024,1,28
"870000288",2024,2,25
"870000288",2024,3,17
"870000288",2024,4,24
"870000288",2024,5,17
"870000288",2024,6,13
"870000288",2024,7,24
"870000288",2024,8,3
"870000288",2024,9,21
"870000288",2024,10,19
"870000288",2024,11,11
"870000288",2024,12,14
"870000288",2025,1,17
"870000288",2025,2,25
"870000288",2025,3,14
"870000288",2025,4,21
"870000288",2025,5,22
"870000288",2025,6,12
"890000169",2021,1,23
"890000169",2021,2,14
"890000169",2021,3,19
"890000169",2021,4,9
"890000169",2021,5,6
"890000169",2021,6,19
"890000169",2021,7,19
"890000169",2021,9,14
"890000169",2021,10,12
"890000169",2021,11,31
"890000169",2021,12,12
"890000169",2022,1,15
"890000169",2022,2,17
"890000169",2022,3,18
"890000169",2022,4,6
"890000169",2022,5,18
"890000169",2022,6,3
"890000169",2022,7,11
"890000169",2022,8,6
"890000169",2022,9,17
"890000169",2022,10,25
"890000169",2022,11,18
"890000169",2022,12,9
"890000169",2023,1,24
"890000169",2023,2,11
"890000169",2023,3,14
"890000169",2023,4,17
"890000169",2023,5,9
"890000169",2023,6,19
"890000169",2023,7,15
"890000169",2023,8,4
"890000169",2023,9,20
"890000169",2023,10,22
"890000169",2023,11,15
"890000169",2023,12,12
"890000169",2024,1,13
