"finessGeoDP","annee","duree_cat","LOS_nb","LOS_pct"
"750150104",2025,"(0,3]",15,100
"750150237",2021,"(0,3]",45,66.2
"750150237",2021,"(3,6]",20,29.4
"750150237",2021,"(6,225]",3,4.4
"750150237",2022,"(0,3]",63,91.3
"750150237",2022,"(3,6]",4,5.8
"750150237",2022,"(6,225]",2,2.9
"750150237",2023,"(0,3]",75,91.5
"750150237",2023,"(3,6]",3,3.7
"750150237",2023,"(6,225]",4,4.9
"750150237",2024,"(0,3]",94,85.5
"750150237",2024,"(3,6]",10,9.1
"750150237",2024,"(6,225]",6,5.5
"750150237",2025,"(0,3]",46,90.2
"750150237",2025,"(3,6]",4,7.8
"750150237",2025,"(6,225]",1,2
"750300071",2021,"[-1,0]",16,5
"750300071",2021,"(0,3]",285,89.6
"750300071",2021,"(3,6]",7,2.2
"750300071",2021,"(6,225]",10,3.1
"750300071",2022,"[-1,0]",1,0.4
"750300071",2022,"(0,3]",207,92.8
"750300071",2022,"(3,6]",12,5.4
"750300071",2022,"(6,225]",3,1.3
"750300071",2023,"[-1,0]",5,2.2
"750300071",2023,"(0,3]",204,91.5
"750300071",2023,"(3,6]",11,4.9
"750300071",2023,"(6,225]",3,1.3
"750300071",2024,"[-1,0]",7,3.3
"750300071",2024,"(0,3]",188,89.5
"750300071",2024,"(3,6]",8,3.8
"750300071",2024,"(6,225]",7,3.3
"750300071",2025,"[-1,0]",16,12.7
"750300071",2025,"(0,3]",103,81.7
"750300071",2025,"(3,6]",6,4.8
"750300071",2025,"(6,225]",1,0.8
"750300154",2021,"[-1,0]",37,12.3
"750300154",2021,"(0,3]",227,75.2
"750300154",2021,"(3,6]",30,9.9
"750300154",2021,"(6,225]",8,2.6
"750300154",2022,"[-1,0]",4,1.8
"750300154",2022,"(0,3]",197,90.4
"750300154",2022,"(3,6]",15,6.9
"750300154",2022,"(6,225]",2,0.9
"750300154",2023,"[-1,0]",1,0.8
"750300154",2023,"(0,3]",123,93.2
"750300154",2023,"(3,6]",7,5.3
"750300154",2023,"(6,225]",1,0.8
"750300154",2024,"(0,3]",119,90.8
"750300154",2024,"(3,6]",10,7.6
"750300154",2024,"(6,225]",2,1.5
"750300154",2025,"(0,3]",55,96.5
"750300154",2025,"(3,6]",2,3.5
"750300360",2021,"[-1,0]",5,2.4
"750300360",2021,"(0,3]",192,90.6
"750300360",2021,"(3,6]",15,7.1
"750300360",2022,"[-1,0]",13,6.1
"750300360",2022,"(0,3]",189,88.7
"750300360",2022,"(3,6]",11,5.2
"750300360",2023,"[-1,0]",5,2.7
"750300360",2023,"(0,3]",167,91.8
"750300360",2023,"(3,6]",9,4.9
"750300360",2023,"(6,225]",1,0.5
"750300360",2024,"[-1,0]",3,2.1
"750300360",2024,"(0,3]",129,90.8
"750300360",2024,"(3,6]",8,5.6
"750300360",2024,"(6,225]",2,1.4
"750300360",2025,"[-1,0]",2,2
"750300360",2025,"(0,3]",92,92.9
"750300360",2025,"(3,6]",2,2
"750300360",2025,"(6,225]",3,3
"750300766",2021,"(0,3]",80,85.1
"750300766",2021,"(3,6]",13,13.8
"750300766",2021,"(6,225]",1,1.1
"750300766",2022,"(0,3]",87,93.5
"750300766",2022,"(3,6]",5,5.4
"750300766",2022,"(6,225]",1,1.1
"750300766",2023,"(0,3]",79,97.5
"750300766",2023,"(3,6]",2,2.5
"750300766",2024,"(0,3]",142,98.6
"750300766",2024,"(3,6]",2,1.4
"750300766",2025,"(0,3]",100,97.1
"750300766",2025,"(3,6]",3,2.9
"750300881",2021,"[-1,0]",1,0.4
"750300881",2021,"(0,3]",221,97.8
"750300881",2021,"(3,6]",3,1.3
"750300881",2021,"(6,225]",1,0.4
"750300881",2022,"(0,3]",206,99
"750300881",2022,"(3,6]",1,0.5
"750300881",2022,"(6,225]",1,0.5
"750300881",2023,"(0,3]",162,100
"750300881",2024,"(0,3]",70,98.6
"750300881",2024,"(3,6]",1,1.4
"750300915",2021,"[-1,0]",3,1.3
"750300915",2021,"(0,3]",207,87.7
"750300915",2021,"(3,6]",22,9.3
"750300915",2021,"(6,225]",4,1.7
"750300915",2022,"[-1,0]",1,7.1
"750300915",2022,"(0,3]",12,85.7
"750300915",2022,"(6,225]",1,7.1
"750300915",2023,"[-1,0]",2,1.2
"750300915",2023,"(0,3]",158,91.3
"750300915",2023,"(3,6]",10,5.8
"750300915",2023,"(6,225]",3,1.7
"750300915",2024,"(0,3]",83,90.2
"750300915",2024,"(3,6]",9,9.8
"750300915",2025,"(0,3]",37,94.9
"750300915",2025,"(3,6]",1,2.6
"750300915",2025,"(6,225]",1,2.6
"750301145",2021,"(0,3]",39,19.4
"750301145",2021,"(3,6]",152,75.6
"750301145",2021,"(6,225]",10,5
"750301145",2022,"(0,3]",50,28.9
"750301145",2022,"(3,6]",117,67.6
"750301145",2022,"(6,225]",6,3.5
"750301145",2023,"(0,3]",25,18.1
"750301145",2023,"(3,6]",110,79.7
"750301145",2023,"(6,225]",3,2.2
"750301145",2024,"(0,3]",39,25.3
"750301145",2024,"(3,6]",110,71.4
"750301145",2024,"(6,225]",5,3.2
"750301145",2025,"(0,3]",32,35.2
"750301145",2025,"(3,6]",58,63.7
"750301145",2025,"(6,225]",1,1.1
"750803447",2021,"[-1,0]",5,3.6
"750803447",2021,"(0,3]",66,47.5
"750803447",2021,"(3,6]",57,41
"750803447",2021,"(6,225]",11,7.9
"750803447",2022,"(0,3]",70,65.4
"750803447",2022,"(3,6]",34,31.8
"750803447",2022,"(6,225]",3,2.8
"750803447",2023,"(0,3]",77,71.3
"750803447",2023,"(3,6]",24,22.2
"750803447",2023,"(6,225]",7,6.5
"750803447",2024,"(0,3]",62,66
"750803447",2024,"(3,6]",24,25.5
"750803447",2024,"(6,225]",8,8.5
"750803447",2025,"[-1,0]",1,1.5
"750803447",2025,"(0,3]",52,78.8
"750803447",2025,"(3,6]",10,15.2
"750803447",2025,"(6,225]",3,4.5
"760000018",2021,"[-1,0]",1,2.9
"760000018",2021,"(0,3]",30,88.2
"760000018",2021,"(3,6]",2,5.9
"760000018",2021,"(6,225]",1,2.9
"760000018",2022,"(0,3]",38,92.7
"760000018",2022,"(3,6]",3,7.3
"760000018",2023,"(0,3]",64,97
"760000018",2023,"(3,6]",2,3
"760000018",2024,"(0,3]",54,98.2
"760000018",2024,"(3,6]",1,1.8
"760000018",2025,"(0,3]",21,95.5
"760000018",2025,"(3,6]",1,4.5
"760000158",2021,"(0,3]",127,85.2
"760000158",2021,"(3,6]",13,8.7
"760000158",2021,"(6,225]",9,6
"760000158",2022,"(0,3]",139,86.9
"760000158",2022,"(3,6]",19,11.9
"760000158",2022,"(6,225]",2,1.3
"760000158",2023,"(0,3]",88,87.1
"760000158",2023,"(3,6]",10,9.9
"760000158",2023,"(6,225]",3,3
"760000158",2024,"(0,3]",82,86.3
"760000158",2024,"(3,6]",8,8.4
"760000158",2024,"(6,225]",5,5.3
"760000158",2025,"(0,3]",47,83.9
"760000158",2025,"(3,6]",5,8.9
"760000158",2025,"(6,225]",4,7.1
"760000463",2021,"(0,3]",26,92.9
"760000463",2021,"(3,6]",1,3.6
"760000463",2021,"(6,225]",1,3.6
"760000463",2022,"(0,3]",61,92.4
"760000463",2022,"(3,6]",2,3
"760000463",2022,"(6,225]",3,4.5
"760000463",2023,"(0,3]",54,94.7
"760000463",2023,"(3,6]",3,5.3
"760000463",2024,"(0,3]",59,79.7
"760000463",2024,"(3,6]",8,10.8
"760000463",2024,"(6,225]",7,9.5
"760000463",2025,"(0,3]",26,78.8
"760000463",2025,"(3,6]",6,18.2
"760000463",2025,"(6,225]",1,3
"760021329",2021,"(0,3]",209,92.5
"760021329",2021,"(3,6]",14,6.2
"760021329",2021,"(6,225]",3,1.3
"760021329",2022,"(0,3]",198,93.4
"760021329",2022,"(3,6]",12,5.7
"760021329",2022,"(6,225]",2,0.9
"760021329",2023,"(0,3]",206,94.1
"760021329",2023,"(3,6]",11,5
"760021329",2023,"(6,225]",2,0.9
"760021329",2024,"(0,3]",223,97.4
"760021329",2024,"(3,6]",4,1.7
"760021329",2024,"(6,225]",2,0.9
"760021329",2025,"(0,3]",109,98.2
"760021329",2025,"(3,6]",1,0.9
"760021329",2025,"(6,225]",1,0.9
"760025312",2021,"(0,3]",135,91.2
"760025312",2021,"(3,6]",11,7.4
"760025312",2021,"(6,225]",2,1.4
"760025312",2022,"(0,3]",116,98.3
"760025312",2022,"(3,6]",1,0.8
"760025312",2022,"(6,225]",1,0.8
"760025312",2023,"(0,3]",100,98
"760025312",2023,"(3,6]",2,2
"760025312",2024,"(0,3]",72,100
"760025312",2025,"(0,3]",51,94.4
"760025312",2025,"(3,6]",2,3.7
"760025312",2025,"(6,225]",1,1.9
"760027292",2021,"(0,3]",63,91.3
"760027292",2021,"(3,6]",4,5.8
"760027292",2021,"(6,225]",2,2.9
"760027292",2022,"(0,3]",46,93.9
"760027292",2022,"(3,6]",3,6.1
"760027292",2023,"(0,3]",46,92
"760027292",2023,"(3,6]",2,4
"760027292",2023,"(6,225]",2,4
"760027292",2024,"(0,3]",62,98.4
"760027292",2024,"(3,6]",1,1.6
"760027292",2025,"(0,3]",18,94.7
"760027292",2025,"(3,6]",1,5.3
"760780510",2021,"(0,3]",47,90.4
"760780510",2021,"(3,6]",5,9.6
"760780510",2022,"(0,3]",35,67.3
"760780510",2022,"(3,6]",14,26.9
"760780510",2022,"(6,225]",3,5.8
"760780510",2023,"(0,3]",29,72.5
"760780510",2023,"(3,6]",11,27.5
"760780510",2024,"(0,3]",27,77.1
"760780510",2024,"(3,6]",7,20
"760780510",2024,"(6,225]",1,2.9
"760780510",2025,"(0,3]",23,69.7
"760780510",2025,"(3,6]",8,24.2
"760780510",2025,"(6,225]",2,6.1
"760780619",2021,"(0,3]",85,76.6
"760780619",2021,"(3,6]",22,19.8
"760780619",2021,"(6,225]",4,3.6
"760780619",2022,"(0,3]",66,75.9
"760780619",2022,"(3,6]",19,21.8
"760780619",2022,"(6,225]",2,2.3
"760780619",2023,"(0,3]",84,90.3
"760780619",2023,"(3,6]",8,8.6
"760780619",2023,"(6,225]",1,1.1
"760780619",2024,"(0,3]",81,87.1
"760780619",2024,"(3,6]",8,8.6
"760780619",2024,"(6,225]",4,4.3
"760780619",2025,"(0,3]",28,77.8
"760780619",2025,"(3,6]",7,19.4
"760780619",2025,"(6,225]",1,2.8
"760780825",2021,"(0,3]",43,91.5
"760780825",2021,"(3,6]",4,8.5
"760780825",2022,"(0,3]",36,94.7
"760780825",2022,"(3,6]",2,5.3
"760780825",2023,"(0,3]",35,97.2
"760780825",2023,"(3,6]",1,2.8
"760805770",2021,"(0,3]",10,30.3
"760805770",2021,"(3,6]",19,57.6
"760805770",2021,"(6,225]",4,12.1
"760805770",2022,"(0,3]",31,68.9
"760805770",2022,"(3,6]",6,13.3
"760805770",2022,"(6,225]",8,17.8
"760805770",2023,"(0,3]",35,74.5
"760805770",2023,"(3,6]",9,19.1
"760805770",2023,"(6,225]",3,6.4
"760805770",2024,"(0,3]",42,93.3
"760805770",2024,"(3,6]",1,2.2
"760805770",2024,"(6,225]",2,4.4
"760805770",2025,"(0,3]",10,100
"760921809",2021,"[-1,0]",5,2.3
"760921809",2021,"(0,3]",189,85.1
"760921809",2021,"(3,6]",28,12.6
"760921809",2022,"[-1,0]",5,2.4
"760921809",2022,"(0,3]",176,83.8
"760921809",2022,"(3,6]",25,11.9
"760921809",2022,"(6,225]",4,1.9
"760921809",2023,"[-1,0]",4,2.4
"760921809",2023,"(0,3]",140,85.4
"760921809",2023,"(3,6]",16,9.8
"760921809",2023,"(6,225]",4,2.4
"760921809",2024,"[-1,0]",6,3.6
"760921809",2024,"(0,3]",152,89.9
"760921809",2024,"(3,6]",10,5.9
"760921809",2024,"(6,225]",1,0.6
"760921809",2025,"[-1,0]",1,0.9
"760921809",2025,"(0,3]",105,95.5
"760921809",2025,"(3,6]",3,2.7
"760921809",2025,"(6,225]",1,0.9
"770000156",2021,"(0,3]",12,44.4
"770000156",2021,"(3,6]",10,37
"770000156",2021,"(6,225]",5,18.5
"770000156",2022,"(0,3]",11,39.3
"770000156",2022,"(3,6]",13,46.4
"770000156",2022,"(6,225]",4,14.3
"770000156",2023,"(0,3]",7,24.1
"770000156",2023,"(3,6]",17,58.6
"770000156",2023,"(6,225]",5,17.2
"770000156",2024,"(0,3]",3,12.5
"770000156",2024,"(3,6]",17,70.8
"770000156",2024,"(6,225]",4,16.7
"770000164",2021,"(6,225]",51,100
"770000164",2022,"(0,3]",1,2.2
"770000164",2022,"(3,6]",2,4.4
"770000164",2022,"(6,225]",42,93.3
"770000164",2023,"(3,6]",1,2.7
"770000164",2023,"(6,225]",36,97.3
"770000164",2024,"(0,3]",1,2.9
"770000164",2024,"(3,6]",5,14.7
"770000164",2024,"(6,225]",28,82.4
"770000164",2025,"(6,225]",8,100
"770000446",2021,"[-1,0]",6,14.3
"770000446",2021,"(0,3]",23,54.8
"770000446",2021,"(3,6]",11,26.2
"770000446",2021,"(6,225]",2,4.8
"770000446",2022,"[-1,0]",13,26.5
"770000446",2022,"(0,3]",34,69.4
"770000446",2022,"(3,6]",2,4.1
"770000446",2023,"[-1,0]",15,25.9
"770000446",2023,"(0,3]",38,65.5
"770000446",2023,"(3,6]",4,6.9
"770000446",2023,"(6,225]",1,1.7
"770000446",2024,"[-1,0]",10,21.7
"770000446",2024,"(0,3]",33,71.7
"770000446",2024,"(3,6]",2,4.3
"770000446",2024,"(6,225]",1,2.2
"770000446",2025,"[-1,0]",5,17.9
"770000446",2025,"(0,3]",21,75
"770000446",2025,"(3,6]",1,3.6
"770000446",2025,"(6,225]",1,3.6
"770019032",2021,"(0,3]",56,81.2
"770019032",2021,"(3,6]",11,15.9
"770019032",2021,"(6,225]",2,2.9
"770019032",2022,"(0,3]",55,72.4
"770019032",2022,"(3,6]",17,22.4
"770019032",2022,"(6,225]",4,5.3
"770019032",2023,"(0,3]",49,83.1
"770019032",2023,"(3,6]",9,15.3
"770019032",2023,"(6,225]",1,1.7
"770019032",2024,"(0,3]",62,78.5
"770019032",2024,"(3,6]",14,17.7
"770019032",2024,"(6,225]",3,3.8
"770019032",2025,"(0,3]",34,94.4
"770019032",2025,"(3,6]",2,5.6
"770300135",2021,"(0,3]",29,76.3
"770300135",2021,"(3,6]",7,18.4
"770300135",2021,"(6,225]",2,5.3
"770300135",2022,"(0,3]",15,75
"770300135",2022,"(3,6]",5,25
"770300135",2023,"(0,3]",51,92.7
"770300135",2023,"(3,6]",3,5.5
"770300135",2023,"(6,225]",1,1.8
"770300135",2024,"(0,3]",60,90.9
"770300135",2024,"(3,6]",6,9.1
"770300135",2025,"(0,3]",33,86.8
"770300135",2025,"(3,6]",4,10.5
"770300135",2025,"(6,225]",1,2.6
"770300143",2021,"(0,3]",114,69.5
"770300143",2021,"(3,6]",50,30.5
"770300143",2022,"(0,3]",111,76
"770300143",2022,"(3,6]",35,24
"770300143",2023,"(0,3]",87,79.1
"770300143",2023,"(3,6]",22,20
"770300143",2023,"(6,225]",1,0.9
"770300143",2024,"[-1,0]",1,1
"770300143",2024,"(0,3]",74,74
"770300143",2024,"(3,6]",25,25
"770300143",2025,"(0,3]",33,75
"770300143",2025,"(3,6]",11,25
"780000287",2021,"(0,3]",64,84.2
"780000287",2021,"(3,6]",10,13.2
"780000287",2021,"(6,225]",2,2.6
"780000287",2022,"(0,3]",50,82
"780000287",2022,"(3,6]",7,11.5
"780000287",2022,"(6,225]",4,6.6
"780000287",2023,"(0,3]",55,93.2
"780000287",2023,"(3,6]",4,6.8
"780000287",2024,"(0,3]",64,98.5
"780000287",2024,"(3,6]",1,1.5
"780000287",2025,"(0,3]",13,92.9
"780000287",2025,"(6,225]",1,7.1
"780000311",2021,"[-1,0]",7,3
"780000311",2021,"(0,3]",205,86.5
"780000311",2021,"(3,6]",19,8
"780000311",2021,"(6,225]",6,2.5
"780000311",2022,"[-1,0]",3,3.8
"780000311",2022,"(0,3]",65,83.3
"780000311",2022,"(3,6]",5,6.4
"780000311",2022,"(6,225]",5,6.4
"780000311",2023,"(0,3]",39,95.1
"780000311",2023,"(3,6]",2,4.9
"780000311",2024,"(0,3]",64,95.5
"780000311",2024,"(3,6]",2,3
"780000311",2024,"(6,225]",1,1.5
"780000311",2025,"(0,3]",28,84.8
"780000311",2025,"(3,6]",3,9.1
"780000311",2025,"(6,225]",2,6.1
"780300208",2021,"[-1,0]",1,1.6
"780300208",2021,"(0,3]",58,95.1
"780300208",2021,"(3,6]",2,3.3
"780300208",2022,"[-1,0]",3,2.1
"780300208",2022,"(0,3]",138,97.2
"780300208",2022,"(3,6]",1,0.7
"780300208",2023,"[-1,0]",4,2.6
"780300208",2023,"(0,3]",144,94.7
"780300208",2023,"(3,6]",4,2.6
"780300208",2024,"[-1,0]",1,1.3
"780300208",2024,"(0,3]",79,98.8
"780300208",2025,"(0,3]",48,98
"780300208",2025,"(3,6]",1,2
"780300323",2021,"(0,3]",66,81.5
"780300323",2021,"(3,6]",10,12.3
"780300323",2021,"(6,225]",5,6.2
"780300323",2022,"[-1,0]",1,1.9
"780300323",2022,"(0,3]",48,88.9
"780300323",2022,"(3,6]",4,7.4
"780300323",2022,"(6,225]",1,1.9
"780300323",2023,"(0,3]",23,100
"780300323",2024,"(0,3]",13,86.7
"780300323",2024,"(3,6]",2,13.3
"780300414",2021,"(0,3]",315,81.6
"780300414",2021,"(3,6]",64,16.6
"780300414",2021,"(6,225]",7,1.8
"780300414",2022,"(0,3]",378,96.4
"780300414",2022,"(3,6]",10,2.6
"780300414",2022,"(6,225]",4,1
"780300414",2023,"(0,3]",253,92
"780300414",2023,"(3,6]",16,5.8
"780300414",2023,"(6,225]",6,2.2
"780300414",2024,"(0,3]",204,89.5
"780300414",2024,"(3,6]",20,8.8
"780300414",2024,"(6,225]",4,1.8
"780300414",2025,"(0,3]",125,97.7
"780300414",2025,"(3,6]",2,1.6
"780300414",2025,"(6,225]",1,0.8
"780300422",2021,"(0,3]",21,34.4
"780300422",2021,"(3,6]",39,63.9
"780300422",2021,"(6,225]",1,1.6
"780300422",2022,"(0,3]",13,27.1
"780300422",2022,"(3,6]",31,64.6
"780300422",2022,"(6,225]",4,8.3
"780300422",2023,"(0,3]",9,21.4
"780300422",2023,"(3,6]",30,71.4
"780300422",2023,"(6,225]",3,7.1
"780300422",2024,"(0,3]",7,15.6
"780300422",2024,"(3,6]",35,77.8
"780300422",2024,"(6,225]",3,6.7
"780300422",2025,"(0,3]",11,45.8
"780300422",2025,"(3,6]",13,54.2
"790009948",2021,"(0,3]",55,90.2
"790009948",2021,"(3,6]",3,4.9
"790009948",2021,"(6,225]",3,4.9
"790009948",2022,"(0,3]",70,94.6
"790009948",2022,"(3,6]",4,5.4
"790009948",2023,"(0,3]",66,94.3
"790009948",2023,"(3,6]",3,4.3
"790009948",2023,"(6,225]",1,1.4
"790009948",2024,"(0,3]",68,89.5
"790009948",2024,"(3,6]",7,9.2
"790009948",2024,"(6,225]",1,1.3
"790009948",2025,"(0,3]",45,93.8
"790009948",2025,"(3,6]",2,4.2
"790009948",2025,"(6,225]",1,2.1
"800002503",2021,"(0,3]",44,97.8
"800002503",2021,"(3,6]",1,2.2
"800002503",2022,"(0,3]",29,100
"800002503",2023,"(0,3]",39,97.5
"800002503",2023,"(3,6]",1,2.5
"800002503",2024,"(0,3]",51,98.1
"800002503",2024,"(3,6]",1,1.9
"800002503",2025,"(0,3]",34,100
"800006124",2021,"[-1,0]",11,7.8
"800006124",2021,"(0,3]",113,80.1
"800006124",2021,"(3,6]",16,11.3
"800006124",2021,"(6,225]",1,0.7
"800006124",2022,"[-1,0]",1,0.7
"800006124",2022,"(0,3]",117,85.4
"800006124",2022,"(3,6]",19,13.9
"800006124",2023,"[-1,0]",1,0.8
"800006124",2023,"(0,3]",110,84.6
"800006124",2023,"(3,6]",15,11.5
"800006124",2023,"(6,225]",4,3.1
"800006124",2024,"(0,3]",87,84.5
"800006124",2024,"(3,6]",15,14.6
"800006124",2024,"(6,225]",1,1
"800006124",2025,"(0,3]",45,93.8
"800006124",2025,"(6,225]",3,6.2
"800009466",2021,"(0,3]",6,100
"800009466",2022,"(0,3]",31,91.2
"800009466",2022,"(3,6]",3,8.8
"800009466",2023,"(0,3]",46,95.8
"800009466",2023,"(3,6]",1,2.1
"800009466",2023,"(6,225]",1,2.1
"800009466",2024,"(0,3]",46,93.9
"800009466",2024,"(3,6]",2,4.1
"800009466",2024,"(6,225]",1,2
"800009920",2021,"(0,3]",96,92.3
"800009920",2021,"(3,6]",7,6.7
"800009920",2021,"(6,225]",1,1
"800009920",2022,"(0,3]",110,94
"800009920",2022,"(3,6]",5,4.3
"800009920",2022,"(6,225]",2,1.7
"800009920",2023,"(0,3]",87,93.5
"800009920",2023,"(3,6]",4,4.3
"800009920",2023,"(6,225]",2,2.2
"800009920",2024,"(0,3]",87,96.7
"800009920",2024,"(3,6]",3,3.3
"800009920",2025,"(0,3]",50,98
"800009920",2025,"(3,6]",1,2
"810101170",2021,"(0,3]",109,90.8
"810101170",2021,"(3,6]",8,6.7
"810101170",2021,"(6,225]",3,2.5
"810101170",2022,"(0,3]",93,92.1
"810101170",2022,"(3,6]",6,5.9
"810101170",2022,"(6,225]",2,2
"810101170",2023,"(0,3]",101,96.2
"810101170",2023,"(3,6]",4,3.8
"810101170",2024,"(0,3]",97,93.3
"810101170",2024,"(3,6]",6,5.8
"810101170",2024,"(6,225]",1,1
"810101170",2025,"(0,3]",51,94.4
"810101170",2025,"(3,6]",3,5.6
"810101444",2021,"(0,3]",107,97.3
"810101444",2021,"(3,6]",3,2.7
"810101444",2022,"(0,3]",103,96.3
"810101444",2022,"(3,6]",4,3.7
"810101444",2023,"(0,3]",90,96.8
"810101444",2023,"(3,6]",2,2.2
"810101444",2023,"(6,225]",1,1.1
"810101444",2024,"(0,3]",74,92.5
"810101444",2024,"(3,6]",3,3.8
"810101444",2024,"(6,225]",3,3.8
"820000040",2021,"(0,3]",35,53.8
"820000040",2021,"(3,6]",28,43.1
"820000040",2021,"(6,225]",2,3.1
"820000040",2022,"(0,3]",33,60
"820000040",2022,"(3,6]",20,36.4
"820000040",2022,"(6,225]",2,3.6
"820000040",2023,"(0,3]",21,65.6
"820000040",2023,"(3,6]",10,31.2
"820000040",2023,"(6,225]",1,3.1
"820000040",2024,"(0,3]",20,74.1
"820000040",2024,"(3,6]",7,25.9
"820000040",2025,"(0,3]",10,71.4
"820000040",2025,"(3,6]",4,28.6
"830000311",2021,"(0,3]",79,91.9
"830000311",2021,"(3,6]",6,7
"830000311",2021,"(6,225]",1,1.2
"830000311",2022,"(0,3]",45,86.5
"830000311",2022,"(3,6]",7,13.5
"830000311",2023,"(0,3]",41,91.1
"830000311",2023,"(3,6]",3,6.7
"830000311",2023,"(6,225]",1,2.2
"830000311",2024,"(0,3]",11,57.9
"830000311",2024,"(3,6]",7,36.8
"830000311",2024,"(6,225]",1,5.3
"830000311",2025,"(0,3]",11,100
"830000345",2021,"(0,3]",97,91.5
"830000345",2021,"(3,6]",7,6.6
"830000345",2021,"(6,225]",2,1.9
"830000345",2022,"(0,3]",89,95.7
"830000345",2022,"(3,6]",3,3.2
"830000345",2022,"(6,225]",1,1.1
"830000345",2023,"(0,3]",89,89
"830000345",2023,"(3,6]",8,8
"830000345",2023,"(6,225]",3,3
"830000345",2024,"(0,3]",66,89.2
"830000345",2024,"(3,6]",8,10.8
"830000345",2025,"(0,3]",40,87
"830000345",2025,"(3,6]",6,13
"830100251",2021,"(0,3]",95,99
"830100251",2021,"(3,6]",1,1
"830100251",2022,"(0,3]",77,98.7
"830100251",2022,"(3,6]",1,1.3
"830100251",2023,"(0,3]",70,95.9
"830100251",2023,"(3,6]",3,4.1
"830100251",2024,"(0,3]",118,95.2
"830100251",2024,"(3,6]",4,3.2
"830100251",2024,"(6,225]",2,1.6
"830100251",2025,"(0,3]",78,97.5
"830100251",2025,"(3,6]",2,2.5
"830100434",2021,"(0,3]",98,63.2
"830100434",2021,"(3,6]",46,29.7
"830100434",2021,"(6,225]",11,7.1
"830100434",2022,"(0,3]",71,62.3
"830100434",2022,"(3,6]",34,29.8
"830100434",2022,"(6,225]",9,7.9
"830100434",2023,"[-1,0]",1,1.2
"830100434",2023,"(0,3]",47,55.3
"830100434",2023,"(3,6]",32,37.6
"830100434",2023,"(6,225]",5,5.9
"830100434",2024,"(0,3]",52,64.2
"830100434",2024,"(3,6]",25,30.9
"830100434",2024,"(6,225]",4,4.9
"830100434",2025,"(0,3]",36,87.8
"830100434",2025,"(3,6]",5,12.2
"830100459",2021,"[-1,0]",3,0.8
"830100459",2021,"(0,3]",330,83.8
"830100459",2021,"(3,6]",55,14
"830100459",2021,"(6,225]",6,1.5
"830100459",2022,"(0,3]",256,82.1
"830100459",2022,"(3,6]",53,17
"830100459",2022,"(6,225]",3,1
"830100459",2023,"(0,3]",251,82.3
"830100459",2023,"(3,6]",50,16.4
"830100459",2023,"(6,225]",4,1.3
"830100459",2024,"(0,3]",184,84.4
"830100459",2024,"(3,6]",30,13.8
"830100459",2024,"(6,225]",4,1.8
"830100459",2025,"[-1,0]",1,0.8
"830100459",2025,"(0,3]",119,96.7
"830100459",2025,"(3,6]",2,1.6
"830100459",2025,"(6,225]",1,0.8
"840000400",2021,"[-1,0]",3,1.2
"840000400",2021,"(0,3]",240,95.6
"840000400",2021,"(3,6]",6,2.4
"840000400",2021,"(6,225]",2,0.8
"840000400",2022,"[-1,0]",1,0.5
"840000400",2022,"(0,3]",198,98
"840000400",2022,"(3,6]",1,0.5
"840000400",2022,"(6,225]",2,1
"840000400",2023,"[-1,0]",8,3.9
"840000400",2023,"(0,3]",192,94.1
"840000400",2023,"(3,6]",2,1
"840000400",2023,"(6,225]",2,1
"840000400",2024,"[-1,0]",3,3.3
"840000400",2024,"(0,3]",86,94.5
"840000400",2024,"(3,6]",1,1.1
"840000400",2024,"(6,225]",1,1.1
"840000418",2024,"[-1,0]",2,2.6
"840000418",2024,"(0,3]",74,97.4
"840000418",2025,"[-1,0]",3,3.2
"840000418",2025,"(0,3]",90,95.7
"840000418",2025,"(6,225]",1,1.1
"840000467",2021,"(0,3]",25,28.1
"840000467",2021,"(3,6]",59,66.3
"840000467",2021,"(6,225]",5,5.6
"840000467",2022,"(0,3]",21,28
"840000467",2022,"(3,6]",51,68
"840000467",2022,"(6,225]",3,4
"840000467",2023,"(0,3]",14,17.3
"840000467",2023,"(3,6]",60,74.1
"840000467",2023,"(6,225]",7,8.6
"840000467",2024,"(0,3]",12,17.1
"840000467",2024,"(3,6]",54,77.1
"840000467",2024,"(6,225]",4,5.7
"840000467",2025,"(0,3]",7,15.2
"840000467",2025,"(3,6]",34,73.9
"840000467",2025,"(6,225]",5,10.9
"850000118",2021,"(0,3]",11,91.7
"850000118",2021,"(6,225]",1,8.3
"850000118",2022,"(0,3]",24,96
"850000118",2022,"(3,6]",1,4
"850000118",2023,"(0,3]",41,97.6
"850000118",2023,"(3,6]",1,2.4
"850000118",2024,"(0,3]",33,94.3
"850000118",2024,"(3,6]",2,5.7
"850000118",2025,"(0,3]",33,94.3
"850000118",2025,"(3,6]",2,5.7
"850000142",2021,"(0,3]",62,86.1
"850000142",2021,"(3,6]",6,8.3
"850000142",2021,"(6,225]",4,5.6
"850000142",2022,"(0,3]",52,85.2
"850000142",2022,"(3,6]",6,9.8
"850000142",2022,"(6,225]",3,4.9
"850000142",2023,"(0,3]",45,88.2
"850000142",2023,"(3,6]",5,9.8
"850000142",2023,"(6,225]",1,2
"850000142",2024,"(0,3]",61,91
"850000142",2024,"(3,6]",5,7.5
"850000142",2024,"(6,225]",1,1.5
"850000142",2025,"(0,3]",31,91.2
