"finessGeoDP","annee","baria_t","n","pct"
"670018068",2022,"BPG",40,14.2
"670018068",2022,"SLE",241,85.8
"670018068",2023,"BPG",50,17.9
"670018068",2023,"DBP",1,0.4
"670018068",2023,"SLE",228,81.7
"670018068",2024,"BPG",36,12.7
"670018068",2024,"SLE",247,87.3
"670018068",2025,"BPG",20,13.6
"670018068",2025,"SLE",127,86.4
"670780170",2021,"BPG",47,29.6
"670780170",2021,"SLE",112,70.4
"670780170",2022,"BPG",46,30.7
"670780170",2022,"SLE",104,69.3
"670780170",2023,"BPG",38,23.2
"670780170",2023,"SLE",126,76.8
"670780170",2024,"BPG",42,31.1
"670780170",2024,"SLE",93,68.9
"670780170",2025,"BPG",37,31.9
"670780170",2025,"SLE",79,68.1
"670780212",2021,"ANN",2,1.6
"670780212",2021,"BPG",81,65.3
"670780212",2021,"SLE",41,33.1
"670780212",2022,"BPG",81,70.4
"670780212",2022,"SLE",34,29.6
"670780212",2023,"BPG",73,71.6
"670780212",2023,"SLE",29,28.4
"670780212",2024,"BPG",69,84.1
"670780212",2024,"SLE",13,15.9
"670780212",2025,"BPG",35,61.4
"670780212",2025,"SLE",22,38.6
"670780378",2021,"BPG",26,63.4
"670780378",2021,"SLE",15,36.6
"670780378",2022,"BPG",24,41.4
"670780378",2022,"SLE",34,58.6
"670780378",2023,"BPG",28,45.9
"670780378",2023,"SLE",33,54.1
"670780378",2024,"BPG",20,48.8
"670780378",2024,"SLE",21,51.2
"670780378",2025,"BPG",13,44.8
"670780378",2025,"DBP",1,3.4
"670780378",2025,"SLE",15,51.7
"670780386",2021,"BPG",22,95.7
"670780386",2021,"SLE",1,4.3
"670780386",2022,"BPG",25,86.2
"670780386",2022,"SLE",4,13.8
"670780386",2023,"BPG",26,86.7
"670780386",2023,"SLE",4,13.3
"670780386",2024,"BPG",20,76.9
"670780386",2024,"SLE",6,23.1
"670783273",2021,"BPG",35,94.6
"670783273",2021,"SLE",2,5.4
"670783273",2022,"BPG",23,92
"670783273",2022,"SLE",2,8
"670783273",2023,"BPG",36,97.3
"670783273",2023,"SLE",1,2.7
"670783273",2024,"BPG",11,100
"670783273",2025,"BPG",2,100
"680000494",2021,"BPG",58,14.8
"680000494",2021,"SLE",335,85.2
"680000494",2022,"BPG",41,12.8
"680000494",2022,"SLE",280,87.2
"680000494",2023,"BPG",65,21.7
"680000494",2023,"SLE",235,78.3
"680000494",2024,"ANN",1,0.4
"680000494",2024,"BPG",70,28.3
"680000494",2024,"SLE",176,71.3
"680000494",2025,"BPG",49,38
"680000494",2025,"SLE",80,62
"680000684",2021,"BPG",111,79.3
"680000684",2021,"DBP",9,6.4
"680000684",2021,"SLE",20,14.3
"680000684",2022,"BPG",114,76.5
"680000684",2022,"DBP",3,2
"680000684",2022,"SLE",32,21.5
"680000684",2023,"BPG",109,72.2
"680000684",2023,"DBP",3,2
"680000684",2023,"SLE",39,25.8
"680000684",2024,"BPG",123,66.8
"680000684",2024,"DBP",1,0.5
"680000684",2024,"SLE",60,32.6
"680000684",2025,"BPG",74,75.5
"680000684",2025,"SLE",24,24.5
"680004546",2021,"BPG",18,90
"680004546",2021,"SLE",2,10
"680004546",2022,"BPG",33,76.7
"680004546",2022,"SLE",10,23.3
"680004546",2023,"BPG",42,87.5
"680004546",2023,"SLE",6,12.5
"680004546",2024,"BPG",38,70.4
"680004546",2024,"SLE",16,29.6
"680004546",2025,"BPG",16,80
"680004546",2025,"SLE",4,20
"690000575",2021,"BPG",4,3.6
"690000575",2021,"SLE",106,96.4
"690000575",2022,"BPG",3,4.5
"690000575",2022,"SLE",64,95.5
"690000575",2023,"BPG",5,5.3
"690000575",2023,"SLE",89,94.7
"690000575",2024,"BPG",10,15.9
"690000575",2024,"SLE",53,84.1
"690000575",2025,"BPG",2,6.9
"690000575",2025,"SLE",27,93.1
"690022959",2021,"BPG",2,6.7
"690022959",2021,"SLE",28,93.3
"690022959",2022,"BPG",25,46.3
"690022959",2022,"SLE",29,53.7
"690022959",2023,"BPG",25,49
"690022959",2023,"SLE",26,51
"690022959",2024,"ANN",1,2
"690022959",2024,"BPG",25,49
"690022959",2024,"SLE",25,49
"690022959",2025,"ANN",2,5.4
"690022959",2025,"BPG",13,35.1
"690022959",2025,"SLE",22,59.5
"690023239",2021,"ANN",17,3.4
"690023239",2021,"BPG",44,8.7
"690023239",2021,"SLE",442,87.9
"690023239",2022,"ANN",14,4
"690023239",2022,"BPG",27,7.7
"690023239",2022,"SLE",308,88.3
"690023239",2023,"ANN",20,5.8
"690023239",2023,"BPG",32,9.3
"690023239",2023,"SLE",291,84.8
"690023239",2024,"ANN",11,3.4
"690023239",2024,"BPG",32,10
"690023239",2024,"SLE",277,86.6
"690023239",2025,"ANN",3,1.8
"690023239",2025,"BPG",25,14.8
"690023239",2025,"SLE",141,83.4
"690023411",2021,"ANN",1,0.7
"690023411",2021,"BPG",88,59.1
"690023411",2021,"DBP",1,0.7
"690023411",2021,"SLE",59,39.6
"690023411",2022,"ANN",1,1.2
"690023411",2022,"BPG",43,51.8
"690023411",2022,"DBP",1,1.2
"690023411",2022,"SLE",38,45.8
"690023411",2023,"ANN",1,1.1
"690023411",2023,"BPG",34,39.1
"690023411",2023,"DBP",4,4.6
"690023411",2023,"SLE",48,55.2
"690023411",2024,"BPG",26,42.6
"690023411",2024,"SLE",35,57.4
"690023411",2025,"BPG",19,51.4
"690023411",2025,"SLE",18,48.6
"690041124",2021,"BPG",73,77.7
"690041124",2021,"SLE",21,22.3
"690041124",2022,"ANN",2,2.3
"690041124",2022,"BPG",58,67.4
"690041124",2022,"SLE",26,30.2
"690041124",2023,"BPG",64,81
"690041124",2023,"SLE",15,19
"690041124",2024,"ANN",1,1.2
"690041124",2024,"BPG",64,78
"690041124",2024,"SLE",17,20.7
"690041124",2025,"BPG",27,69.2
"690041124",2025,"SLE",12,30.8
"690054713",2024,"BPG",44,77.2
"690054713",2024,"SLE",13,22.8
"690054713",2025,"BPG",17,70.8
"690054713",2025,"SLE",7,29.2
"690780390",2021,"ANN",4,1.8
"690780390",2021,"BPG",27,12.3
"690780390",2021,"SLE",189,85.9
"690780390",2022,"ANN",2,1.2
"690780390",2022,"BPG",24,14.5
"690780390",2022,"SLE",140,84.3
"690780390",2023,"ANN",3,2.7
"690780390",2023,"BPG",21,18.9
"690780390",2023,"SLE",87,78.4
"690780390",2024,"ANN",1,2.2
"690780390",2024,"BPG",10,21.7
"690780390",2024,"SLE",35,76.1
"690780390",2025,"BPG",3,50
"690780390",2025,"SLE",3,50
"690780416",2021,"BPG",85,89.5
"690780416",2021,"SLE",10,10.5
"690780416",2022,"BPG",49,92.5
"690780416",2022,"SLE",4,7.5
"690780416",2023,"BPG",57,93.4
"690780416",2023,"SLE",4,6.6
"690780648",2021,"ANN",351,35.9
"690780648",2021,"BPG",67,6.9
"690780648",2021,"SLE",560,57.3
"690780648",2022,"ANN",285,35.9
"690780648",2022,"BPG",58,7.3
"690780648",2022,"SLE",451,56.8
"690780648",2023,"ANN",261,34.8
"690780648",2023,"BPG",50,6.7
"690780648",2023,"SLE",438,58.5
"690780648",2024,"ANN",250,37.7
"690780648",2024,"BPG",47,7.1
"690780648",2024,"SLE",366,55.2
"690780648",2025,"ANN",96,29.3
"690780648",2025,"BPG",24,7.3
"690780648",2025,"SLE",208,63.4
"690780655",2021,"ANN",22,8.1
"690780655",2021,"BPG",140,51.5
"690780655",2021,"SLE",110,40.4
"690780655",2022,"ANN",11,3.5
"690780655",2022,"BPG",155,49.7
"690780655",2022,"SLE",146,46.8
"690780655",2023,"ANN",14,4.7
"690780655",2023,"BPG",164,55.2
"690780655",2023,"SLE",119,40.1
"690780655",2024,"ANN",7,2.7
"690780655",2024,"BPG",150,58.8
"690780655",2024,"SLE",98,38.4
"690780655",2025,"ANN",4,3.1
"690780655",2025,"BPG",79,60.3
"690780655",2025,"SLE",48,36.6
"690783154",2021,"BPG",74,42.8
"690783154",2021,"DBP",12,6.9
"690783154",2021,"SLE",87,50.3
"690783154",2022,"BPG",48,38.7
"690783154",2022,"DBP",12,9.7
"690783154",2022,"SLE",64,51.6
"690783154",2023,"ANN",1,0.8
"690783154",2023,"BPG",41,30.8
"690783154",2023,"DBP",16,12
"690783154",2023,"SLE",75,56.4
"690783154",2024,"ANN",1,1
"690783154",2024,"BPG",35,33.7
"690783154",2024,"DBP",6,5.8
"690783154",2024,"SLE",62,59.6
"690783154",2025,"ANN",1,1.8
"690783154",2025,"BPG",17,29.8
"690783154",2025,"DBP",6,10.5
"690783154",2025,"SLE",33,57.9
"690793468",2021,"ANN",12,9.8
"690793468",2021,"BPG",8,6.6
"690793468",2021,"SLE",102,83.6
"690793468",2022,"ANN",6,5.3
"690793468",2022,"BPG",7,6.2
"690793468",2022,"SLE",100,88.5
"690793468",2023,"ANN",3,2.9
"690793468",2023,"BPG",7,6.9
"690793468",2023,"SLE",92,90.2
"690793468",2024,"ANN",5,5.9
"690793468",2024,"BPG",5,5.9
"690793468",2024,"SLE",75,88.2
"690793468",2025,"ANN",2,3.6
"690793468",2025,"BPG",2,3.6
"690793468",2025,"SLE",52,92.9
"690805361",2021,"ANN",1,4
"690805361",2021,"BPG",4,16
"690805361",2021,"SLE",20,80
"690805361",2022,"ANN",1,2.4
"690805361",2022,"BPG",10,24.4
"690805361",2022,"SLE",30,73.2
"690805361",2023,"BPG",14,32.6
"690805361",2023,"SLE",29,67.4
"690805361",2024,"BPG",17,34.7
"690805361",2024,"SLE",32,65.3
"690805361",2025,"BPG",4,21.1
"690805361",2025,"SLE",15,78.9
"690807367",2021,"ANN",5,8.6
"690807367",2021,"BPG",25,43.1
"690807367",2021,"SLE",28,48.3
"690807367",2022,"BPG",14,33.3
"690807367",2022,"SLE",28,66.7
"690807367",2023,"ANN",1,2
"690807367",2023,"BPG",9,18
"690807367",2023,"SLE",40,80
"690807367",2024,"ANN",2,5.1
"690807367",2024,"BPG",12,30.8
"690807367",2024,"SLE",25,64.1
"690807367",2025,"ANN",1,2.9
"690807367",2025,"BPG",4,11.4
"690807367",2025,"SLE",30,85.7
"710006859",2021,"ANN",7,7.6
"710006859",2021,"BPG",6,6.5
"710006859",2021,"SLE",79,85.9
"710006859",2022,"ANN",7,10.8
"710006859",2022,"BPG",2,3.1
"710006859",2022,"SLE",56,86.2
"710006859",2023,"ANN",6,12.8
"710006859",2023,"SLE",41,87.2
"710006859",2024,"SLE",22,100
"710006859",2025,"SLE",7,100
"710010067",2021,"BPG",9,25
"710010067",2021,"SLE",27,75
"710010067",2022,"BPG",10,33.3
"710010067",2022,"SLE",20,66.7
"710010067",2023,"BPG",21,42
"710010067",2023,"SLE",29,58
"710010067",2024,"BPG",15,40.5
"710010067",2024,"DBP",1,2.7
"710010067",2024,"SLE",21,56.8
"710010067",2025,"BPG",4,23.5
"710010067",2025,"SLE",13,76.5
"710780917",2021,"ANN",36,34.3
"710780917",2021,"BPG",7,6.7
"710780917",2021,"SLE",62,59
"710780917",2022,"ANN",19,29.7
"710780917",2022,"BPG",1,1.6
"710780917",2022,"SLE",44,68.8
"710780917",2023,"ANN",21,32.3
"710780917",2023,"BPG",1,1.5
"710780917",2023,"SLE",43,66.2
"710780917",2024,"ANN",24,30.8
"710780917",2024,"SLE",54,69.2
"710780917",2025,"ANN",11,26.2
"710780917",2025,"BPG",3,7.1
"710780917",2025,"SLE",28,66.7
"710978263",2021,"BPG",22,44.9
"710978263",2021,"SLE",27,55.1
"710978263",2022,"BPG",29,42
"710978263",2022,"SLE",40,58
"710978263",2023,"BPG",28,63.6
"710978263",2023,"SLE",16,36.4
"710978263",2024,"BPG",35,63.6
"710978263",2024,"SLE",20,36.4
"710978263",2025,"BPG",16,51.6
"710978263",2025,"SLE",15,48.4
"710978289",2021,"BPG",25,37.9
"710978289",2021,"SLE",41,62.1
"710978289",2022,"BPG",24,47.1
"710978289",2022,"DBP",2,3.9
"710978289",2022,"SLE",25,49
"710978289",2023,"BPG",33,57.9
"710978289",2023,"DBP",1,1.8
"710978289",2023,"SLE",23,40.4
"710978289",2024,"BPG",27,40.3
"710978289",2024,"SLE",40,59.7
"710978289",2025,"BPG",24,55.8
"710978289",2025,"SLE",19,44.2
"720000199",2021,"BPG",2,2.4
"720000199",2021,"SLE",80,97.6
"720000199",2022,"BPG",3,3.5
"720000199",2022,"SLE",82,96.5
"720000199",2023,"BPG",7,9.6
"720000199",2023,"SLE",66,90.4
"720000199",2024,"BPG",8,11.6
"720000199",2024,"SLE",61,88.4
"720000199",2025,"BPG",9,22
"720000199",2025,"SLE",32,78
"720017748",2021,"BPG",16,30.2
"720017748",2021,"SLE",37,69.8
"720017748",2022,"BPG",13,32.5
"720017748",2022,"SLE",27,67.5
"720017748",2023,"BPG",15,31.9
"720017748",2023,"SLE",32,68.1
"720017748",2024,"BPG",17,36.2
"720017748",2024,"SLE",30,63.8
"720017748",2025,"BPG",5,35.7
"720017748",2025,"SLE",9,64.3
"730000031",2021,"BPG",14,23.3
"730000031",2021,"SLE",46,76.7
"730000031",2022,"BPG",15,22.7
"730000031",2022,"SLE",51,77.3
"730000031",2023,"BPG",26,48.1
"730000031",2023,"SLE",28,51.9
"730000031",2024,"BPG",36,45.6
"730000031",2024,"SLE",43,54.4
"730000031",2025,"BPG",11,35.5
"730000031",2025,"SLE",20,64.5
"730004298",2021,"BPG",5,9.4
"730004298",2021,"SLE",48,90.6
"730004298",2022,"BPG",2,5.1
"730004298",2022,"SLE",37,94.9
"730004298",2023,"BPG",4,11.1
"730004298",2023,"SLE",32,88.9
"730004298",2024,"SLE",27,100
"730004298",2025,"BPG",2,25
"730004298",2025,"SLE",6,75
"740014345",2021,"ANN",3,2.8
"740014345",2021,"BPG",16,14.7
"740014345",2021,"SLE",90,82.6
"740014345",2022,"ANN",1,1
"740014345",2022,"BPG",26,25.7
"740014345",2022,"SLE",74,73.3
"740014345",2023,"BPG",26,31.7
"740014345",2023,"SLE",56,68.3
"740014345",2024,"BPG",40,43.5
"740014345",2024,"SLE",52,56.5
"740014345",2025,"BPG",12,37.5
"740014345",2025,"SLE",20,62.5
"740780424",2021,"ANN",1,0.9
"740780424",2021,"BPG",9,7.8
"740780424",2021,"DBP",3,2.6
"740780424",2021,"SLE",103,88.8
"740780424",2022,"ANN",3,2.9
"740780424",2022,"BPG",5,4.8
"740780424",2022,"SLE",96,92.3
"740780424",2023,"ANN",2,2.4
"740780424",2023,"BPG",4,4.7
"740780424",2023,"SLE",79,92.9
"740780424",2024,"ANN",2,2.6
"740780424",2024,"BPG",4,5.3
"740780424",2024,"DBP",1,1.3
"740780424",2024,"SLE",69,90.8
"740780424",2025,"ANN",2,4.3
"740780424",2025,"BPG",1,2.1
"740780424",2025,"SLE",44,93.6
"740781141",2021,"BPG",19,14.1
"740781141",2021,"SLE",116,85.9
"740781141",2022,"ANN",8,5.4
"740781141",2022,"BPG",16,10.9
"740781141",2022,"SLE",123,83.7
"740781141",2023,"ANN",13,8.6
"740781141",2023,"BPG",28,18.4
"740781141",2023,"SLE",111,73
"740781141",2024,"ANN",6,3.6
"740781141",2024,"BPG",35,20.7
"740781141",2024,"SLE",128,75.7
"740781141",2025,"ANN",5,6.9
"740781141",2025,"BPG",16,22.2
"740781141",2025,"SLE",51,70.8
"750000523",2021,"BPG",13,15.1
"750000523",2021,"DBP",6,7
"750000523",2021,"SLE",67,77.9
"750000523",2022,"BPG",8,10.8
"750000523",2022,"DBP",4,5.4
"750000523",2022,"SLE",62,83.8
"750000523",2023,"BPG",2,3.9
"750000523",2023,"SLE",49,96.1
"750000523",2024,"BPG",3,8.8
"750000523",2024,"DBP",3,8.8
"750000523",2024,"SLE",28,82.4
"750000523",2025,"BPG",3,11.1
"750000523",2025,"DBP",3,11.1
"750000523",2025,"SLE",21,77.8
"750100125",2021,"BPG",84,64.6
"750100125",2021,"SLE",46,35.4
"750100125",2022,"BPG",88,71
"750100125",2022,"SLE",36,29
"750100125",2023,"BPG",68,60.7
"750100125",2023,"SLE",44,39.3
"750100125",2024,"BPG",77,81.1
"750100125",2024,"SLE",18,18.9
"750100125",2025,"BPG",46,88.5
"750100125",2025,"SLE",6,11.5
"750100232",2021,"BPG",46,25.6
"750100232",2021,"SLE",134,74.4
"750100232",2022,"BPG",76,36.2
"750100232",2022,"SLE",134,63.8
"750100232",2023,"BPG",91,44.2
"750100232",2023,"DBP",2,1
"750100232",2023,"SLE",113,54.9
"750100232",2024,"ANN",1,0.6
"750100232",2024,"BPG",83,46.1
"750100232",2024,"DBP",2,1.1
"750100232",2024,"SLE",94,52.2
"750100232",2025,"BPG",45,39.5
"750100232",2025,"DBP",1,0.9
"750100232",2025,"SLE",68,59.6
"750150104",2021,"BPG",20,12.7
"750150104",2021,"DBP",3,1.9
"750150104",2021,"SLE",135,85.4
"750150104",2022,"BPG",14,9.3
"750150104",2022,"DBP",3,2
"750150104",2022,"SLE",133,88.7
"750150104",2023,"BPG",17,12.2
"750150104",2023,"SLE",122,87.8
"750150104",2024,"ANN",1,1.3
"750150104",2024,"BPG",12,16
"750150104",2024,"SLE",62,82.7
"750150104",2025,"BPG",7,46.7
"750150104",2025,"SLE",8,53.3
"750150237",2021,"BPG",21,30.9
"750150237",2021,"DBP",1,1.5
"750150237",2021,"SLE",46,67.6
"750150237",2022,"BPG",23,33.3
"750150237",2022,"SLE",46,66.7
"750150237",2023,"BPG",28,34.1
"750150237",2023,"SLE",54,65.9
"750150237",2024,"BPG",32,29.1
"750150237",2024,"SLE",78,70.9
"750150237",2025,"BPG",9,17.6
"750150237",2025,"SLE",42,82.4
"750300071",2021,"ANN",11,3.5
"750300071",2021,"BPG",90,28.3
"750300071",2021,"DBP",1,0.3
"750300071",2021,"SLE",216,67.9
"750300071",2022,"ANN",1,0.4
"750300071",2022,"BPG",74,33.2
"750300071",2022,"DBP",1,0.4
"750300071",2022,"SLE",147,65.9
"750300071",2023,"ANN",6,2.7
"750300071",2023,"BPG",95,42.6
"750300071",2023,"SLE",122,54.7
"750300071",2024,"ANN",6,2.9
"750300071",2024,"BPG",75,35.7
"750300071",2024,"SLE",129,61.4
"750300071",2025,"ANN",3,2.4
"750300071",2025,"BPG",45,35.7
"750300071",2025,"SLE",78,61.9
"750300154",2021,"ANN",3,1
"750300154",2021,"BPG",64,21.2
"750300154",2021,"SLE",235,77.8
"750300154",2022,"BPG",54,24.8
"750300154",2022,"SLE",164,75.2
"750300154",2023,"BPG",24,18.2
"750300154",2023,"DBP",1,0.8
"750300154",2023,"SLE",107,81.1
"750300154",2024,"ANN",1,0.8
"750300154",2024,"BPG",25,19.1
"750300154",2024,"SLE",105,80.2
"750300154",2025,"BPG",7,12.3
"750300154",2025,"SLE",50,87.7
"750300360",2021,"ANN",11,5.2
"750300360",2021,"BPG",50,23.6
"750300360",2021,"SLE",151,71.2
"750300360",2022,"ANN",20,9.4
"750300360",2022,"BPG",30,14.1
"750300360",2022,"SLE",163,76.5
"750300360",2023,"ANN",8,4.4
"750300360",2023,"BPG",23,12.6
"750300360",2023,"SLE",151,83
"750300360",2024,"ANN",4,2.8
"750300360",2024,"BPG",22,15.5
"750300360",2024,"SLE",116,81.7
"750300360",2025,"ANN",2,2
"750300360",2025,"BPG",10,10.1
"750300360",2025,"SLE",87,87.9
"750300766",2021,"BPG",8,8.5
"750300766",2021,"SLE",86,91.5
"750300766",2022,"BPG",9,9.7
"750300766",2022,"SLE",84,90.3
"750300766",2023,"BPG",11,13.6
"750300766",2023,"SLE",70,86.4
"750300766",2024,"BPG",14,9.7
"750300766",2024,"SLE",130,90.3
"750300766",2025,"BPG",11,10.7
"750300766",2025,"SLE",92,89.3
"750300881",2021,"ANN",63,27.9
"750300881",2021,"BPG",18,8
"750300881",2021,"SLE",145,64.2
"750300881",2022,"ANN",64,30.8
"750300881",2022,"BPG",30,14.4
"750300881",2022,"SLE",114,54.8
"750300881",2023,"ANN",42,25.9
"750300881",2023,"BPG",32,19.8
"750300881",2023,"SLE",88,54.3
"750300881",2024,"ANN",17,23.9
"750300881",2024,"BPG",19,26.8
"750300881",2024,"SLE",35,49.3
"750300915",2021,"ANN",4,1.7
"750300915",2021,"BPG",28,11.9
"750300915",2021,"SLE",204,86.4
"750300915",2022,"ANN",2,14.3
"750300915",2022,"BPG",6,42.9
"750300915",2022,"SLE",6,42.9
"750300915",2023,"ANN",2,1.2
"750300915",2023,"BPG",18,10.4
"750300915",2023,"SLE",153,88.4
"750300915",2024,"ANN",1,1.1
"750300915",2024,"BPG",12,13
"750300915",2024,"SLE",79,85.9
"750300915",2025,"BPG",5,12.8
"750300915",2025,"SLE",34,87.2
"750301145",2021,"ANN",11,5.5
"750301145",2021,"BPG",20,10
"750301145",2021,"DBP",1,0.5
"750301145",2021,"SLE",169,84.1
"750301145",2022,"ANN",19,11
"750301145",2022,"BPG",6,3.5
"750301145",2022,"SLE",148,85.5
"750301145",2023,"ANN",6,4.3
"750301145",2023,"BPG",7,5.1
"750301145",2023,"SLE",125,90.6
"750301145",2024,"ANN",5,3.2
"750301145",2024,"BPG",5,3.2
"750301145",2024,"DBP",4,2.6
"750301145",2024,"SLE",140,90.9
"750301145",2025,"ANN",2,2.2
"750301145",2025,"BPG",2,2.2
"750301145",2025,"SLE",87,95.6
"750803447",2021,"ANN",6,4.3
"750803447",2021,"BPG",106,76.3
"750803447",2021,"DBP",4,2.9
"750803447",2021,"SLE",23,16.5
"750803447",2022,"BPG",93,86.9
"750803447",2022,"DBP",2,1.9
"750803447",2022,"SLE",12,11.2
"750803447",2023,"ANN",1,0.9
"750803447",2023,"BPG",66,61.1
"750803447",2023,"DBP",1,0.9
"750803447",2023,"SLE",40,37
"750803447",2024,"BPG",53,56.4
"750803447",2024,"SLE",41,43.6
"750803447",2025,"BPG",38,57.6
"750803447",2025,"SLE",28,42.4
"760000018",2021,"ANN",1,2.9
"760000018",2021,"BPG",26,76.5
"760000018",2021,"DBP",1,2.9
"760000018",2021,"SLE",6,17.6
"760000018",2022,"BPG",29,70.7
"760000018",2022,"DBP",1,2.4
"760000018",2022,"SLE",11,26.8
"760000018",2023,"BPG",46,69.7
"760000018",2023,"DBP",3,4.5
"760000018",2023,"SLE",17,25.8
"760000018",2024,"BPG",42,76.4
"760000018",2024,"SLE",13,23.6
"760000018",2025,"BPG",19,86.4
"760000018",2025,"SLE",3,13.6
"760000158",2021,"BPG",24,16.1
"760000158",2021,"SLE",125,83.9
"760000158",2022,"BPG",17,10.6
"760000158",2022,"SLE",143,89.4
"760000158",2023,"BPG",17,16.8
"760000158",2023,"SLE",84,83.2
"760000158",2024,"BPG",25,26.3
"760000158",2024,"SLE",70,73.7
"760000158",2025,"BPG",6,10.7
"760000158",2025,"SLE",50,89.3
"760000463",2021,"BPG",1,3.6
"760000463",2021,"SLE",27,96.4
"760000463",2022,"BPG",3,4.5
"760000463",2022,"SLE",63,95.5
"760000463",2023,"BPG",1,1.8
"760000463",2023,"SLE",56,98.2
"760000463",2024,"BPG",6,8.1
"760000463",2024,"SLE",68,91.9
"760000463",2025,"BPG",5,15.2
"760000463",2025,"SLE",28,84.8
"760021329",2021,"ANN",2,0.9
"760021329",2021,"BPG",89,39.4
"760021329",2021,"DBP",1,0.4
"760021329",2021,"SLE",134,59.3
"760021329",2022,"ANN",1,0.5
"760021329",2022,"BPG",65,30.7
"760021329",2022,"SLE",146,68.9
"760021329",2023,"BPG",82,37.4
"760021329",2023,"DBP",2,0.9
"760021329",2023,"SLE",135,61.6
"760021329",2024,"ANN",1,0.4
"760021329",2024,"BPG",80,34.9
"760021329",2024,"SLE",148,64.6
"760021329",2025,"ANN",1,0.9
"760021329",2025,"BPG",40,36
"760021329",2025,"SLE",70,63.1
"760025312",2021,"ANN",1,0.7
"760025312",2021,"BPG",39,26.4
"760025312",2021,"SLE",108,73
"760025312",2022,"BPG",34,28.8
"760025312",2022,"SLE",84,71.2
"760025312",2023,"BPG",28,27.5
"760025312",2023,"SLE",74,72.5
"760025312",2024,"BPG",20,27.8
"760025312",2024,"SLE",52,72.2
"760025312",2025,"BPG",13,24.1
"760025312",2025,"SLE",41,75.9
"760027292",2021,"BPG",1,1.4
"760027292",2021,"SLE",68,98.6
"760027292",2022,"BPG",2,4.1
"760027292",2022,"SLE",47,95.9
"760027292",2023,"BPG",1,2
"760027292",2023,"SLE",49,98
"760027292",2024,"BPG",14,22.2
"760027292",2024,"SLE",49,77.8
"760027292",2025,"BPG",3,15.8
"760027292",2025,"SLE",16,84.2
"760780510",2021,"BPG",3,5.8
"760780510",2021,"SLE",49,94.2
"760780510",2022,"BPG",2,3.8
"760780510",2022,"SLE",50,96.2
"760780510",2023,"BPG",4,10
"760780510",2023,"SLE",36,90
"760780510",2024,"BPG",4,11.4
"760780510",2024,"SLE",31,88.6
"760780510",2025,"BPG",6,18.2
"760780510",2025,"SLE",27,81.8
"760780619",2021,"ANN",1,0.9
"760780619",2021,"BPG",22,19.8
"760780619",2021,"SLE",88,79.3
"760780619",2022,"BPG",30,34.5
"760780619",2022,"SLE",57,65.5
"760780619",2023,"ANN",2,2.2
"760780619",2023,"BPG",24,25.8
"760780619",2023,"SLE",67,72
"760780619",2024,"BPG",22,23.7
"760780619",2024,"SLE",71,76.3
"760780619",2025,"BPG",7,19.4
"760780619",2025,"SLE",29,80.6
"760780825",2021,"BPG",14,29.8
"760780825",2021,"SLE",33,70.2
"760780825",2022,"BPG",9,23.7
"760780825",2022,"SLE",29,76.3
"760780825",2023,"BPG",9,25
"760780825",2023,"SLE",27,75
"760805770",2021,"BPG",7,21.2
"760805770",2021,"SLE",26,78.8
"760805770",2022,"BPG",10,22.2
"760805770",2022,"SLE",35,77.8
"760805770",2023,"BPG",11,23.4
"760805770",2023,"SLE",36,76.6
"760805770",2024,"BPG",13,28.9
"760805770",2024,"SLE",32,71.1
"760805770",2025,"BPG",1,10
"760805770",2025,"SLE",9,90
"760921809",2021,"ANN",6,2.7
"760921809",2021,"BPG",5,2.3
"760921809",2021,"DBP",5,2.3
"760921809",2021,"SLE",206,92.8
"760921809",2022,"ANN",5,2.4
"760921809",2022,"BPG",13,6.2
"760921809",2022,"SLE",192,91.4
"760921809",2023,"ANN",4,2.4
"760921809",2023,"BPG",17,10.4
"760921809",2023,"DBP",1,0.6
"760921809",2023,"SLE",142,86.6
"760921809",2024,"ANN",6,3.6
"760921809",2024,"BPG",17,10.1
"760921809",2024,"SLE",146,86.4
"760921809",2025,"ANN",1,0.9
"760921809",2025,"BPG",11,10
"760921809",2025,"SLE",98,89.1
"770000156",2021,"BPG",3,11.1
"770000156",2021,"DBP",3,11.1
"770000156",2021,"SLE",21,77.8
"770000156",2022,"BPG",10,35.7
"770000156",2022,"SLE",18,64.3
"770000156",2023,"BPG",7,24.1
"770000156",2023,"DBP",4,13.8
"770000156",2023,"SLE",18,62.1
"770000156",2024,"BPG",11,45.8
"770000156",2024,"DBP",1,4.2
"770000156",2024,"SLE",12,50
"770000164",2021,"SLE",51,100
"770000164",2022,"ANN",1,2.2
"770000164",2022,"SLE",44,97.8
"770000164",2023,"SLE",37,100
"770000164",2024,"SLE",34,100
"770000164",2025,"SLE",8,100
"770000446",2021,"BPG",14,33.3
"770000446",2021,"SLE",28,66.7
"770000446",2022,"BPG",16,32.7
"770000446",2022,"SLE",33,67.3
"770000446",2023,"BPG",28,48.3
"770000446",2023,"SLE",30,51.7
"770000446",2024,"BPG",15,32.6
"770000446",2024,"SLE",31,67.4
"770000446",2025,"BPG",9,32.1
"770000446",2025,"SLE",19,67.9
"770019032",2021,"BPG",12,17.4
"770019032",2021,"DBP",1,1.4
"770019032",2021,"SLE",56,81.2
"770019032",2022,"BPG",22,28.9
"770019032",2022,"SLE",54,71.1
"770019032",2023,"BPG",11,18.6
"770019032",2023,"DBP",1,1.7
